event_id,time_value,observed_m3s,simulated_m3s
27,65401740,2642.925048828125,3391.8176907358925
27,65401800,2595.925048828125,3317.3521785894527
27,65401860,2539.574951171875,3244.522531373848
27,65401920,2487.0,3173.292802859567
27,65401980,2429.64990234375,3103.6278367807645
27,65402040,2362.47509765625,3035.493249474007
27,65402100,2300.27490234375,2968.855412898587
27,65402160,2242.925048828125,2903.6814380299984
27,65402220,2198.324951171875,2839.9391586183956
27,65402280,2161.125,2777.5971153040045
27,65402340,2131.199951171875,2716.624540081631
27,65402400,2102.425048828125,2656.9913411066127
27,65402460,2075.824951171875,2598.6680878346942
27,65402520,2044.5,2541.625996488503
27,65402580,2019.7249755859375,2485.8369158434234
27,65402640,1985.300048828125,2431.273313325878
27,65402700,1948.300048828125,2377.908261417132
27,65402760,1911.550048828125,2325.7154243559016
27,65402820,1878.699951171875,2274.6690451332242
27,65402880,1841.2249755859375,2224.743932773137
27,65402940,1808.8499755859375,2183.6093441075654
27,65403000,1776.699951171875,2151.7554100983943
27,65403060,1742.4000244140625,2120.452217297068
27,65403120,1711.875,2089.689043625604
27,65403180,1685.0250244140625,2059.4553898651347
27,65403240,1653.699951171875,2029.7409748762775
27,65403300,1627.25,2000.5357309234614
27,65403360,1599.7750244140625,1971.8297991009244
27,65403420,1574.75,1943.6135248581672
27,65403480,1555.5250244140625,1915.8774536226824
27,65403540,1546.449951171875,1888.6123265178285
27,65403600,1543.074951171875,1861.8090761737774
27,65403660,1537.4749755859375,1835.4588226294863
27,65403720,1526.300048828125,1809.5528693237136
27,65403780,1509.5,1784.082699173127
27,65403840,1483.925048828125,1759.0399707355969
27,65403900,1458.5250244140625,1734.4165144568187
27,65403960,1427.800048828125,1710.204328998435
27,65404020,1400.625,1686.3955776458783
27,65404080,1375.7249755859375,1662.9825847941952
27,65404140,1350.0,1639.957832510138
27,65404200,1325.4749755859375,1617.3139571688666
27,65404260,1309.574951171875,1595.0437461636218
27,65404320,1288.550048828125,1573.1401346867801
27,65404380,1265.4749755859375,1551.5962025807275
27,65404440,1254.050048828125,1530.4051712570235
27,65404500,1236.4000244140625,1509.5604006823733
27,65404560,1220.925048828125,1492.1608543082373
27,65404620,1208.5999755859375,1478.5731189170492
27,65404680,1198.3499755859375,1468.0748692509387
27,65404740,1189.199951171875,1459.2170114891428
27,65404800,1182.050048828125,1449.7801926306922
27,65404860,1174.9749755859375,1438.3787690582512
27,65404920,1166.875,1424.3028290603618
27,65404980,1160.800048828125,1407.4050841931685
27,65405040,1150.699951171875,1390.3819416835443
27,65405100,1148.699951171875,1373.0834953334495
27,65405160,1143.699951171875,1355.3363228056896
27,65405220,1136.6500244140625,1337.4759413828513
27,65405280,1129.6500244140625,1323.4981226288514
27,65405340,1124.699951171875,1311.249731842183
27,65405400,1121.699951171875,1299.114694504453
27,65405460,1118.699951171875,1287.0919615795374
27,65405520,1116.699951171875,1275.1804937396798
27,65405580,1115.699951171875,1263.3792612756424
27,65405640,1116.699951171875,1251.6872440076922
27,65405700,1121.699951171875,1240.1034311974088
27,65405760,1110.699951171875,1228.62682146031
27,65405820,1107.699951171875,1217.2564226792852
27,65405880,1104.75,1205.9912519188285
27,65405940,1089.949951171875,1194.8303353400693
27,65406000,1073.2750244140625,1183.7727081165851
