setor;pop;sigilo_pop;dom;sigilo_dom;mulheres;sigilo_mulheres;c0_4;sigilo_c0_4;c5_9;sigilo_c5_9;i60_69;sigilo_i60_69;i70m;sigilo_i70m;indigenas;sigilo_indigenas;pretos_pardos;sigilo_pretos_pardos;dom_ocupados;sigilo_dom_ocupados;dom_agua;sigilo_dom_agua;dom_esgoto;sigilo_dom_esgoto;renda_resp;sigilo_renda_resp;n_resp;sigilo_n_resp;area_pct_bacia;metodo_recorte_bacia;dens;sigilo_dens;pop_n_validos;pop_n_total;pop_completude;dom_n_validos;dom_n_total;dom_completude;dom_ocupados_n_validos;dom_ocupados_n_total;dom_ocupados_completude;mulheres_n_validos;mulheres_n_total;mulheres_completude;c0_4_n_validos;c0_4_n_total;c0_4_completude;c5_9_n_validos;c5_9_n_total;c5_9_completude;i60_69_n_validos;i60_69_n_total;i60_69_completude;i70m_n_validos;i70m_n_total;i70m_completude;indigenas_n_validos;indigenas_n_total;indigenas_completude;pretos_pardos_n_validos;pretos_pardos_n_total;pretos_pardos_completude;dom_agua_n_validos;dom_agua_n_total;dom_agua_completude;dom_esgoto_n_validos;dom_esgoto_n_total;dom_esgoto_completude;n_resp_n_validos;n_resp_n_total;n_resp_completude;renda_resp_n_validos;renda_resp_n_total;renda_resp_completude;dens_n_validos;dens_n_total;dens_completude;na_bacia;status_borda_bacia;metodo_area_bacia;metodo_na_bacia;municipio;cod_mun;mun_pct_na_bacia;mun_pop_total;mun_pop_na_bacia;mun_ubs_iede;mun_hospitais_iede;mun_escolas_iede;mun_bombeiros_iede;mun_servicos_cobertura;mun_icm_faixa;mun_icm_pontos;mun_icm_prioritario;mun_ubs_iede_status;mun_hospitais_iede_status;mun_escolas_iede_status;mun_bombeiros_iede_status;mun_icm_atualizado_em;mun_icm_versao
432260810000002;498;False;236;0;253;0;15;0;20;0;73;0;83;0;0;0;21;0;191;0;59;0;0;0;1673.02;0;191;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";29.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260810000003;515;False;296;0;261;0;17;0;25;0;86;0;72;0;;1;66;0;210;0;65;0;0;0;1974.46;0;210;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";38.3;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260810000004;442;False;215;0;213;0;23;0;20;0;78;0;63;0;0;0;16;0;159;0;58;0;0;0;1480.92;0;159;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";26.1;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260810000005;402;False;181;0;194;0;15;0;20;0;64;0;65;0;0;0;18;0;152;0;42;0;3;0;1501.35;0;152;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";20.0;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260810000006;385;False;216;0;176;0;;1;;1;73;0;76;0;0;0;;1;169;0;66;0;0;0;1707.94;0;169;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";17.1;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260815000001;101;False;62;0;55;0;;1;;1;18;0;33;0;0;0;0;0;50;0;41;0;0;0;1765.56;0;50;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";93.7;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260815000002;302;False;160;0;144;0;;1;16;0;44;0;47;0;0;0;;1;122;0;43;0;0;0;1503.62;0;122;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";20.9;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260815000003;238;False;100;0;108;0;;1;;1;43;0;34;0;0;0;;1;90;0;35;0;0;0;1422.44;0;90;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";21.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260815000005;194;False;107;0;89;0;;1;7;0;32;0;25;0;0;0;;1;81;0;;1;0;0;1508.17;0;81;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";9.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260815000006;480;False;221;0;221;0;24;0;33;0;49;0;22;0;5;0;148;0;176;0;27;0;0;0;1489.72;0;176;0;49.4206;"ponto_representativo_setor_2022; area_pct_geometrica";13.5;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;parcial;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260815000007;371;False;157;0;181;0;20;0;25;0;35;0;35;0;0;0;;1;131;0;12;0;0;0;1286.17;0;131;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";15.1;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260815000008;252;False;136;0;119;0;;1;8;0;28;0;45;0;0;0;;1;97;0;9;0;0;0;1325.79;0;97;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";14.3;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260817000003;703;False;351;0;329;0;39;0;36;0;85;0;58;0;0;0;115;0;286;0;110;0;0;0;1834.19;0;286;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";40.0;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260817000004;188;False;101;0;85;0;11;0;13;0;19;0;14;0;0;0;7;0;75;0;14;0;0;0;1713.99;0;75;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";10.9;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260817000005;509;False;247;0;238;0;26;0;30;0;57;0;46;0;;1;81;0;196;0;45;0;0;0;1893.71;0;196;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";26.4;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260817000006;519;False;249;0;255;0;25;0;27;0;72;0;56;0;0;0;;1;208;0;107;0;0;0;1570.41;0;208;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";20.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260817000007;338;False;202;0;164;0;16;0;13;0;56;0;43;0;0;0;29;0;146;0;22;0;0;0;1921.79;0;146;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";25.7;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260817000008;528;False;251;0;261;0;27;0;34;0;56;0;65;0;;1;72;0;209;0;97;0;0;0;1917.9;0;209;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";38.1;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260817000009;525;False;263;0;264;0;27;0;18;0;80;0;56;0;0;0;;1;222;0;149;0;0;0;1636.08;0;222;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";24.5;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260817000010;217;False;120;0;101;0;15;0;12;0;33;0;16;0;0;0;12;0;93;0;53;0;0;0;1664.0;0;93;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";9.5;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260817000011;874;False;165;0;181;0;16;0;28;0;38;0;43;0;0;0;250;0;141;0;118;0;;1;1863.19;0;141;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";233.7;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260820000001;398;False;237;0;188;0;15;0;23;0;54;0;46;0;0;0;64;0;165;0;155;0;0;0;2319.8;0;165;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";293.4;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260820000002;723;False;441;0;356;0;33;0;42;0;103;0;72;0;0;0;41;0;289;0;204;0;0;0;2012.4;0;289;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";28.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260820000003;375;False;307;0;172;0;19;0;22;0;84;0;50;0;0;0;;1;164;0;61;0;0;0;1681.13;0;164;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";19.4;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260822000001;402;False;199;0;206;0;21;0;17;0;44;0;62;0;0;0;18;0;170;0;167;0;0;0;2092.91;0;170;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";177.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260822000003;532;False;301;0;254;0;28;0;21;0;77;0;50;0;0;0;46;0;223;0;145;0;0;0;1702.12;0;223;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";39.9;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260822000004;389;False;219;0;181;0;16;0;30;0;61;0;38;0;0;0;46;0;159;0;124;0;;1;1672.1;0;159;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";46.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260822000005;321;False;211;0;151;0;14;0;17;0;67;0;41;0;0;0;22;0;133;0;110;0;0;0;1710.83;0;133;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";27.9;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260822000006;53;False;35;0;23;0;;1;;1;;1;9;0;0;0;0;0;23;0;14;0;0;0;1746.52;0;23;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";9.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260822000007;985;False;504;0;482;0;58;0;58;0;116;0;93;0;0;0;112;0;390;0;339;0;6;0;1771.48;0;390;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";90.3;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260822000008;160;False;115;0;70;0;;1;;1;33;0;11;0;0;0;8;0;73;0;55;0;0;0;1816.68;0;73;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";21.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260830000001;66;False;37;0;33;0;0;0;3;0;11;0;19;0;0;0;0;0;29;0;23;0;0;0;3185.34;0;29;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";107.7;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260830000003;788;False;350;0;401;0;38;0;49;0;101;0;97;0;0;0;65;0;317;0;273;0;;1;2215.16;0;317;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";102.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260830000005;530;False;240;0;246;0;27;0;26;0;71;0;95;0;0;0;32;0;206;0;157;0;0;0;2001.4;0;206;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";44.1;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260830000006;610;False;312;0;297;0;25;0;18;0;100;0;117;0;0;0;25;0;241;0;104;0;0;0;2071.77;0;241;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";29.1;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260830000007;520;False;260;0;242;0;22;0;30;0;87;0;84;0;0;0;55;0;202;0;107;0;;1;1958.14;0;202;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";18.4;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
432260830000008;261;False;133;0;125;0;9;0;16;0;42;0;44;0;0;0;15;0;104;0;61;0;0;0;2185.57;0;104;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";28.7;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Venâncio Aires;4322608;97.7;68763;68763;35;2;66;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
