setor;pop;sigilo_pop;dom;sigilo_dom;mulheres;sigilo_mulheres;c0_4;sigilo_c0_4;c5_9;sigilo_c5_9;i60_69;sigilo_i60_69;i70m;sigilo_i70m;indigenas;sigilo_indigenas;pretos_pardos;sigilo_pretos_pardos;dom_ocupados;sigilo_dom_ocupados;dom_agua;sigilo_dom_agua;dom_esgoto;sigilo_dom_esgoto;renda_resp;sigilo_renda_resp;n_resp;sigilo_n_resp;area_pct_bacia;metodo_recorte_bacia;dens;sigilo_dens;pop_n_validos;pop_n_total;pop_completude;dom_n_validos;dom_n_total;dom_completude;dom_ocupados_n_validos;dom_ocupados_n_total;dom_ocupados_completude;mulheres_n_validos;mulheres_n_total;mulheres_completude;c0_4_n_validos;c0_4_n_total;c0_4_completude;c5_9_n_validos;c5_9_n_total;c5_9_completude;i60_69_n_validos;i60_69_n_total;i60_69_completude;i70m_n_validos;i70m_n_total;i70m_completude;indigenas_n_validos;indigenas_n_total;indigenas_completude;pretos_pardos_n_validos;pretos_pardos_n_total;pretos_pardos_completude;dom_agua_n_validos;dom_agua_n_total;dom_agua_completude;dom_esgoto_n_validos;dom_esgoto_n_total;dom_esgoto_completude;n_resp_n_validos;n_resp_n_total;n_resp_completude;renda_resp_n_validos;renda_resp_n_total;renda_resp_completude;dens_n_validos;dens_n_total;dens_completude;na_bacia;status_borda_bacia;metodo_area_bacia;metodo_na_bacia;municipio;cod_mun;mun_pct_na_bacia;mun_pop_total;mun_pop_na_bacia;mun_ubs_iede;mun_hospitais_iede;mun_escolas_iede;mun_bombeiros_iede;mun_servicos_cobertura;mun_icm_faixa;mun_icm_pontos;mun_icm_prioritario;mun_ubs_iede_status;mun_hospitais_iede_status;mun_escolas_iede_status;mun_bombeiros_iede_status;mun_icm_atualizado_em;mun_icm_versao
430880505000016;381;False;192;0;210;0;18;0;21;0;52;0;56;0;0;0;63;0;160;0;159;0;;1;2171.8;0;160;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";3244.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;General Câmara;4308805;55.1;7612;5789;4;;;;cadastro_IEDE_parcial_nao_inventario;B;13;sim;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430880505000017;142;False;89;0;64;0;;1;;1;31;0;13;0;0;0;23;0;64;0;0;0;0;0;1840.63;0;64;0;99.9966;"ponto_representativo_setor_2022; area_pct_geometrica";3.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;parcial;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;General Câmara;4308805;55.1;7612;5789;4;;;;cadastro_IEDE_parcial_nao_inventario;B;13;sim;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430880505000018;18;False;8;0;10;0;;1;0;0;;1;0;0;0;0;15;0;7;0;7;0;0;0;916.67;0;7;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";570.3;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;General Câmara;4308805;55.1;7612;5789;4;;;;cadastro_IEDE_parcial_nao_inventario;B;13;sim;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430880505000019;125;False;75;0;56;0;7;0;3;0;24;0;15;0;0;0;;1;56;0;5;0;0;0;1964.55;0;56;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";4.4;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;General Câmara;4308805;55.1;7612;5789;4;;;;cadastro_IEDE_parcial_nao_inventario;B;13;sim;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430880505000020;16;False;8;0;6;0;;1;3;0;0;0;0;0;0;0;7;0;7;0;0;0;0;0;716.0;0;7;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";405.4;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;General Câmara;4308805;55.1;7612;5789;4;;;;cadastro_IEDE_parcial_nao_inventario;B;13;sim;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430880508000001;38;False;21;0;20;0;;1;;1;11;0;7;0;0;0;3;0;15;0;15;0;0;0;2746.67;0;15;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";349.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;General Câmara;4308805;55.1;7612;5789;4;;;;cadastro_IEDE_parcial_nao_inventario;B;13;sim;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430880508000002;159;False;140;0;83;0;;1;7;0;33;0;29;0;0;0;33;0;65;0;35;0;0;0;1535.61;0;65;0;99.8403;"ponto_representativo_setor_2022; area_pct_geometrica";4.1;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;parcial;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;General Câmara;4308805;55.1;7612;5789;4;;;;cadastro_IEDE_parcial_nao_inventario;B;13;sim;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430880508000003;215;False;158;0;107;0;;1;9;0;29;0;27;0;0;0;20;0;90;0;66;0;;1;1461.36;0;90;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";10.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;General Câmara;4308805;55.1;7612;5789;4;;;;cadastro_IEDE_parcial_nao_inventario;B;13;sim;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430880508000004;51;False;49;0;23;0;0;0;;1;;1;;1;0;0;;1;21;0;4;0;0;0;2634.74;0;21;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";1.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;0;1;0.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;General Câmara;4308805;55.1;7612;5789;4;;;;cadastro_IEDE_parcial_nao_inventario;B;13;sim;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430880508000005;87;False;57;0;36;0;3;0;;1;13;0;18;0;0;0;;1;41;0;30;0;0;0;2002.1;0;41;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";120.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;General Câmara;4308805;55.1;7612;5789;4;;;;cadastro_IEDE_parcial_nao_inventario;B;13;sim;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430880510000001;122;False;61;0;56;0;;1;;1;23;0;12;0;0;0;15;0;53;0;51;0;0;0;1721.17;0;53;0;90.6878;"ponto_representativo_setor_2022; area_pct_geometrica";83.3;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;parcial;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;General Câmara;4308805;55.1;7612;5789;4;;;;cadastro_IEDE_parcial_nao_inventario;B;13;sim;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430880510000002;243;False;140;0;119;0;12;0;11;0;33;0;22;0;0;0;45;0;95;0;80;0;0;0;1545.11;0;95;0;98.4051;"ponto_representativo_setor_2022; area_pct_geometrica";14.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;parcial;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;General Câmara;4308805;55.1;7612;5789;4;;;;cadastro_IEDE_parcial_nao_inventario;B;13;sim;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430880510000003;115;False;65;0;50;0;;1;;1;22;0;12;0;0;0;;1;52;0;40;0;0;0;1850.47;0;52;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";12.7;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;General Câmara;4308805;55.1;7612;5789;4;;;;cadastro_IEDE_parcial_nao_inventario;B;13;sim;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430880510000004;63;False;37;0;29;0;;1;;1;11;0;;1;0;0;3;0;28;0;16;0;0;0;1644.44;0;28;0;99.8029;"ponto_representativo_setor_2022; area_pct_geometrica";11.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;parcial;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;General Câmara;4308805;55.1;7612;5789;4;;;;cadastro_IEDE_parcial_nao_inventario;B;13;sim;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430880510000006;113;False;72;0;51;0;;1;7;0;12;0;17;0;0;0;;1;50;0;32;0;0;0;1772.47;0;50;0;96.5657;"ponto_representativo_setor_2022; area_pct_geometrica";3.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;parcial;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;General Câmara;4308805;55.1;7612;5789;4;;;;cadastro_IEDE_parcial_nao_inventario;B;13;sim;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430885405000001;677;False;298;0;336;0;34;0;51;0;79;0;67;0;0;0;153;0;262;0;262;0;0;0;31979.72;0;262;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";364.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Gentil;4308854;98.9;1744;1744;2;;;;cadastro_IEDE_parcial_nao_inventario;D;8;sim;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430885405000002;336;False;148;0;167;0;20;0;21;0;41;0;41;0;;1;61;0;121;0;100;0;0;0;6913.85;0;121;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";5.1;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Gentil;4308854;98.9;1744;1744;2;;;;cadastro_IEDE_parcial_nao_inventario;D;8;sim;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430885405000003;264;False;129;0;130;0;11;0;15;0;51;0;42;0;0;0;53;0;104;0;92;0;0;0;8606.4;0;104;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";6.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Gentil;4308854;98.9;1744;1744;2;;;;cadastro_IEDE_parcial_nao_inventario;D;8;sim;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430885405000004;48;False;22;0;25;0;;1;;1;;1;;1;0;0;14;0;15;0;12;0;0;0;5511.47;0;15;0;96.4562;"ponto_representativo_setor_2022; area_pct_geometrica";1.4;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;parcial;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Gentil;4308854;98.9;1744;1744;2;;;;cadastro_IEDE_parcial_nao_inventario;D;8;sim;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430885405000005;65;False;30;0;32;0;3;0;;1;3;0;;1;0;0;35;0;24;0;23;0;0;0;4001.24;0;24;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";2.3;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Gentil;4308854;98.9;1744;1744;2;;;;cadastro_IEDE_parcial_nao_inventario;D;8;sim;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430885410000001;282;False;100;0;135;0;31;0;30;0;13;0;16;0;157;0;33;0;89;0;89;0;0;0;2112.77;0;89;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";578.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Gentil;4308854;98.9;1744;1744;2;;;;cadastro_IEDE_parcial_nao_inventario;D;8;sim;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430885410000002;72;False;36;0;34;0;;1;;1;11;0;;1;0;0;;1;31;0;19;0;0;0;5183.42;0;31;0;93.6567;"ponto_representativo_setor_2022; area_pct_geometrica";6.0;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;0;1;0.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;parcial;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Gentil;4308854;98.9;1744;1744;2;;;;cadastro_IEDE_parcial_nao_inventario;D;8;sim;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430925805000001;744;False;326;0;373;0;22;0;37;0;129;0;116;0;0;0;139;0;305;0;303;0;12;0;2438.48;0;305;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";324.7;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Guabiju;4309258;100.0;1417;1417;2;;;;cadastro_IEDE_parcial_nao_inventario;B;5;não;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430925805000002;305;False;155;0;146;0;13;0;13;0;68;0;48;0;0;0;18;0;121;0;24;0;0;0;4199.56;0;121;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";4.1;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Guabiju;4309258;100.0;1417;1417;2;;;;cadastro_IEDE_parcial_nao_inventario;B;5;não;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430925805000003;175;False;85;0;82;0;;1;9;0;44;0;39;0;0;0;;1;65;0;;1;0;0;3778.71;0;65;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";4.5;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Guabiju;4309258;100.0;1417;1417;2;;;;cadastro_IEDE_parcial_nao_inventario;B;5;não;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430925805000004;193;False;87;0;85;0;10;0;11;0;34;0;34;0;0;0;29;0;71;0;5;0;;1;3252.2;0;71;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";6.3;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Guabiju;4309258;100.0;1417;1417;2;;;;cadastro_IEDE_parcial_nao_inventario;B;5;não;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
430940705000002;546;False;250;0;298;0;24;0;26;0;83;0;48;0;0;0;37;0;224;0;224;0;55;0;4700.66;0;224;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";3180.3;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Guaporé;4309407;100.0;25268;25268;9;1;24;;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
430940705000003;610;False;276;0;338;0;23;0;34;0;69;0;101;0;0;0;;1;256;0;256;0;207;0;4935.15;0;256;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";3200.3;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Guaporé;4309407;100.0;25268;25268;9;1;24;;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
430940705000004;983;False;489;0;539;0;52;0;62;0;87;0;88;0;0;0;97;0;439;0;439;0;315;0;3848.58;0;439;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";4121.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Guaporé;4309407;100.0;25268;25268;9;1;24;;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
430940705000005;607;False;242;0;304;0;34;0;36;0;74;0;58;0;0;0;108;0;216;0;216;0;214;0;2315.88;0;216;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";4334.5;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Guaporé;4309407;100.0;25268;25268;9;1;24;;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
430940705000006;487;False;209;0;255;0;30;0;26;0;49;0;44;0;0;0;137;0;177;0;177;0;159;0;1750.87;0;177;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";3922.0;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Guaporé;4309407;100.0;25268;25268;9;1;24;;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
430940705000007;1021;False;459;0;537;0;52;0;48;0;119;0;93;0;0;0;153;0;401;0;401;0;382;0;2764.78;0;401;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";2151.5;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Guaporé;4309407;100.0;25268;25268;9;1;24;;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
430940705000008;991;False;405;0;508;0;67;0;53;0;85;0;63;0;0;0;58;0;367;0;356;0;245;0;3890.2;0;367;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";584.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Guaporé;4309407;100.0;25268;25268;9;1;24;;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
430940705000009;1070;False;459;0;571;0;67;0;60;0;128;0;88;0;0;0;126;0;431;0;428;0;353;0;3253.68;0;431;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";4287.3;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Guaporé;4309407;100.0;25268;25268;9;1;24;;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
430940705000011;982;False;380;0;515;0;57;0;64;0;83;0;81;0;0;0;319;0;348;0;347;0;55;0;2454.06;0;348;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";1364.3;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Guaporé;4309407;100.0;25268;25268;9;1;24;;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
430940705000012;250;False;98;0;126;0;13;0;18;0;30;0;19;0;0;0;58;0;88;0;23;0;;1;3212.5;0;88;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";181.1;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Guaporé;4309407;100.0;25268;25268;9;1;24;;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
430940705000013;454;False;210;0;228;0;13;0;33;0;50;0;49;0;0;0;55;0;177;0;175;0;161;0;3865.63;0;177;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";1688.1;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Guaporé;4309407;100.0;25268;25268;9;1;24;;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
