id_grade;pop;dom;universo_dom;na_bacia;area_pct_bacia;metodo_recorte_bacia;pop_n_validos;pop_n_total;pop_completude;dom_n_validos;dom_n_total;dom_completude;status_borda_bacia;metodo_area_bacia;metodo_na_bacia;municipio;cod_mun;mun_pct_na_bacia;mun_pop_total;mun_pop_na_bacia;mun_ubs_iede;mun_hospitais_iede;mun_escolas_iede;mun_bombeiros_iede;mun_servicos_cobertura;mun_icm_faixa;mun_icm_pontos;mun_icm_prioritario;mun_ubs_iede_status;mun_hospitais_iede_status;mun_escolas_iede_status;mun_bombeiros_iede_status;mun_icm_atualizado_em;mun_icm_versao
200ME52708N81124;3;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52702N81126;6;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52704N81126;6;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52706N81126;72;26;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52708N81126;21;7;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52700N81128;3;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52702N81128;33;11;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52704N81128;69;26;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52706N81128;64;24;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52708N81128;29;15;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52702N81130;70;24;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52704N81130;86;34;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52706N81130;88;37;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52708N81130;20;10;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52700N81132;13;6;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52704N81132;29;12;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52706N81132;12;5;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52702N81134;1;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52704N81134;3;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52702N81136;5;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52700N81140;3;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52702N81140;5;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52704N81140;2;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52712N81124;2;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52712N81126;4;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52716N81126;3;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52718N81126;11;4;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52710N81128;5;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52714N81128;12;4;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52716N81128;3;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52712N81130;5;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52716N81130;34;11;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52718N81130;31;12;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52710N81132;4;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52714N81132;3;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52716N81132;57;19;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52718N81132;21;7;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52718N81134;1;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Pádua;4313086;100.0;2343;2343;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
200ME52436N81344;8;3;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52432N81346;4;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52434N81346;5;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52436N81346;34;13;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52438N81346;35;9;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52430N81350;12;7;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52432N81350;2;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52400N81352;11;3;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52404N81352;8;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52414N81352;32;10;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52418N81352;5;3;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52404N81354;21;7;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52418N81354;4;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52418N81356;3;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52402N81358;5;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52404N81358;1;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52418N81358;18;4;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52402N81360;4;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52404N81360;18;6;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52416N81360;6;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52418N81360;15;5;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52424N81362;5;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52426N81362;3;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52420N81370;4;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52426N81370;4;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52424N81372;4;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52420N81374;3;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52422N81374;4;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;Nova Prata;4313300;100.0;25692;25692;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
