cod_mun;nome;pct_na_bacia;pop;dom;mulheres;c0_4;c5_9;i60_69;i70m;indigenas;pretos_pardos;dom_ocupados;dom_agua;dom_esgoto;n_resp;sigilo_pop;sigilo_dom;sigilo_mulheres;sigilo_c0_4;sigilo_c5_9;sigilo_i60_69;sigilo_i70m;sigilo_indigenas;sigilo_pretos_pardos;sigilo_dom_ocupados;sigilo_dom_agua;sigilo_dom_esgoto;sigilo_n_resp;sigilo_renda_resp;dens;sigilo_dens;pop_bacia;sigilo_pop_bacia;pop_mun;dom_mun;area_pct_bacia;metodo_recorte_bacia;status_borda_bacia;metodo_area_bacia;metodo_na_bacia;n_setores_municipio;n_setores_bacia;dens_bacia;sigilo_dens_bacia;dens_bacia_n_validos;dens_bacia_n_total;dens_bacia_completude;pop_n_validos;pop_n_total;pop_completude;dom_n_validos;dom_n_total;dom_completude;dom_ocupados_n_validos;dom_ocupados_n_total;dom_ocupados_completude;mulheres_n_validos;mulheres_n_total;mulheres_completude;c0_4_n_validos;c0_4_n_total;c0_4_completude;c5_9_n_validos;c5_9_n_total;c5_9_completude;i60_69_n_validos;i60_69_n_total;i60_69_completude;i70m_n_validos;i70m_n_total;i70m_completude;indigenas_n_validos;indigenas_n_total;indigenas_completude;pretos_pardos_n_validos;pretos_pardos_n_total;pretos_pardos_completude;dom_agua_n_validos;dom_agua_n_total;dom_agua_completude;dom_esgoto_n_validos;dom_esgoto_n_total;dom_esgoto_completude;n_resp_n_validos;n_resp_n_total;n_resp_completude;renda_resp_n_validos;renda_resp_n_total;renda_resp_completude;dens_n_validos;dens_n_total;dens_completude;pop_bacia_n_validos;pop_bacia_n_total;pop_bacia_completude;dom_bacia;dom_bacia_n_validos;dom_bacia_n_total;dom_bacia_completude;sigilo_dom_bacia;mulheres_bacia;mulheres_bacia_n_validos;mulheres_bacia_n_total;mulheres_bacia_completude;sigilo_mulheres_bacia;c0_4_bacia;c0_4_bacia_n_validos;c0_4_bacia_n_total;c0_4_bacia_completude;sigilo_c0_4_bacia;c5_9_bacia;c5_9_bacia_n_validos;c5_9_bacia_n_total;c5_9_bacia_completude;sigilo_c5_9_bacia;i60_69_bacia;i60_69_bacia_n_validos;i60_69_bacia_n_total;i60_69_bacia_completude;sigilo_i60_69_bacia;i70m_bacia;i70m_bacia_n_validos;i70m_bacia_n_total;i70m_bacia_completude;sigilo_i70m_bacia;indigenas_bacia;indigenas_bacia_n_validos;indigenas_bacia_n_total;indigenas_bacia_completude;sigilo_indigenas_bacia;pretos_pardos_bacia;pretos_pardos_bacia_n_validos;pretos_pardos_bacia_n_total;pretos_pardos_bacia_completude;sigilo_pretos_pardos_bacia;dom_ocupados_bacia;dom_ocupados_bacia_n_validos;dom_ocupados_bacia_n_total;dom_ocupados_bacia_completude;sigilo_dom_ocupados_bacia;dom_agua_bacia;dom_agua_bacia_n_validos;dom_agua_bacia_n_total;dom_agua_bacia_completude;sigilo_dom_agua_bacia;dom_esgoto_bacia;dom_esgoto_bacia_n_validos;dom_esgoto_bacia_n_total;dom_esgoto_bacia_completude;sigilo_dom_esgoto_bacia;n_resp_bacia;n_resp_bacia_n_validos;n_resp_bacia_n_total;n_resp_bacia_completude;sigilo_n_resp_bacia;renda_resp;renda_resp_bacia;renda_resp_bacia_n_validos;renda_resp_bacia_n_total;renda_resp_bacia_completude;sigilo_renda_resp_bacia;referencia;mun_referencia;populacao;mun_populacao;moradores_demografia;mun_moradores_demografia;homens;mun_homens;mun_mulheres;criancas_0_4;mun_criancas_0_4;criancas_5_9;mun_criancas_5_9;idosos_60_69;mun_idosos_60_69;idosos_70_mais;mun_idosos_70_mais;mun_indigenas;mun_pretos_pardos;dom_ocupados_oficial;mun_dom_ocupados_oficial;dom_improvisados;mun_dom_improvisados;dom_coletivos_com_morador;mun_dom_coletivos_com_morador;dom_agua_rede;mun_dom_agua_rede;dom_esgoto_rede;mun_dom_esgoto_rede;entorno_dom_total;mun_entorno_dom_total;entorno_dom_via_pavimentada;mun_entorno_dom_via_pavimentada;entorno_dom_bueiro;mun_entorno_dom_bueiro;entorno_dom_iluminacao;mun_entorno_dom_iluminacao;entorno_dom_ponto_onibus;mun_entorno_dom_ponto_onibus;entorno_dom_rampa;mun_entorno_dom_rampa;entorno_dom_sem_arvore;mun_entorno_dom_sem_arvore;entorno_dom_1_2_arvores;mun_entorno_dom_1_2_arvores;entorno_dom_3_4_arvores;mun_entorno_dom_3_4_arvores;entorno_dom_5_mais_arvores;mun_entorno_dom_5_mais_arvores;entorno_pavimentada_pct;mun_entorno_pavimentada_pct;entorno_bueiro_pct;mun_entorno_bueiro_pct;entorno_iluminacao_pct;mun_entorno_iluminacao_pct;entorno_ponto_onibus_pct;mun_entorno_ponto_onibus_pct;entorno_rampa_pct;mun_entorno_rampa_pct;entorno_faces_total;mun_entorno_faces_total;entorno_moradores_total;mun_entorno_moradores_total;pcd_pessoas_2mais;mun_pcd_pessoas_2mais;pcd_pct_2mais;mun_pcd_pct_2mais;tea_pessoas;mun_tea_pessoas;tea_pct;mun_tea_pct;fonte_pcd;mun_fonte_pcd;fonte_tea;mun_fonte_tea;agregados_ibge_referencia;mun_ubs_iede;mun_hospitais_iede;mun_escolas_iede;mun_bombeiros_iede;mun_servicos_cobertura;mun_icm_faixa;mun_icm_pontos;mun_icm_prioritario;mun_ubs_iede_status;mun_hospitais_iede_status;mun_escolas_iede_status;mun_bombeiros_iede_status;mun_icm_atualizado_em;mun_icm_versao
4310306;Ilópolis;100.0;4157;1791;2042;225;205;549;560;0;473;1504;1149;11;1504;False;False;True;True;True;True;True;True;True;True;True;True;True;True;33.6;False;4157.0;False;4157;1791;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;14;14;33.6;False;1;1;1.0;14;14;1.0;14;14;1.0;12;14;0.857143;12;14;0.857143;11;14;0.785714;11;14;0.785714;11;14;0.785714;11;14;0.785714;11;14;0.785714;8;14;0.571429;11;14;0.785714;12;14;0.857143;12;14;0.857143;12;14;0.857143;14;14;1.0;14;14;1.0;1791.0;14;14;1.0;False;2042.0;12;14;0.857143;True;225.0;11;14;0.785714;True;205.0;11;14;0.785714;True;549.0;11;14;0.785714;True;560.0;11;14;0.785714;True;0.0;11;14;0.785714;True;473.0;8;14;0.571429;True;1504.0;12;14;0.857143;True;1149.0;11;14;0.785714;True;11.0;12;14;0.857143;True;1504.0;12;14;0.857143;True;2965.0;2965.0;12;14;0.857143;True;Censo 2022;Censo 2022;4157;4157;4141;4141;2099;2099;2042;232;232;210;210;553;553;563;563;0;524;1504;1504;0;0;33;33;1149;1149;11;11;886;886;838;838;802;802;864;864;0;0;81;81;286;286;151;151;147;147;302;302;94.58;94.58;90.52;90.52;97.52;97.52;0.0;0.0;9.14;9.14;316;316;2282;2282;249;249;6.1;6.1;31;31;0.8;0.8;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;2;1;5;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4310363;Imigrante;100.0;3080;1404;1565;116;129;403;449;0;192;1182;1049;21;1182;False;False;False;True;True;False;True;False;True;False;False;True;False;False;42.9;False;3080.0;False;3080;1404;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;12;12;42.9;False;1;1;1.0;12;12;1.0;12;12;1.0;12;12;1.0;12;12;1.0;7;12;0.583333;10;12;0.833333;12;12;1.0;11;12;0.916667;12;12;1.0;8;12;0.666667;12;12;1.0;7;12;0.583333;12;12;1.0;12;12;1.0;12;12;1.0;12;12;1.0;1404.0;12;12;1.0;False;1565.0;12;12;1.0;False;116.0;7;12;0.583333;True;129.0;10;12;0.833333;True;403.0;12;12;1.0;False;449.0;11;12;0.916667;True;0.0;12;12;1.0;False;192.0;8;12;0.666667;True;1182.0;12;12;1.0;False;1049.0;12;12;1.0;False;21.0;7;12;0.583333;True;1182.0;12;12;1.0;False;3092.0;3092.0;12;12;1.0;False;Censo 2022;Censo 2022;3080;3080;3080;3080;1515;1515;1565;137;137;129;129;403;403;454;454;0;223;1182;1182;0;0;11;11;1049;1049;21;21;638;638;590;590;584;584;625;625;81;81;116;116;252;252;51;51;95;95;240;240;92.48;92.48;91.54;91.54;97.96;97.96;12.7;12.7;18.18;18.18;209;209;1610;1610;155;155;5.1;5.1;13;13;0.4;0.4;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;2;;5;;cadastro_IEDE_parcial_nao_inventario;B;12;sim;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4310439;Ipê;100.0;5399;3084;2661;228;260;736;734;0;810;2137;1319;599;2137;False;False;False;True;True;True;True;True;True;False;True;True;False;False;9.0;False;5399.0;False;5399;3084;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;18;18;9.0;False;1;1;1.0;18;18;1.0;18;18;1.0;18;18;1.0;18;18;1.0;12;18;0.666667;12;18;0.666667;17;18;0.944444;16;18;0.888889;17;18;0.944444;14;18;0.777778;15;18;0.833333;14;18;0.777778;18;18;1.0;18;18;1.0;18;18;1.0;18;18;1.0;3084.0;18;18;1.0;False;2661.0;18;18;1.0;False;228.0;12;18;0.666667;True;260.0;12;18;0.666667;True;736.0;17;18;0.944444;True;734.0;16;18;0.888889;True;0.0;17;18;0.944444;True;810.0;14;18;0.777778;True;2137.0;18;18;1.0;False;1319.0;15;18;0.833333;True;599.0;14;18;0.777778;True;2137.0;18;18;1.0;False;2673.0;2673.0;18;18;1.0;False;Censo 2022;Censo 2022;5399;5399;5399;5399;2738;2738;2661;256;256;300;300;744;744;746;746;0;840;2137;2137;0;0;0;0;1319;1319;599;599;1305;1305;946;946;926;926;987;987;15;15;54;54;544;544;268;268;55;55;123;123;72.49;72.49;70.96;70.96;75.63;75.63;1.15;1.15;4.14;4.14;437;437;3204;3204;442;442;8.4;8.4;10;10;0.2;0.2;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;3;;8;;cadastro_IEDE_parcial_nao_inventario;A;12;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4310579;Itapuca;100.0;1937;901;919;103;96;244;208;0;239;725;283;0;725;False;False;False;False;True;False;False;False;True;False;True;False;False;False;10.5;False;1937.0;False;1937;901;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;7;7;10.5;False;1;1;1.0;7;7;1.0;7;7;1.0;7;7;1.0;7;7;1.0;7;7;1.0;6;7;0.857143;7;7;1.0;7;7;1.0;7;7;1.0;4;7;0.571429;5;7;0.714286;7;7;1.0;7;7;1.0;7;7;1.0;7;7;1.0;7;7;1.0;901.0;7;7;1.0;False;919.0;7;7;1.0;False;103.0;7;7;1.0;False;96.0;6;7;0.857143;True;244.0;7;7;1.0;False;208.0;7;7;1.0;False;0.0;7;7;1.0;False;239.0;4;7;0.571429;True;725.0;7;7;1.0;False;283.0;5;7;0.714286;True;0.0;7;7;1.0;False;725.0;7;7;1.0;False;2975.0;2975.0;7;7;1.0;False;Censo 2022;Censo 2022;1937;1937;1937;1937;1018;1018;919;103;103;103;103;244;244;208;208;0;463;725;725;0;0;0;0;283;283;0;0;222;222;173;173;193;193;221;221;0;0;66;66;174;174;18;18;9;9;21;21;77.93;77.93;86.94;86.94;99.55;99.55;0.0;0.0;29.73;29.73;157;157;545;545;101;101;5.3;5.3;9;9;0.5;0.5;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;11;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4311122;Jaquirana;100.0;3690;2289;1814;198;225;458;328;0;1031;1391;881;732;1391;False;False;False;True;True;True;True;True;True;False;True;True;False;False;4.1;False;3690.0;False;3690;2289;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;16;16;4.1;False;1;1;1.0;16;16;1.0;16;16;1.0;16;16;1.0;16;16;1.0;10;16;0.625;11;16;0.6875;14;16;0.875;15;16;0.9375;14;16;0.875;12;16;0.75;13;16;0.8125;15;16;0.9375;16;16;1.0;16;16;1.0;16;16;1.0;16;16;1.0;2289.0;16;16;1.0;False;1814.0;16;16;1.0;False;198.0;10;16;0.625;True;225.0;11;16;0.6875;True;458.0;14;16;0.875;True;328.0;15;16;0.9375;True;0.0;14;16;0.875;True;1031.0;12;16;0.75;True;1391.0;16;16;1.0;False;881.0;13;16;0.8125;True;732.0;15;16;0.9375;True;1391.0;16;16;1.0;False;1686.0;1686.0;14;16;0.875;False;Censo 2022;Censo 2022;3690;3690;3690;3690;1876;1876;1814;218;218;257;257;470;470;335;335;0;1144;1391;1391;0;0;0;0;881;881;732;732;865;865;675;675;438;438;824;824;5;5;403;403;603;603;146;146;86;86;30;30;78.03;78.03;50.64;50.64;95.26;95.26;0.58;0.58;46.59;46.59;212;212;2379;2379;194;194;5.3;5.3;62;62;1.7;1.7;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;4;1;3;;cadastro_IEDE_parcial_nao_inventario;A;9;não;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4311304;Lagoa Vermelha;39.5;27659;12860;14069;1653;1704;2923;2562;9;5602;10771;9680;7232;10771;False;False;True;True;True;True;True;True;True;True;True;True;True;True;21.9;False;1029.0;False;27659;12860;39.5;ponto_representativo_setor_2022;parcial;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;90;7;2.1;False;1;1;1.0;90;90;1.0;90;90;1.0;87;90;0.966667;87;90;0.966667;72;90;0.8;67;90;0.744444;78;90;0.866667;78;90;0.866667;82;90;0.911111;72;90;0.8;86;90;0.955556;84;90;0.933333;87;90;0.966667;87;90;0.966667;90;90;1.0;7;7;1.0;570.0;7;7;1.0;False;484.0;7;7;1.0;False;59.0;7;7;1.0;False;13.0;1;7;0.142857;True;128.0;5;7;0.714286;True;124.0;6;7;0.857143;True;3.0;7;7;1.0;False;247.0;6;7;0.857143;True;402.0;7;7;1.0;False;23.0;7;7;1.0;False;0.0;7;7;1.0;False;402.0;7;7;1.0;False;3028.0;3359.0;7;7;1.0;False;Censo 2022;Censo 2022;27659;27659;27479;27479;13410;13410;14069;1701;1701;1788;1788;2954;2954;2607;2607;9;6076;10771;10771;0;0;60;60;9680;9680;7232;7232;9565;9565;8697;8697;8004;8004;9467;9467;688;688;1740;1740;4162;4162;2180;2180;1042;1042;2181;2181;90.93;90.93;83.68;83.68;98.98;98.98;7.19;7.19;18.19;18.19;2469;2469;24286;24286;1926;1926;7.2;7.2;316;316;1.1;1.1;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;14;;;;cadastro_IEDE_parcial_nao_inventario;A;14;não;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
4311403;Lajeado;100.0;93646;44610;48474;5886;5952;8372;6332;152;14600;37971;35882;3468;37971;False;False;True;True;True;True;True;True;True;True;True;True;True;True;1026.0;False;93646.0;False;93646;44610;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;144;144;1026.0;False;1;1;1.0;144;144;1.0;144;144;1.0;143;144;0.993056;143;144;0.993056;138;144;0.958333;139;144;0.965278;140;144;0.972222;140;144;0.972222;112;144;0.777778;135;144;0.9375;143;144;0.993056;126;144;0.875;143;144;0.993056;143;144;0.993056;144;144;1.0;144;144;1.0;44610.0;144;144;1.0;False;48474.0;143;144;0.993056;True;5886.0;138;144;0.958333;True;5952.0;139;144;0.965278;True;8372.0;140;144;0.972222;True;6332.0;140;144;0.972222;True;152.0;112;144;0.777778;True;14600.0;135;144;0.9375;True;37971.0;143;144;0.993056;True;35882.0;143;144;0.993056;True;3468.0;126;144;0.875;True;37971.0;143;144;0.993056;True;3652.0;3652.0;143;144;0.993056;True;Censo 2022;Censo 2022;93646;93646;93424;93424;44950;44950;48474;5926;5926;5968;5968;8376;8376;6337;6337;152;14678;37971;37971;0;0;319;319;35882;35882;3468;3468;37824;37824;31256;31256;32040;32040;37519;37519;3921;3921;9934;9934;9126;9126;6801;6801;5538;5538;16359;16359;82.64;82.64;84.71;84.71;99.19;99.19;10.37;10.37;26.26;26.26;8764;8764;92655;92655;4873;4873;5.3;5.3;875;875;0.9;0.9;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;34;1;74;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
4311809;Marau;63.8;45124;19725;23095;2829;2775;3999;3313;5;9579;17278;13774;5627;17278;False;False;True;True;True;True;True;True;True;True;True;True;True;True;69.4;False;44289.0;False;45124;19725;63.8;ponto_representativo_setor_2022;parcial;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;66;61;106.8;False;1;1;1.0;66;66;1.0;66;66;1.0;65;66;0.984848;65;66;0.984848;62;66;0.939394;58;66;0.878788;57;66;0.863636;60;66;0.909091;56;66;0.848485;60;66;0.909091;58;66;0.878788;62;66;0.939394;65;66;0.984848;65;66;0.984848;66;66;1.0;61;61;1.0;19255.0;61;61;1.0;False;22703.0;60;61;0.983607;True;2796.0;57;61;0.934426;True;2755.0;55;61;0.901639;True;3839.0;54;61;0.885246;True;3176.0;56;61;0.918033;True;5.0;51;61;0.836066;True;9499.0;55;61;0.901639;True;16953.0;60;61;0.983607;True;13774.0;55;61;0.901639;True;5627.0;57;61;0.934426;True;16953.0;60;61;0.983607;True;3313.0;3282.0;60;61;0.983607;True;Censo 2022;Censo 2022;45124;45124;45116;45116;22021;22021;23095;2837;2837;2784;2784;4028;4028;3320;3320;5;9667;17278;17278;0;0;90;90;13774;13774;5627;5627;15559;15559;15259;15259;13800;13800;15427;15427;1842;1842;3956;3956;4225;4225;3472;3472;2689;2689;5158;5158;98.07;98.07;88.69;88.69;99.15;99.15;11.84;11.84;25.43;25.43;3275;3275;40351;40351;3161;3161;7.2;7.2;479;479;1.1;1.1;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;22;;;;cadastro_IEDE_parcial_nao_inventario;A;17;não;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
4312054;Marques de Souza;100.0;3969;2276;1987;172;183;615;610;6;233;1574;1278;17;1574;False;False;False;True;True;False;True;True;True;False;False;True;False;False;31.6;False;3969.0;False;3969;2276;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;15;15;31.6;False;1;1;1.0;15;15;1.0;15;15;1.0;15;15;1.0;15;15;1.0;12;15;0.8;11;15;0.733333;15;15;1.0;14;15;0.933333;14;15;0.933333;10;15;0.666667;15;15;1.0;13;15;0.866667;15;15;1.0;15;15;1.0;15;15;1.0;15;15;1.0;2276.0;15;15;1.0;False;1987.0;15;15;1.0;False;172.0;12;15;0.8;True;183.0;11;15;0.733333;True;615.0;15;15;1.0;False;610.0;14;15;0.933333;True;6.0;14;15;0.933333;True;233.0;10;15;0.666667;True;1574.0;15;15;1.0;False;1278.0;15;15;1.0;False;17.0;13;15;0.866667;True;1574.0;15;15;1.0;False;2522.0;2522.0;15;15;1.0;False;Censo 2022;Censo 2022;3969;3969;3969;3969;1982;1982;1987;188;188;198;198;615;615;619;619;6;261;1574;1574;0;0;0;0;1278;1278;17;17;629;629;473;473;527;527;625;625;107;107;206;206;182;182;116;116;69;69;262;262;75.2;75.2;83.78;83.78;99.36;99.36;17.01;17.01;32.75;32.75;277;277;1478;1478;201;201;5.2;5.2;31;31;0.8;0.8;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;2;1;7;1;cadastro_IEDE_parcial_nao_inventario;C;13;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
4312138;Mato Castelhano;45.1;2553;1478;1213;155;125;298;246;118;215;915;443;4;915;False;False;True;True;True;True;True;True;True;True;True;True;True;True;10.7;False;1401.0;False;2553;1478;45.1;ponto_representativo_setor_2022;parcial;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;18;11;13.0;False;1;1;1.0;18;18;1.0;18;18;1.0;13;18;0.722222;13;18;0.722222;11;18;0.611111;8;18;0.444444;10;18;0.555556;8;18;0.444444;13;18;0.722222;8;18;0.444444;13;18;0.722222;12;18;0.666667;13;18;0.722222;13;18;0.722222;18;18;1.0;11;11;1.0;945.0;11;11;1.0;False;688.0;8;11;0.727273;True;89.0;6;11;0.545455;True;72.0;5;11;0.454545;True;164.0;7;11;0.636364;True;158.0;6;11;0.545455;True;0.0;8;11;0.727273;True;101.0;4;11;0.363636;True;520.0;8;11;0.727273;True;333.0;8;11;0.727273;True;4.0;7;11;0.636364;True;520.0;8;11;0.727273;True;2792.0;2626.0;7;11;0.636364;True;Censo 2022;Censo 2022;2553;2553;2420;2420;1207;1207;1213;162;162;146;146;306;306;259;259;118;254;915;915;0;0;0;0;443;443;4;4;272;272;214;214;208;208;259;259;45;45;71;71;175;175;37;37;17;17;43;43;78.68;78.68;76.47;76.47;95.22;95.22;16.54;16.54;26.1;26.1;156;156;720;720;220;220;8.9;8.9;9;9;0.4;0.4;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;1;;;;cadastro_IEDE_parcial_nao_inventario;D;9;sim;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
4312153;Mato Leitão;100.0;4859;2168;2464;222;278;560;472;0;513;1883;1848;28;1883;False;False;False;True;True;True;True;True;True;False;False;True;False;False;103.8;False;4859.0;False;4859;2168;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;13;13;103.8;False;1;1;1.0;13;13;1.0;13;13;1.0;13;13;1.0;13;13;1.0;8;13;0.615385;9;13;0.692308;12;13;0.923077;11;13;0.846154;12;13;0.923077;8;13;0.615385;13;13;1.0;11;13;0.846154;13;13;1.0;13;13;1.0;13;13;1.0;13;13;1.0;2168.0;13;13;1.0;False;2464.0;13;13;1.0;False;222.0;8;13;0.615385;True;278.0;9;13;0.692308;True;560.0;12;13;0.923077;True;472.0;11;13;0.846154;True;0.0;12;13;0.923077;True;513.0;8;13;0.615385;True;1883.0;13;13;1.0;False;1848.0;13;13;1.0;False;28.0;11;13;0.846154;True;1883.0;13;13;1.0;False;2250.0;2250.0;13;13;1.0;False;Censo 2022;Censo 2022;4859;4859;4859;4859;2395;2395;2464;244;244;293;293;565;565;479;479;0;538;1883;1883;0;0;6;6;1848;1848;28;28;714;714;456;456;528;528;701;701;73;73;344;344;220;220;85;85;69;69;340;340;63.87;63.87;73.95;73.95;98.18;98.18;10.22;10.22;48.18;48.18;298;298;1793;1793;406;406;8.6;8.6;42;42;0.9;0.9;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;2;;4;;cadastro_IEDE_parcial_nao_inventario;A;11;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4312351;Montauri;100.0;1499;619;748;61;49;232;230;0;34;535;392;5;535;False;False;False;True;True;False;False;False;True;False;True;True;False;False;18.2;False;1499.0;False;1499;619;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;5;5;18.2;False;1;1;1.0;5;5;1.0;5;5;1.0;5;5;1.0;5;5;1.0;2;5;0.4;2;5;0.4;5;5;1.0;5;5;1.0;5;5;1.0;2;5;0.4;4;5;0.8;4;5;0.8;5;5;1.0;5;5;1.0;5;5;1.0;5;5;1.0;619.0;5;5;1.0;False;748.0;5;5;1.0;False;61.0;2;5;0.4;True;49.0;2;5;0.4;True;232.0;5;5;1.0;False;230.0;5;5;1.0;False;0.0;5;5;1.0;False;34.0;2;5;0.4;True;535.0;5;5;1.0;False;392.0;4;5;0.8;True;5.0;4;5;0.8;True;535.0;5;5;1.0;False;3821.0;3821.0;5;5;1.0;False;Censo 2022;Censo 2022;1499;1499;1499;1499;751;751;748;72;72;61;61;232;232;230;230;0;68;535;535;0;0;0;0;392;392;5;5;303;303;297;297;297;297;303;303;18;18;90;90;63;63;28;28;30;30;182;182;98.02;98.02;98.02;98.02;100.0;100.0;5.94;5.94;29.7;29.7;158;158;788;788;74;74;5;5;;;;;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;1;;;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
