event_id,time_value,observed_m3s,simulated_m3s
27,65397300,6704.35009765625,9288.854092628811
27,65397360,6417.5751953125,9186.921999529888
27,65397420,6147.89990234375,9086.115632863686
27,65397480,5889.89990234375,8986.422554164772
27,65397540,5635.4248046875,8889.575469940522
27,65397600,5405.89990234375,8825.781163897485
27,65397660,5194.27490234375,8840.339586218575
27,65397720,4985.0,8924.579387097701
27,65397780,4823.10009765625,9008.336859489902
27,65397840,4697.9248046875,9020.876307827883
27,65397900,4582.7001953125,8957.796615913425
27,65397960,4471.625,8863.87920636904
27,65398020,4386.7001953125,8766.63645041709
27,65398080,4325.9248046875,8670.467610502157
27,65398140,4299.77490234375,8575.36082064475
27,65398200,4309.39990234375,8481.304345980772
27,65398260,4342.4501953125,8388.28658131271
27,65398320,4389.4501953125,8296.296049676856
27,65398380,4445.0751953125,8205.321400926368
27,65398440,4488.39990234375,8115.351410329979
27,65398500,4547.4248046875,8026.374977186179
27,65398560,4650.7998046875,7938.381123452731
27,65398620,4755.27490234375,7851.358992391316
27,65398680,4879.7001953125,7765.297847227165
27,65398740,5010.0,7681.932077355082
27,65398800,5134.4248046875,7602.677511702793
27,65398860,5255.77490234375,7525.74371554227
27,65398920,5471.77490234375,7448.213822341711
27,65398980,5773.125,7368.349411783949
27,65399040,6160.9248046875,7287.6218917028045
27,65399100,6467.125,7207.7858072410945
27,65399160,6712.64990234375,7128.831308770502
27,65399220,6921.375,7054.238670561165
27,65399280,7089.75,6993.830946973761
27,65399340,7209.4248046875,6949.743828642868
27,65399400,7308.9501953125,6909.0345034424045
27,65399460,7351.02490234375,6860.100759015307
27,65399520,7356.2998046875,6801.835891750091
27,65399580,7317.72509765625,6740.1254529944335
27,65399640,7233.7998046875,6676.20509757202
27,65399700,7131.2001953125,6606.609229906806
27,65399760,7041.375,6534.291786470294
27,65399820,6996.6748046875,6462.772855470653
27,65399880,6953.7998046875,6392.043614050137
27,65399940,6912.77490234375,6322.095336840737
27,65400000,6814.0498046875,6252.9193948869515
27,65400060,6652.10009765625,6184.50725458043
27,65400120,6450.5751953125,6116.850476606447
27,65400180,6235.52490234375,6049.940714901956
27,65400240,6007.7998046875,5983.769715625205
27,65400300,5763.52490234375,5918.329316136701
27,65400360,5528.625,5853.611443991455
27,65400420,5310.2001953125,5789.608115942374
27,65400480,5078.0751953125,5726.311436954625
27,65400540,4868.14990234375,5663.713599230928
27,65400600,4659.4501953125,5601.8068812475985
27,65400660,4478.7998046875,5540.583646801257
27,65400720,4298.5,5480.036344066061
27,65400780,4136.5751953125,5420.157504661349
27,65400840,3980.125,5360.939742729604
27,65400900,3823.89990234375,5302.375754024594
27,65400960,3694.72509765625,5244.458315009581
27,65401020,3566.449951171875,5187.180281965522
27,65401080,3452.550048828125,5130.534590109086
27,65401140,3352.72509765625,5074.51425272045
27,65401200,3244.5,5019.112360280715
27,65401260,3161.77490234375,4964.322079618858
27,65401320,3078.75,4910.1366530681025
27,65401380,3000.35009765625,4856.549397631635
27,65401440,2936.625,4803.5537041575
27,65401500,2875.824951171875,4751.143036522656
27,65401560,2815.625,4699.310930826006
27,65401620,2758.25,4648.050994590398
27,65401680,2696.949951171875,4597.356905973362
27,65401740,2642.925048828125,4547.2224129866645
27,65401800,2595.925048828125,4497.641332724406
27,65401860,2539.574951171875,4448.607550599704
27,65401920,2487.0,4400.115019589762
27,65401980,2429.64990234375,4352.157759489331
27,65402040,2362.47509765625,4304.729856172374
27,65402100,2300.27490234375,4257.825460861924
27,65402160,2242.925048828125,4211.438789407987
27,65402220,2198.324951171875,4165.564121573433
27,65402280,2161.125,4120.19580032778
27,65402340,2131.199951171875,4075.32823114877
27,65402400,2102.425048828125,4030.9558813316867
27,65402460,2075.824951171875,3987.073279306273
27,65402520,2044.5,3943.67501396122
27,65402580,2019.7249755859375,3900.755733976111
27,65402640,1985.300048828125,3858.31014716075
27,65402700,1948.300048828125,3816.3330198017916
27,65402760,1911.550048828125,3774.8191760165782
27,65402820,1878.699951171875,3733.7634971141456
27,65402880,1841.2249755859375,3693.160920963249
27,65402940,1808.8499755859375,3653.0064413674095
27,65403000,1776.699951171875,3613.29510744685
27,65403060,1742.4000244140625,3574.022023027251
27,65403120,1711.875,3535.182346035278
27,65403180,1685.0250244140625,3496.771287900784
27,65403240,1653.699951171875,3458.7841129656085
27,65403300,1627.25,3421.216137898915
27,65403360,1599.7750244140625,3384.0627311189924
27,65403420,1574.75,3347.3193122214425
27,65403480,1555.5250244140625,3310.981351413677
27,65403540,1546.449951171875,3275.044368955683
27,65403600,1543.074951171875,3239.503934606947
27,65403660,1537.4749755859375,3204.3556670795015
27,65403720,1526.300048828125,3169.5952334970198
27,65403780,1509.5,3135.2183488598694
27,65403840,1483.925048828125,3101.2207755161007
27,65403900,1458.5250244140625,3067.598322638255
27,65403960,1427.800048828125,3034.346845705978
27,65404020,1400.625,3001.4622459943394
27,65404080,1375.7249755859375,2968.9404700677997
27,65404140,1350.0,2936.777509279772
27,65404200,1325.4749755859375,2904.969399277734
27,65404260,1309.574951171875,2873.512219513774
27,65404320,1288.550048828125,2842.40209276057
27,65404380,1265.4749755859375,2811.635184632708
27,65404440,1254.050048828125,2782.952710644891
27,65404500,1236.4000244140625,2757.7772504180284
27,65404560,1220.925048828125,2734.3250453240257
27,65404620,1208.5999755859375,2709.6858311619635
27,65404680,1198.3499755859375,2682.1277169916857
27,65404740,1189.199951171875,2653.128567876212
27,65404800,1182.050048828125,2624.449314837024
27,65404860,1174.9749755859375,2596.086423562281
27,65404920,1166.875,2568.0363987929345
27,65404980,1160.800048828125,2540.2957838911984
27,65405040,1150.699951171875,2512.8611604138055
27,65405100,1148.699951171875,2485.72914768996
27,65405160,1143.699951171875,2458.896402403968
27,65405220,1136.6500244140625,2432.359618182467
27,65405280,1129.6500244140625,2406.1155251862365
27,65405340,1124.699951171875,2380.1608897064957
27,65405400,1121.699951171875,2354.4925137656714
27,65405460,1118.699951171875,2329.107234722589
27,65405520,1116.699951171875,2304.001924882002
27,65405580,1115.699951171875,2279.1734911084577
27,65405640,1116.699951171875,2254.618874444425
27,65405700,1121.699951171875,2230.335049732627
27,65405760,1110.699951171875,2206.3190252425634
27,65405820,1107.699951171875,2182.5678423011564
27,65405880,1104.75,2159.078574927476
27,65405940,1089.949951171875,2135.848329471494
27,65406000,1073.2750244140625,2112.874244256844
