key;MODELO;HORIZONTE_H;EVENTO;evento;CONJUNTO;conjunto;start;end;N;PERS_EVENTO;MAE_EVENTO;NASH_EVENTO;CORR_EVENTO;RMSE_EVENTO;MAX_ABS_EVENTO;AMPLITUDE_OBSERVADA;RISE_POINTS;FALL_POINTS;SHAPE_OBSERVADA;BIAS_EVENTO;PLATEAU_POINTS_OBS;obsPeak;rnaPeak;riseObs;riseRna;TARGET_MISSING_SAME_EVENT
18|Validação;010_MUC_H04_NIVEL_DINAMICA_CURTA_STZ_NH72_S10;4;18;18;Validação;Validação;2022-05-01 13:00;2022-05-07 13:00;145;0.8445583971875125;17.217512117465972;0.9889831768388937;0.9955002420622971;27.44596012785585;175.50587043046187;942.0;55;88;subida_e_descida;7.819438764920612;1;1337.0;1376.3548636159728;942.0;1024.3747968174198;4
21|Validação;010_MUC_H04_NIVEL_DINAMICA_CURTA_STZ_NH72_S10;4;21;21;Validação;Validação;2023-07-11 18:00;2023-07-16 10:00;113;0.7743000711740192;28.97891219442154;0.9749614686633646;0.9876251376490368;55.96236455789526;229.30083693856704;1093.0;24;85;subida_e_descida;-4.888954263808143;3;1458.0;1517.8986866469293;1076.0;1126.8154967669313;4
22|Treino;010_MUC_H04_NIVEL_DINAMICA_CURTA_STZ_NH72_S10;4;22;22;Treino;Treino;2023-09-08 19:00;2023-09-11 19:00;73;0.46346737145071415;17.045904445626736;0.9485550092238663;0.9784112905282061;21.545214563832644;69.24254728757478;325.0;8;63;subida_e_descida;8.473643327526428;1;810.0;851.6274348212377;8.0;17.061060040111443;4
23|Validação;010_MUC_H04_NIVEL_DINAMICA_CURTA_STZ_NH72_S10;4;23;23;Validação;Validação;2023-09-19 19:00;2023-09-22 04:00;58;0.8538875242574469;16.674340386648502;0.9316749819148931;0.9664234990310364;28.294575521492803;99.99617301657884;358.0;12;45;subida_e_descida;3.0665318704098694;0;822.0;886.6980913557245;358.0;380.6643429201986;4
24|Teste;010_MUC_H04_NIVEL_DINAMICA_CURTA_STZ_NH72_S10;4;24;24;Teste;Teste;2023-11-16 00:00;2023-11-25 11:00;203;0.8836881886412234;23.96842774151033;0.9954262475956847;0.9977895172253458;36.09560672469835;134.29471769022666;1816.0;83;116;subida_e_descida;6.612746923481284;3;2299.0;2328.9836417839356;1719.0;1723.8695858273313;8
30|Treino;010_MUC_H04_NIVEL_DINAMICA_CURTA_STZ_NH72_S10;4;30;30;Treino;Treino;2024-10-11 20:00;2024-10-14 05:00;58;0.7000147483216871;19.46872569191539;0.909891949545226;0.9596997839048877;25.67724739440204;73.41640557564278;259.0;22;34;subida_e_descida;5.7409994519651715;1;742.0;770.0698999989012;259.0;359.9844269854425;4
31|Teste;010_MUC_H04_NIVEL_DINAMICA_CURTA_STZ_NH72_S10;4;31;31;Teste;Teste;2025-06-28 19:00;2025-07-03 14:00;116;0.8409481780750985;23.180347949629002;0.9842283425889369;0.9922354166485372;42.084646245816934;179.0664335103587;1046.0;23;92;subida_e_descida;-0.8759253599510078;0;1499.0;1527.158769703155;1036.0;1059.7734836305017;4
34|Teste;010_MUC_H04_NIVEL_DINAMICA_CURTA_STZ_NH72_S10;4;34;34;Teste;Teste;2026-07-02 07:00;2026-07-05 11:00;77;0.8360582385235924;16.933000862133568;0.965983470483878;0.9850339950814062;24.325319609961465;103.79854601106854;444.0;22;51;subida_e_descida;5.200595989762181;3;882.0;917.3783282369843;444.0;468.8503500055591;4
35|Teste;010_MUC_H04_NIVEL_DINAMICA_CURTA_STZ_NH72_S10;4;35;35;Teste;Teste;2026-07-21 15:00;2026-07-23 19:00;40;0.6480883979960412;107.03566386480054;0.8451472413082397;0.9482039166263916;164.22522499129084;480.76212177532454;1637.0;19;20;subida_e_descida;-54.994329937825626;0;1986.0;2063.4452834140575;1637.0;1729.845747266285;6
37|Teste;010_MUC_H04_NIVEL_DINAMICA_CURTA_STZ_NH72_S10;4;37;37;Teste;Teste;2026-07-28 02:00;2026-07-30 20:00;67;0.8235418126416969;39.65919014348496;0.9756540492923232;0.9914312865189413;53.67751042842426;178.01194465493745;1091.0;36;30;subida_e_descida;-3.609787360494233;0;1531.0;1579.3134815845056;1090.0;1143.925791396201;4
4|Treino;004_MUC_H02_DINAMICA_CURTA_NH64_S04;2;4;4;Treino;Treino;2018-07-25 22:00;2018-07-28 18:00;69;0.9514361738106945;5.258443314965452;0.9971751187476542;0.9986886478431495;7.5082256558657186;30.91795772390708;459.0;21;47;subida_e_descida;1.3984777669899544;0;902.0;904.254982069148;459.0;469.1500244314136;2
5|Treino;004_MUC_H02_DINAMICA_CURTA_NH64_S04;2;5;5;Treino;Treino;2018-10-02 16:00;2018-10-06 00:00;81;0.8773090581559052;8.537648299859121;0.9955823919762926;0.9977892520577851;15.196235007145244;73.19204051831372;785.0;32;47;subida_e_descida;0.1752385487564791;1;1166.0;1172.4705775683672;785.0;810.6843414709958;2
6|Treino;004_MUC_H02_DINAMICA_CURTA_NH64_S04;2;6;6;Treino;Treino;2018-10-31 17:00;2018-11-02 19:00;51;0.9411152694708393;9.020129017947724;0.9935638075905587;0.9974662783755962;12.94344742981015;43.72182797180528;580.0;15;35;subida_e_descida;4.325826560494008;0;966.0;972.1482941670964;580.0;566.625136097291;2
7|Treino;004_MUC_H02_DINAMICA_CURTA_NH64_S04;2;7;7;Treino;Treino;2018-11-30 16:00;2018-12-02 13:00;46;0.8544640769627518;7.211539512021628;0.9747230591765054;0.9884292932749135;11.175649089035936;41.68982280849491;278.0;12;33;subida_e_descida;3.2682915764861775;0;686.0;686.2940820651754;278.0;289.7001711700925;2
11|Treino;004_MUC_H02_DINAMICA_CURTA_NH64_S04;2;11;11;Treino;Treino;2019-11-03 21:00;2019-11-10 03:00;108;0.9692916369514835;7.493618440595737;0.9970250649895077;0.998625724752481;9.841972016625398;36.8291714954928;953.0;38;66;subida_e_descida;-0.9753190316153432;3;1323.0;1340.4609657812714;932.0;940.942165796502;5
12|Treino;004_MUC_H02_DINAMICA_CURTA_NH64_S04;2;12;12;Treino;Treino;2020-07-07 07:00;2020-07-16 03:00;175;0.952741291842591;10.499900960107789;0.9986913993101822;0.9994084242616055;16.648752654044465;67.57275355376544;1702.0;40;131;subida_e_descida;-1.444037751913962;3;2198.0;2219.8828646992692;1519.0;1534.326855172459;13
13|Treino;004_MUC_H02_DINAMICA_CURTA_NH64_S04;2;13;13;Treino;Treino;2020-08-15 02:00;2020-08-17 13:00;60;0.8825563725449075;4.65120042559789;0.9919640051549121;0.9961068741984114;6.723832566984239;25.06327991051637;263.0;26;32;subida_e_descida;0.07404837444127471;1;714.0;712.0306851071908;263.0;259.9363394555795;2
18|Validação;004_MUC_H02_DINAMICA_CURTA_NH64_S04;2;18;18;Validação;Validação;2022-05-01 13:00;2022-05-07 13:00;145;0.7995904950552646;9.621604135427637;0.9962089662045218;0.9982240777571871;16.457856715643523;121.720321848092;1112.0;57;86;subida_e_descida;4.154150767091447;1;1337.0;1348.9828914360446;1112.0;1002.2625695879526;2
21|Validação;004_MUC_H02_DINAMICA_CURTA_NH64_S04;2;21;21;Validação;Validação;2023-07-11 18:00;2023-07-16 10:00;113;0.9730096001688552;6.534106664267258;0.9992322484426046;0.9996255339936755;9.843771368207175;50.1272252512083;1093.0;24;85;subida_e_descida;0.0027104693313381215;3;1458.0;1466.3735752729133;1070.0;1070.215119627277;2
22|Treino;004_MUC_H02_DINAMICA_CURTA_NH64_S04;2;22;22;Treino;Treino;2023-09-04 00:00;2023-09-11 19:00;95;0.954077158154455;9.573943334574647;0.9947715001648716;0.9975620535612341;21.553122719754427;170.2066358782581;1689.0;31;62;subida_e_descida;-5.271059787623128;1;2118.0;2100.095553058882;1689.0;1665.8333828267528;4
23|Validação;004_MUC_H02_DINAMICA_CURTA_NH64_S04;2;23;23;Validação;Validação;2023-09-19 19:00;2023-09-22 04:00;58;0.9205430298739518;7.204480167760971;0.989637854013823;0.995868864746913;11.14872146880856;40.38674233390316;358.0;12;43;subida_e_descida;4.421853710680214;2;822.0;820.5170311427173;358.0;338.9665426432799;2
24|Teste;004_MUC_H02_DINAMICA_CURTA_NH64_S04;2;24;24;Teste;Teste;2023-11-16 00:00;2023-11-24 15:00;199;0.905191106710114;11.832387065123912;0.999025691292054;0.9996662126071082;16.62809972793859;50.99074161039289;1757.0;83;112;subida_e_descida;2.024042647772011;3;2299.0;2324.9088985660187;1707.0;1726.862278817807;5
30|Treino;004_MUC_H02_DINAMICA_CURTA_NH64_S04;2;30;30;Treino;Treino;2024-10-11 20:00;2024-10-14 05:00;58;0.5860534321706743;12.429822664000088;0.9622119562503852;0.9813293892871565;16.85471855853903;49.01451341712709;286.0;23;33;subida_e_descida;2.3911549046235985;1;742.0;749.1418253174985;286.0;331.51763259081525;2
31|Teste;004_MUC_H02_DINAMICA_CURTA_NH64_S04;2;31;31;Teste;Teste;2025-06-28 19:00;2025-07-03 14:00;116;0.9817301201328981;5.231044415016147;0.99953398155932;0.999772814850565;7.23585089847799;31.748769612234582;1041.0;24;91;subida_e_descida;-0.25845890296481905;0;1499.0;1500.176265499939;1040.0;1031.9156928587654;2
34|Teste;004_MUC_H02_DINAMICA_CURTA_NH64_S04;2;34;34;Teste;Teste;2026-07-02 07:00;2026-07-05 11:00;77;0.7916573051729674;8.60642384246825;0.9882068664493039;0.9943449560790341;14.766364202387418;63.10386849600184;528.0;24;49;subida_e_descida;1.0275519129422417;3;882.0;874.4619015123519;528.0;457.3580330163501;2
35|Teste;004_MUC_H02_DINAMICA_CURTA_NH64_S04;2;35;35;Teste;Teste;2026-07-21 15:00;2026-07-23 21:00;40;0.9641897105853103;17.08873444880981;0.9966624289666215;0.9983857385147429;26.774630011435445;106.78648448557203;1665.0;21;18;subida_e_descida;1.0047625833542781;0;1986.0;1946.7391189789726;1665.0;1606.0934589774095;5
37|Teste;004_MUC_H02_DINAMICA_CURTA_NH64_S04;2;37;37;Teste;Teste;2026-07-28 02:00;2026-07-30 22:00;69;0.9615122244693939;8.758773260163844;0.998738262806833;0.9994375356731254;12.729283191584218;43.88962197661863;1091.0;36;32;subida_e_descida;-4.088505728195754;0;1531.0;1535.3118396506638;1081.0;1079.0162343801653;2
18|Validação;014_MUC_H08_CHUVA_JANELAS_NH64_S14;8;18;18;Validação;Validação;2022-05-01 19:00;2022-05-07 13:00;64;0.47490797963977793;47.781721255820564;0.8859963678477738;0.9485894442302264;62.551698499332346;271.22040335909514;737.0;8;55;subida_e_descida;-21.67234741608659;0;1211.0;1179.1161366529846;536.0;232.8957332938894;16
21|Validação;014_MUC_H08_CHUVA_JANELAS_NH64_S14;8;21;21;Validação;Validação;2023-07-11 19:00;2023-07-16 02:00;68;0.9163214766580812;43.03121044789121;0.9622715040634058;0.982112037725398;66.07881156195496;233.389978293377;1090.0;17;48;subida_e_descida;11.24957925773083;2;1455.0;1624.0125180952516;1084.0;1191.524237567156;17
23|Treino;014_MUC_H08_CHUVA_JANELAS_NH64_S14;8;23;23;Treino;Treino;2023-09-19 19:00;2023-09-22 04:00;58;0.8405188046144367;30.617375154312004;0.7957979090101572;0.9640994393764915;49.653741457331805;164.46576811075101;342.0;8;49;subida_e_descida;26.558399475637096;0;822.0;985.465768110751;167.0;224.5170257148966;8
24|Treino;014_MUC_H08_CHUVA_JANELAS_NH64_S14;8;24;24;Treino;Treino;2023-11-16 00:00;2023-11-24 11:00;145;0.8935342436026074;49.544218698384995;0.9812024197498568;0.9908034366312823;62.78511175440268;174.73504069055093;1757.0;48;96;subida_e_descida;-2.927664570708692;0;2299.0;2443.0525736476893;1711.0;1829.2535807424633;20
30|Treino;014_MUC_H08_CHUVA_JANELAS_NH64_S14;8;30;30;Treino;Treino;2024-10-11 20:00;2024-10-14 05:00;54;0.7913375691281668;25.52273909035127;0.8373241199233201;0.9179734395701847;35.62855644128326;125.16152369134193;274.0;14;37;subida_e_descida;-0.12452909607201137;2;742.0;774.1615236913419;193.0;285.1943639206974;8
31|Teste;014_MUC_H08_CHUVA_JANELAS_NH64_S14;8;31;31;Teste;Teste;2025-06-28 19:00;2025-07-03 14:00;116;0.9336522603555673;38.19507242148939;0.9761247688624989;0.9916709844600102;51.9676504886619;177.37811364584218;1053.0;22;93;subida_e_descida;-28.326689909760386;0;1499.0;1514.6040862911027;927.0;943.2563237935256;8
34|Teste;014_MUC_H08_CHUVA_JANELAS_NH64_S14;8;34;34;Teste;Teste;2026-07-02 07:00;2026-07-05 11:00;77;0.754956329463702;39.00376362449265;0.8455405459466575;0.9343821813223264;53.536541244192634;238.60229785569572;455.0;20;53;subida_e_descida;-19.304439576562476;3;882.0;851.2378278870776;366.0;96.6355300313819;8
35|Treino;014_MUC_H08_CHUVA_JANELAS_NH64_S14;8;35;35;Treino;Treino;2026-07-21 15:00;2026-07-23 15:00;36;0.9496088853093796;80.95686615063315;0.8870120300572403;0.9558411080703644;118.05202268002886;312.58173736295134;1102.0;15;20;subida_e_descida;-43.1096841804971;0;1986.0;1990.4716754312271;1065.0;1225.8510592941211;10
37|Teste;014_MUC_H08_CHUVA_JANELAS_NH64_S14;8;37;37;Teste;Teste;2026-07-28 02:00;2026-07-30 16:00;63;0.8851703748253629;64.26047936314023;0.9236696845599695;0.9764959102835697;84.39791120260439;202.51537410100877;1055.0;33;29;subida_e_descida;37.179098366294504;0;1531.0;1694.9501280221778;1055.0;1185.0307227432017;8
18|Validação;020_MUC_H12_CHUVA_E_DINAMICA_CURTA_NH72_S20;12;18;18;Validação;Validação;2022-05-01 15:00;2022-05-07 13:00;66;0.7576120256401626;44.85685135699224;0.8573165389982237;0.9292101755660569;72.04968522522113;251.97966223237574;747.0;5;59;subida_e_descida;14.242238965764559;1;1211.0;1159.9569156875712;536.0;503.2917187740312;19
21|Validação;020_MUC_H12_CHUVA_E_DINAMICA_CURTA_NH72_S20;12;21;21;Validação;Validação;2023-07-11 18:00;2023-07-15 23:00;66;0.7844160531849433;84.21167325639489;0.8094347669798507;0.9037046256130293;145.6685738103472;491.82014072816753;1090.0;16;47;subida_e_descida;-27.05920428835476;2;1455.0;1599.895254925821;1088.0;1163.738079596048;22
23|Treino;020_MUC_H12_CHUVA_E_DINAMICA_CURTA_NH72_S20;12;23;23;Treino;Treino;2023-09-19 19:00;2023-09-22 04:00;58;0.8549744713515279;39.885787133549144;0.7671380239873409;0.8764170412997302;53.991301467895;178.48470039918982;346.0;5;51;subida_e_descida;3.463382111532183;1;822.0;947.4847003991898;4.0;252.9994446892348;12
24|Treino;020_MUC_H12_CHUVA_E_DINAMICA_CURTA_NH72_S20;12;24;24;Treino;Treino;2023-11-16 00:00;2023-11-24 07:00;143;0.8523682277058894;64.0572449896104;0.9488960682608214;0.9745195812392103;101.80695876746664;465.59238276109386;1757.0;49;93;subida_e_descida;-7.195012391572288;0;2299.0;2353.7526677973697;1616.0;1663.7321975273023;28
30|Treino;020_MUC_H12_CHUVA_E_DINAMICA_CURTA_NH72_S20;12;30;30;Treino;Treino;2024-10-11 21:00;2024-10-14 05:00;53;0.7752941886791958;41.3954523276413;0.7424349123659743;0.9014690278528538;49.09550245440816;97.54995555303833;302.0;11;39;subida_e_descida;23.839505546750114;2;742.0;792.0468594182826;93.0;211.31129549000786;12
31|Teste;020_MUC_H12_CHUVA_E_DINAMICA_CURTA_NH72_S20;12;31;31;Teste;Teste;2025-06-28 19:00;2025-07-03 14:00;116;0.8179124046589279;59.37845406015153;0.8749538898815529;0.9395286355477;120.7169357044438;475.4990746467131;1053.0;20;94;subida_e_descida;-28.97059463937369;1;1499.0;1561.1807273580548;600.0;966.2201324633256;12
34|Teste;020_MUC_H12_CHUVA_E_DINAMICA_CURTA_NH72_S20;12;34;34;Teste;Teste;2026-07-02 07:00;2026-07-05 11:00;77;0.7021020878070973;56.87480626959121;0.6684434641255563;0.8206682973304723;82.47684030351765;265.53647474769457;455.0;20;53;subida_e_descida;-9.80089337122866;3;882.0;888.4260328074103;222.0;425.10983826381266;12
37|Teste;020_MUC_H12_CHUVA_E_DINAMICA_CURTA_NH72_S20;12;37;37;Teste;Teste;2026-07-28 02:00;2026-07-30 12:00;59;0.8961181413850201;86.36271467642008;0.7875763678867962;0.9444605686821017;118.2013637953058;269.38588541686715;969.0;29;29;subida_e_descida;-46.45601270835395;0;1531.0;1606.088397429312;969.0;1029.3246869859117;12
