event_id,timestamp_label,rain_mm,raw_record_count
E28,2024-06-20 08:00:00,0.000000,4
E28,2024-06-20 09:00:00,0.000000,4
E28,2024-06-20 10:00:00,0.000000,4
E28,2024-06-20 11:00:00,0.000000,4
E28,2024-06-20 12:00:00,0.000000,4
E28,2024-06-20 13:00:00,0.000000,4
E28,2024-06-20 14:00:00,0.000000,4
E28,2024-06-20 15:00:00,0.000000,4
E28,2024-06-20 16:00:00,0.000000,4
E28,2024-06-20 17:00:00,0.000000,4
E28,2024-06-20 18:00:00,0.000000,4
E28,2024-06-20 19:00:00,0.000000,4
E28,2024-06-20 20:00:00,0.000000,4
E28,2024-06-20 21:00:00,0.000000,4
E28,2024-06-20 22:00:00,0.000000,4
E28,2024-06-20 23:00:00,0.000000,4
E28,2024-06-21 00:00:00,0.000000,4
E28,2024-06-21 01:00:00,0.000000,4
E28,2024-06-21 02:00:00,0.000000,4
E28,2024-06-21 03:00:00,0.600000,4
E28,2024-06-21 04:00:00,7.400000,4
E28,2024-06-21 05:00:00,6.400000,4
E28,2024-06-21 06:00:00,5.800000,4
E28,2024-06-21 07:00:00,6.200000,4
E28,2024-06-21 08:00:00,0.200000,4
E28,2024-06-21 09:00:00,4.400000,4
E28,2024-06-21 10:00:00,0.600000,4
E28,2024-06-21 11:00:00,0.000000,4
E28,2024-06-21 12:00:00,0.400000,4
E28,2024-06-21 13:00:00,3.400000,4
E28,2024-06-21 14:00:00,0.000000,4
E28,2024-06-21 15:00:00,0.000000,4
E28,2024-06-21 16:00:00,0.000000,4
E28,2024-06-21 17:00:00,0.000000,4
E28,2024-06-21 18:00:00,0.000000,4
E28,2024-06-21 19:00:00,0.000000,4
E28,2024-06-21 20:00:00,0.000000,4
E28,2024-06-21 21:00:00,0.000000,4
E28,2024-06-21 22:00:00,0.000000,4
E28,2024-06-21 23:00:00,0.000000,4
E28,2024-06-22 00:00:00,0.000000,4
E28,2024-06-22 01:00:00,0.000000,4
E28,2024-06-22 02:00:00,0.000000,4
E28,2024-06-22 03:00:00,0.000000,4
E28,2024-06-22 04:00:00,0.000000,4
E28,2024-06-22 05:00:00,0.000000,4
E28,2024-06-22 06:00:00,0.000000,4
E28,2024-06-22 07:00:00,0.000000,4
E28,2024-06-22 08:00:00,0.200000,4
E28,2024-06-22 09:00:00,0.000000,4
E28,2024-06-22 10:00:00,0.000000,4
E28,2024-06-22 11:00:00,0.000000,4
E28,2024-06-22 12:00:00,0.000000,4
E28,2024-06-22 13:00:00,0.000000,4
E28,2024-06-22 14:00:00,0.000000,4
E28,2024-06-22 15:00:00,0.000000,4
E28,2024-06-22 16:00:00,0.000000,4
E28,2024-06-22 17:00:00,0.000000,4
E28,2024-06-22 18:00:00,0.000000,4
E28,2024-06-22 19:00:00,0.000000,4
E28,2024-06-22 20:00:00,0.000000,4
E28,2024-06-22 21:00:00,0.000000,4
E28,2024-06-22 22:00:00,0.000000,4
E28,2024-06-22 23:00:00,0.000000,4
E28,2024-06-23 00:00:00,0.000000,4
E28,2024-06-23 01:00:00,0.000000,4
E28,2024-06-23 02:00:00,0.000000,4
E28,2024-06-23 03:00:00,0.000000,4
E28,2024-06-23 04:00:00,0.000000,4
E28,2024-06-23 05:00:00,0.000000,4
E28,2024-06-23 06:00:00,0.000000,4
E28,2024-06-23 07:00:00,0.000000,4
E28,2024-06-23 08:00:00,0.000000,4
E28,2024-06-23 09:00:00,0.000000,4
E28,2024-06-23 10:00:00,0.000000,4
E28,2024-06-23 11:00:00,0.000000,4
E28,2024-06-23 12:00:00,0.000000,4
E28,2024-06-23 13:00:00,0.000000,4
E28,2024-06-23 14:00:00,0.000000,4
E28,2024-06-23 15:00:00,0.000000,4
E28,2024-06-23 16:00:00,0.000000,4
E28,2024-06-23 17:00:00,0.000000,4
E28,2024-06-23 18:00:00,0.000000,4
E28,2024-06-23 19:00:00,4.000000,4
E28,2024-06-23 20:00:00,26.800000,4
E28,2024-06-23 21:00:00,0.200000,4
E28,2024-06-23 22:00:00,0.000000,4
E28,2024-06-23 23:00:00,5.600000,4
E28,2024-06-24 00:00:00,0.000000,4
E28,2024-06-24 01:00:00,0.000000,4
E28,2024-06-24 02:00:00,1.000000,4
E28,2024-06-24 03:00:00,0.800000,4
E28,2024-06-24 04:00:00,0.000000,4
E28,2024-06-24 05:00:00,0.000000,4
E28,2024-06-24 06:00:00,0.000000,4
E28,2024-06-24 07:00:00,0.000000,4
E28,2024-06-24 08:00:00,0.600000,4
E28,2024-06-24 09:00:00,2.600000,4
E28,2024-06-24 10:00:00,1.000000,4
E28,2024-06-24 11:00:00,0.000000,4
E28,2024-06-24 12:00:00,1.600000,4
E28,2024-06-24 13:00:00,0.000000,4
E28,2024-06-24 14:00:00,0.600000,4
E28,2024-06-24 15:00:00,0.000000,4
E28,2024-06-24 16:00:00,0.000000,4
E28,2024-06-24 17:00:00,0.000000,4
E28,2024-06-24 18:00:00,0.000000,4
E28,2024-06-24 19:00:00,0.000000,4
E28,2024-06-24 20:00:00,0.000000,4
E28,2024-06-24 21:00:00,0.000000,4
E28,2024-06-24 22:00:00,0.000000,4
E28,2024-06-24 23:00:00,0.000000,4
E28,2024-06-25 00:00:00,0.000000,4
E28,2024-06-25 01:00:00,0.000000,4
E28,2024-06-25 02:00:00,0.000000,4
E28,2024-06-25 03:00:00,0.000000,4
E28,2024-06-25 04:00:00,0.000000,4
E28,2024-06-25 05:00:00,0.000000,4
E28,2024-06-25 06:00:00,0.000000,4
E28,2024-06-25 07:00:00,0.000000,4
E28,2024-06-25 08:00:00,0.000000,4
E28,2024-06-25 09:00:00,0.000000,4
E28,2024-06-25 10:00:00,0.000000,4
E28,2024-06-25 11:00:00,0.000000,4
E28,2024-06-25 12:00:00,0.000000,4
E28,2024-06-25 13:00:00,0.000000,4
E28,2024-06-25 14:00:00,0.000000,4
E28,2024-06-25 15:00:00,0.000000,4
E28,2024-06-25 16:00:00,0.000000,4
E28,2024-06-25 17:00:00,0.000000,4
E28,2024-06-25 18:00:00,0.000000,4
E28,2024-06-25 19:00:00,0.600000,4
E28,2024-06-25 20:00:00,0.600000,4
E28,2024-06-25 21:00:00,0.800000,4
E28,2024-06-25 22:00:00,0.000000,4
E28,2024-06-25 23:00:00,0.800000,4
