MODELO;HORIZONTE_H;MELHOR_MODELO_HORIZONTE;CONJUNTO;EVENTO;COD_SEQUENCIAL;DATA_HORA_BASE;COD_FUTURO_ESPERADO;NIVEL_ATUAL_CM;NIVEL_FUTURO_CM;RNA_FINAL_CM;PERSISTENCIA_CM;ALVO_FONTE_CM;EVENTO_ALVO_FONTE;DIF_ALVO_X_FONTE_CM;ERRO_RNA_CM;ERRO_ABS_RNA_CM;ERRO_PERSISTENCIA_CM;ERRO_ABS_PERSISTENCIA_CM;GANHO_ABS_VS_PERSISTENCIA_CM;GANHO_SSE_VS_PERSISTENCIA;DIF_RNA_ANTERIOR_CM;PERS_EVENTO;MAE_EVENTO_CM;SHAPE_EVENTO;N_INPUTS;INPUTS_USADOS;N_INPUTS_NAO_NUMERICOS;FLAG_ALVO_FONTE_DIVERGENTE;FLAG_EVENTO_FONTE_DIVERGENTE;FLAG_RNA_PIOR_QUE_PERSISTENCIA;FLAG_PLATO_PROXIMO_0_1CM;INPUT_nivel_86510000;INPUT_difn1h_86510000;INPUT_difn2h_86510000;INPUT_difn4h_86510000;INPUT_acel1h_86510000;INPUT_acel2h_86510000;INPUT_acel4h_86510000;INPUT_acel8h_86510000;INPUT_acel12h_86510000;INPUT_nivel_86472000;INPUT_difn1h_86472000;INPUT_difn2h_86472000;INPUT_difn4h_86472000;INPUT_acel12h_86472000;INPUT_acel20h_86472000;LIMIAR_P95_ERRO_ABS_MODELO_CM;FLAG_ERRO_ABS_P95_MODELO;INPUT_nivel_86298000;INPUT_difn2h_86298000;INPUT_difn4h_86298000;INPUT_acel12h_86298000;INPUT_acel20h_86298000;INPUT_difn8h_86510000;INPUT_acel20h_86510000;INPUT_difn8h_86472000;INPUT_acel4h_86472000;INPUT_chuva_med_4est_acum_18h;INPUT_chuva_med_4est_acum_24h;INPUT_chuva_med_4est_acum_48h;INPUT_chuva_dif_0_24_menos_24_48h
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;35;202607230200;2026-07-23 02:00;202607230600;1555.000;1368.000;1398.396;1555.000;1368.000;35;0.000000;30.396;30.396;187.000;187.000;156.604;34045.059224;-47.582;0.8290345259033151;68.21854149503011;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1555.000000;-52.000000;-103.000000;-186.000000;-1.000000;-20.000000;-59.000000;-344.000000;-1000.000000;1461.000000;-46.000000;-110.000000;-226.000000;-983.000000;-1762.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;35;202607230300;2026-07-23 03:00;202607230700;1498.000;1332.000;1351.236;1498.000;1332.000;35;0.000000;19.236;19.236;166.000;166.000;146.764;27185.973777;-47.160;0.8290345259033151;68.21854149503011;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1498.000000;-57.000000;-109.000000;-206.000000;-5.000000;-12.000000;-67.000000;-309.000000;-1097.000000;1441.000000;-20.000000;-66.000000;-186.000000;-864.000000;-1979.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;35;202607230500;2026-07-23 05:00;202607230900;1407.000;1258.000;1289.298;1407.000;1258.000;35;0.000000;31.298;31.298;149.000;149.000;117.702;21221.437519;-61.938;0.8290345259033151;68.21854149503011;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1407.000000;-44.000000;-91.000000;-200.000000;3.000000;18.000000;-28.000000;-227.000000;-867.000000;1405.000000;-17.000000;-36.000000;-102.000000;-612.000000;-2207.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;35;202607230600;2026-07-23 06:00;202607231000;1368.000;1223.000;1251.325;1368.000;1223.000;35;0.000000;28.325;28.325;145.000;145.000;116.675;20222.679134;-37.973;0.8290345259033151;68.21854149503011;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1368.000000;-39.000000;-83.000000;-187.000000;5.000000;21.000000;-1.000000;-188.000000;-787.000000;1375.000000;-30.000000;-47.000000;-86.000000;-485.000000;-2274.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;35;202607230700;2026-07-23 07:00;202607231100;1332.000;1186.000;1211.686;1332.000;1186.000;35;0.000000;25.686;25.686;146.000;146.000;120.314;20656.203818;-39.639;0.8290345259033151;68.21854149503011;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1332.000000;-36.000000;-75.000000;-166.000000;3.000000;16.000000;40.000000;-90.000000;-704.000000;1341.000000;-34.000000;-64.000000;-100.000000;-369.000000;-2291.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;35;202607230900;2026-07-23 09:00;202607231300;1258.000;1120.000;1126.969;1258.000;1120.000;35;0.000000;6.969;6.969;138.000;138.000;131.031;18995.435887;-84.718;0.8290345259033151;68.21854149503011;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1258.000000;-39.000000;-74.000000;-149.000000;-4.000000;1.000000;51.000000;-61.000000;-522.000000;1270.000000;-36.000000;-71.000000;-135.000000;-195.000000;-2211.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;35;202607231000;2026-07-23 10:00;202607231400;1223.000;1089.000;1100.326;1223.000;1089.000;35;0.000000;11.326;11.326;134.000;134.000;122.674;17827.718114;-26.643;0.8290345259033151;68.21854149503011;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1223.000000;-35.000000;-74.000000;-145.000000;4.000000;-3.000000;42.000000;-19.000000;-422.000000;1239.000000;-31.000000;-67.000000;-136.000000;-105.000000;-2066.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;35;202607231100;2026-07-23 11:00;202607231500;1186.000;1055.000;1066.442;1186.000;1055.000;35;0.000000;11.442;11.442;131.000;131.000;119.558;17030.071500;-33.884;0.8290345259033151;68.21854149503011;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1186.000000;-37.000000;-72.000000;-146.000000;-2.000000;2.000000;20.000000;33.000000;-343.000000;1214.000000;-25.000000;-56.000000;-127.000000;-8.000000;-1948.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;35;202607231300;2026-07-23 13:00;202607231700;1120.000;986.000;1001.709;1120.000;986.000;35;0.000000;15.709;15.709;134.000;134.000;118.291;17709.235714;-64.734;0.8290345259033151;68.21854149503011;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1120.000000;-33.000000;-66.000000;-138.000000;0.000000;6.000000;11.000000;85.000000;-170.000000;1148.000000;-35.000000;-66.000000;-122.000000;137.000000;-1608.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;35;202607231400;2026-07-23 14:00;202607231800;1089.000;971.000;957.641;1089.000;971.000;35;0.000000;-13.359;13.359;118.000;118.000;104.641;13745.546564;-44.067;0.8290345259033151;68.21854149503011;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1089.000000;-31.000000;-64.000000;-134.000000;2.000000;6.000000;11.000000;94.000000;-95.000000;1090.000000;-58.000000;-93.000000;-149.000000;144.000000;-1446.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;35;202607231500;2026-07-23 15:00;202607231900;1055.000;960.000;934.383;1055.000;960.000;35;0.000000;-25.617;25.617;95.000;95.000;69.383;8368.763456;-23.258;0.8290345259033151;68.21854149503011;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1055.000000;-34.000000;-65.000000;-131.000000;-3.000000;1.000000;15.000000;95.000000;45.000000;1067.000000;-23.000000;-81.000000;-147.000000;130.000000;-1306.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;35;202607231700;2026-07-23 17:00;202607232100;986.000;929.000;922.694;986.000;929.000;35;0.000000;-6.306;6.306;57.000;57.000;50.694;3209.228731;-11.689;0.8290345259033151;68.21854149503011;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;986.000000;-30.000000;-69.000000;-134.000000;9.000000;-4.000000;4.000000;77.000000;67.000000;1076.000000;-4.000000;9.000000;-72.000000;139.000000;-960.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;35;202607231800;2026-07-23 18:00;202607232200;971.000;908.000;931.751;971.000;908.000;35;0.000000;23.751;23.751;63.000;63.000;39.249;3404.889888;9.057;0.8290345259033151;68.21854149503011;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;971.000000;-15.000000;-45.000000;-118.000000;15.000000;28.000000;16.000000;80.000000;103.000000;1058.000000;-18.000000;-22.000000;-32.000000;150.000000;-808.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;35;202607231900;2026-07-23 19:00;202607232300;960.000;884.000;912.562;960.000;884.000;35;0.000000;28.562;28.562;76.000;76.000;47.438;4960.194437;-19.189;0.8290345259033151;68.21854149503011;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;960.000000;-11.000000;-26.000000;-95.000000;4.000000;43.000000;36.000000;86.000000;139.000000;1034.000000;-24.000000;-42.000000;-33.000000;161.000000;-635.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607280200;2026-07-28 02:00;202607280600;467.000;441.000;421.798;467.000;441.000;37;0.000000;-19.202;19.202;26.000;26.000;6.798;307.277756;;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;467.000000;-8.000000;-12.000000;11.000000;-4.000000;-35.000000;-76.000000;109.000000;235.000000;562.000000;-6.000000;-12.000000;-34.000000;125.000000;93.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607280300;2026-07-28 03:00;202607280700;458.000;440.000;421.262;458.000;440.000;37;0.000000;-18.738;18.738;18.000;18.000;-0.738;-27.116413;-0.536;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;True;False;458.000000;-9.000000;-17.000000;-16.000000;-1.000000;-18.000000;-113.000000;71.000000;223.000000;558.000000;-4.000000;-10.000000;-25.000000;99.000000;94.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607280400;2026-07-28 04:00;202607280800;450.000;445.000;421.934;450.000;445.000;37;0.000000;-23.066;23.066;5.000;5.000;-18.066;-507.038247;0.672;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;True;False;450.000000;-8.000000;-17.000000;-29.000000;1.000000;-5.000000;-118.000000;33.000000;206.000000;554.000000;-4.000000;-8.000000;-20.000000;50.000000;70.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607280500;2026-07-28 05:00;202607280900;445.000;458.000;430.394;445.000;458.000;37;0.000000;-27.606;27.606;-13.000;13.000;-14.606;-593.087354;8.460;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;True;False;445.000000;-5.000000;-13.000000;-30.000000;3.000000;4.000000;-83.000000;-34.000000;186.000000;552.000000;-2.000000;-6.000000;-16.000000;-87.000000;46.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607280600;2026-07-28 06:00;202607281000;441.000;476.000;437.066;441.000;476.000;37;0.000000;-38.934;38.934;-35.000;35.000;-3.934;-290.863167;6.672;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;True;False;441.000000;-4.000000;-9.000000;-26.000000;1.000000;8.000000;-37.000000;-106.000000;161.000000;554.000000;2.000000;0.000000;-8.000000;-166.000000;98.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607280700;2026-07-28 07:00;202607281100;440.000;491.000;449.384;440.000;491.000;37;0.000000;-41.616;41.616;-51.000;51.000;9.384;869.104797;12.318;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;440.000000;-1.000000;-5.000000;-18.000000;3.000000;8.000000;-2.000000;-145.000000;130.000000;557.000000;3.000000;5.000000;-1.000000;-187.000000;122.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607280800;2026-07-28 08:00;202607281200;445.000;506.000;482.043;445.000;506.000;37;0.000000;-23.957;23.957;-61.000;61.000;37.043;3147.060348;32.659;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;445.000000;5.000000;4.000000;-5.000000;6.000000;13.000000;24.000000;-151.000000;88.000000;565.000000;8.000000;11.000000;11.000000;-172.000000;128.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607280900;2026-07-28 09:00;202607281300;458.000;529.000;527.382;458.000;529.000;37;0.000000;-1.618;1.618;-71.000;71.000;69.382;5038.381341;45.339;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;458.000000;13.000000;18.000000;13.000000;8.000000;23.000000;43.000000;-128.000000;14.000000;576.000000;11.000000;19.000000;24.000000;-134.000000;134.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607281000;2026-07-28 10:00;202607281400;476.000;562.000;569.996;476.000;562.000;37;0.000000;7.996;7.996;-86.000;86.000;78.004;7332.060064;42.614;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;476.000000;18.000000;31.000000;35.000000;5.000000;27.000000;61.000000;-89.000000;-56.000000;594.000000;18.000000;29.000000;40.000000;-99.000000;157.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607281100;2026-07-28 11:00;202607281500;491.000;617.000;559.002;491.000;617.000;37;0.000000;-57.998;57.998;-126.000;126.000;68.002;12512.254576;-10.994;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;491.000000;15.000000;33.000000;51.000000;-3.000000;15.000000;69.000000;-48.000000;-90.000000;602.000000;8.000000;26.000000;45.000000;-69.000000;202.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607281200;2026-07-28 12:00;202607281600;506.000;671.000;614.914;506.000;671.000;37;0.000000;-56.086;56.086;-165.000;165.000;108.914;24079.324507;55.911;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;506.000000;15.000000;30.000000;61.000000;0.000000;-1.000000;66.000000;-4.000000;-89.000000;640.000000;38.000000;46.000000;75.000000;-7.000000;238.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607281300;2026-07-28 13:00;202607281700;529.000;744.000;678.437;529.000;744.000;37;0.000000;-65.563;65.563;-215.000;215.000;149.437;41926.549104;63.524;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;529.000000;23.000000;38.000000;71.000000;8.000000;5.000000;58.000000;61.000000;-56.000000;677.000000;37.000000;75.000000;101.000000;47.000000;179.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607281400;2026-07-28 14:00;202607281800;562.000;847.000;736.718;562.000;847.000;37;0.000000;-110.282;110.282;-285.000;285.000;174.718;69062.887338;58.281;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;562.000000;33.000000;56.000000;86.000000;10.000000;26.000000;51.000000;136.000000;-7.000000;713.000000;36.000000;73.000000;119.000000;101.000000;140.000000;65.707;True;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607281500;2026-07-28 15:00;202607281900;617.000;947.000;868.098;617.000;947.000;37;0.000000;-78.902;78.902;-330.000;330.000;251.098;102674.434757;131.380;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;617.000000;55.000000;88.000000;126.000000;22.000000;50.000000;75.000000;211.000000;64.000000;789.000000;76.000000;112.000000;187.000000;192.000000;184.000000;65.707;True;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607281600;2026-07-28 16:00;202607282000;671.000;1031.000;943.693;671.000;1031.000;37;0.000000;-87.307;87.307;-360.000;360.000;272.693;121977.541958;75.596;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;671.000000;54.000000;109.000000;165.000000;-1.000000;53.000000;104.000000;260.000000;133.000000;898.000000;109.000000;185.000000;258.000000;314.000000;274.000000;65.707;True;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607281700;2026-07-28 17:00;202607282100;744.000;1086.000;1039.703;744.000;1086.000;37;0.000000;-46.297;46.297;-342.000;342.000;295.703;114820.559790;96.009;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;744.000000;73.000000;127.000000;215.000000;19.000000;39.000000;144.000000;303.000000;218.000000;1012.000000;114.000000;223.000000;335.000000;479.000000;385.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607281800;2026-07-28 18:00;202607282200;847.000;1124.000;1142.440;847.000;1124.000;37;0.000000;18.440;18.440;-277.000;277.000;258.560;76388.969453;102.737;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;847.000000;103.000000;176.000000;285.000000;30.000000;67.000000;199.000000;362.000000;334.000000;1065.000000;53.000000;167.000000;352.000000;563.000000;460.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607281900;2026-07-28 19:00;202607282300;947.000;1147.000;1212.613;947.000;1147.000;37;0.000000;65.613;65.613;-200.000;200.000;134.387;35694.996601;70.173;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;947.000000;100.000000;203.000000;330.000000;-3.000000;76.000000;204.000000;423.000000;444.000000;1092.000000;27.000000;80.000000;303.000000;594.000000;505.000000;65.707;False;;;;;;;;;;;;;
