MODELO;HORIZONTE_H;EVENTO;CONJUNTO;N;PERS_EVENTO;MAE_EVENTO;NASH_EVENTO;CORR_EVENTO;RMSE_EVENTO;MAX_ABS_EVENTO;AMPLITUDE_OBSERVADA;RISE_POINTS;FALL_POINTS;SHAPE_OBSERVADA
007_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH32_M00_S07;4;18;Validacao;145;0.5078667747625628;39.01836092527015;0.965120375652031;0.9926917648266412;48.83555620368269;131.17616655301936;1134.0;59;84;subida_e_descida
007_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH32_M00_S07;4;21;Validacao;113;0.8758587444182757;34.79287202276779;0.9862281094450462;0.9948588206853879;41.50385260086874;120.28148091553271;1093.0;24;85;subida_e_descida
007_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH32_M00_S07;4;22;Treino;73;-0.9927744596630379;36.14191146828283;0.8089244563308742;0.977830607229766;41.5223407968774;148.04895380815697;310.0;12;59;subida_e_descida
007_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH32_M00_S07;4;23;Validacao;58;0.7177142560653007;31.645083981213073;0.8679977294102539;0.9756129912760729;39.32819423722406;105.61319594578777;358.0;12;41;subida_e_descida
007_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH32_M00_S07;4;24;Teste;203;0.838286543425651;36.48474730843945;0.9936409097049003;0.9987489457054302;42.56136193705679;96.33426168044389;1799.0;82;117;subida_e_descida
007_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH32_M00_S07;4;30;Treino;58;-0.02810428682918298;38.10743461207651;0.6911832417357777;0.9264075834702595;47.5353940661769;151.9719041645476;331.0;25;31;subida_e_descida
007_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH32_M00_S07;4;31;Teste;116;0.8902651547692672;30.77171188061096;0.9891186384155202;0.9972065967311484;34.956394709647775;81.19041342556932;1041.0;24;91;subida_e_descida
007_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH32_M00_S07;4;34;Teste;77;0.49306260702700855;34.61022703652794;0.894814776689018;0.9799508063064697;42.77508883573108;128.85456634435513;528.0;24;49;subida_e_descida
007_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH32_M00_S07;4;35;Teste;40;0.811429586747534;79.90765706184686;0.9170227735217972;0.9678268530641766;120.21532901625787;368.46881775145926;1665.0;18;21;subida_e_descida
007_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH32_M00_S07;4;37;Teste;67;0.8467943267332717;41.986169113731215;0.978862200585148;0.994726849576805;50.015991436690875;108.62869451996949;1091.0;36;30;subida_e_descida
008_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH48_M03_S08;4;4;Treino;69;0.749542290085069;21.51993759030676;0.9449820627671158;0.9844258280321638;32.783717153414656;98.0621562044604;510.0;23;45;subida_e_descida
008_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH48_M03_S08;4;5;Treino;81;0.7346239249139519;30.03054693248518;0.9642454576211277;0.9886363943274217;42.77709001492366;137.8266313611017;826.0;34;45;subida_e_descida
008_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH48_M03_S08;4;6;Treino;51;0.8948360155490188;21.44873915956131;0.9531959271505586;0.9857162751412403;33.71689276952785;99.60596797109793;597.0;17;33;subida_e_descida
008_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH48_M03_S08;4;7;Treino;46;0.6420693750122575;20.617119927014205;0.7618114540828325;0.9407621188356451;32.03281925984477;100.29567104503587;306.0;14;31;subida_e_descida
008_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH48_M03_S08;4;11;Treino;69;0.661102231491448;15.821567047974183;0.9601771519719668;0.99158760825786;21.843389781052853;64.37901565277639;346.0;20;46;subida_e_descida
008_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH48_M03_S08;4;12;Treino;174;0.8434474112328441;34.14626565495103;0.985574038188592;0.992832106534687;57.77134622658199;217.09610237941854;1709.0;36;134;subida_e_descida
008_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH48_M03_S08;4;13;Treino;60;0.66054585444035;17.64552160966823;0.9102602176512719;0.976863313067559;21.924894880637865;48.62890229295101;285.0;28;30;subida_e_descida
008_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH48_M03_S08;4;18;Validacao;145;0.7176991767363381;25.26198164198648;0.9799921115592057;0.9926269818268577;36.98714991125972;133.06024785507475;1134.0;59;84;subida_e_descida
008_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH48_M03_S08;4;21;Validacao;113;0.8828329631370295;23.65910847592926;0.9870018101495454;0.9937660250798817;40.32116471677074;143.64748711336017;1093.0;24;85;subida_e_descida
008_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH48_M03_S08;4;22;Treino;73;-0.06517423125311117;21.938011443639613;0.8978666429850539;0.9499775070311669;30.35729564035096;86.66794219435155;310.0;12;59;subida_e_descida
008_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH48_M03_S08;4;23;Validacao;58;0.7977502064307852;19.669510501587137;0.9054240869364637;0.9649672691850866;33.289216734792824;133.2787236347915;358.0;12;41;subida_e_descida
008_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH48_M03_S08;4;24;Teste;203;0.9156557029382555;23.30788426538534;0.9966833124944939;0.9988501433831779;30.737624311149496;94.93884656602268;1799.0;82;117;subida_e_descida
008_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH48_M03_S08;4;30;Treino;58;0.42340366835840704;26.629949837180337;0.826804914398549;0.9318000117109199;35.59872561066837;116.85616362342728;331.0;25;31;subida_e_descida
008_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH48_M03_S08;4;31;Teste;116;0.9108975669044824;20.959247095847758;0.9911645586182709;0.9961517138970674;31.49917204248179;97.23427218816187;1041.0;24;91;subida_e_descida
008_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH48_M03_S08;4;34;Teste;77;0.7128648151556052;21.40890538652657;0.9404218766321961;0.9766748589409159;32.19266743904829;107.80013671182496;528.0;24;49;subida_e_descida
008_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH48_M03_S08;4;35;Teste;40;0.7965458463375401;72.96623929584669;0.9104734348554532;0.9732121543452756;124.86949442252654;389.67546920058624;1665.0;18;21;subida_e_descida
008_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH48_M03_S08;4;37;Teste;67;0.8743806212424379;33.45966721369044;0.9826682839207083;0.9947220831476493;45.2897349214587;120.09537804656452;1091.0;36;30;subida_e_descida
009_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH56_M06_S09;4;4;Treino;69;0.8396083263588487;14.941460787101489;0.9647668301524303;0.9872659839388894;26.235050292811117;81.32937703728714;510.0;23;45;subida_e_descida
009_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH56_M06_S09;4;5;Treino;81;0.7828897691234807;23.312635607753176;0.9707483918878361;0.9885565453791484;38.69193940064395;148.69436664700663;826.0;34;45;subida_e_descida
009_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH56_M06_S09;4;6;Treino;51;0.9725776210312812;11.130254278781159;0.9877954507937539;0.9953667055643387;17.217361288332377;59.83657937894134;597.0;17;33;subida_e_descida
009_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH56_M06_S09;4;7;Treino;46;0.7880996723859163;14.771089385561872;0.8589887889154539;0.954780715080389;24.646857151614793;80.58996321807899;306.0;14;31;subida_e_descida
009_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH56_M06_S09;4;11;Treino;69;0.8918370964430933;8.320640268062123;0.9872901055395742;0.9937482147794481;12.340275327558038;50.841428163184446;346.0;20;46;subida_e_descida
009_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH56_M06_S09;4;12;Treino;174;0.8556272206036135;29.86279433771721;0.986696379672924;0.9934827241194087;55.47853953409781;230.5255871123668;1709.0;36;134;subida_e_descida
009_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH56_M06_S09;4;13;Treino;60;0.9049025129746571;8.603259620435473;0.9748595564402508;0.987368824066006;11.604634909232955;39.502251662413755;285.0;28;30;subida_e_descida
009_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH56_M06_S09;4;18;Validacao;145;0.8010427021077884;18.877097740826414;0.985899030067683;0.9936380243654901;31.05093858128311;122.4598375874657;1134.0;59;84;subida_e_descida
009_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH56_M06_S09;4;21;Validacao;113;0.9210880287089112;17.307398222711054;0.9912457222459693;0.995843296805595;33.0903828213995;136.6981367768151;1093.0;24;85;subida_e_descida
009_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH56_M06_S09;4;22;Treino;73;0.6832889501506354;8.638655044031083;0.9696324208981383;0.98523223706964;16.55329147685193;103.9189922587093;310.0;12;59;subida_e_descida
009_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH56_M06_S09;4;23;Validacao;58;0.9044639312659154;11.635196580140954;0.9553254874995228;0.9800014534649024;22.879325467566456;103.40449995621691;358.0;12;41;subida_e_descida
009_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH56_M06_S09;4;24;Teste;203;0.934323420386406;19.798934311136;0.9974173868465662;0.9987871393580846;27.123623046236737;75.58006165579354;1799.0;82;117;subida_e_descida
009_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH56_M06_S09;4;30;Treino;58;0.5536285128462108;21.29717436029581;0.865921193588685;0.9350672101759938;31.321801739729448;129.06271821753944;331.0;25;31;subida_e_descida
009_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH56_M06_S09;4;31;Teste;116;0.952959393988352;13.765141215528223;0.9953354302173615;0.9977986203048361;22.88710229966451;88.1715291949505;1041.0;24;91;subida_e_descida
009_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH56_M06_S09;4;34;Teste;77;0.786307460163796;15.857867528590422;0.955660604575367;0.9779919391898109;27.7720818843565;117.86539808874693;528.0;24;49;subida_e_descida
009_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH56_M06_S09;4;35;Teste;40;0.8213214854163424;71.55675375175242;0.9213755365135303;0.9722358812093107;117.01976986023539;377.30869582454056;1665.0;18;21;subida_e_descida
009_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH56_M06_S09;4;37;Teste;67;0.896407760593045;31.527240534618397;0.9857073701591501;0.9945898742293761;41.12776117001064;99.55941041008919;1091.0;36;30;subida_e_descida
010_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH72_M06_S10;4;4;Treino;69;0.8226044145893927;19.110638902276946;0.9610315881797907;0.9876609369644862;27.590679444427003;83.39101465180897;510.0;23;45;subida_e_descida
010_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH72_M06_S10;4;5;Treino;81;0.789380475288344;26.65058799546794;0.9716228950945217;0.9899261142209256;38.109185652312576;143.9232586553261;826.0;34;45;subida_e_descida
010_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH72_M06_S10;4;6;Treino;51;0.9569724821778276;16.939730033680046;0.9808502588676802;0.9907483285613581;21.566872714608948;60.48107523789997;597.0;17;33;subida_e_descida
010_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH72_M06_S10;4;7;Treino;46;0.68913140030827;20.237575533886943;0.7931293536717767;0.9406775706922715;29.85273751555768;84.8584195787995;306.0;14;31;subida_e_descida
010_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH72_M06_S10;4;11;Treino;69;0.7075746425023886;15.516603254457804;0.965637983919399;0.9918925612617477;20.29052086606012;55.20670727825359;346.0;20;46;subida_e_descida
010_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH72_M06_S10;4;12;Treino;174;0.8460370234275647;32.418107267893014;0.985812665009915;0.9928984378063129;57.291541874375106;242.90045564308025;1709.0;36;134;subida_e_descida
010_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH72_M06_S10;4;13;Treino;60;0.5937981256955622;20.306228721850022;0.8926144568668404;0.9727905759705346;23.983796075736514;53.082176701861954;285.0;28;30;subida_e_descida
010_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH72_M06_S10;4;18;Validacao;145;0.7371227007475466;24.942313278310216;0.9813687412730354;0.9930686797831538;35.692037230260524;123.55164092181087;1134.0;59;84;subida_e_descida
010_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH72_M06_S10;4;21;Validacao;113;0.9057466632580424;20.33226283793584;0.9895437932219485;0.9948120875998543;36.16418749712451;144.10325610737107;1093.0;24;85;subida_e_descida
010_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH72_M06_S10;4;22;Treino;73;0.12545855131012684;20.473118768030766;0.9161453108959163;0.9703972102598737;27.50698262941114;127.18323166184598;310.0;12;59;subida_e_descida
010_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH72_M06_S10;4;23;Validacao;58;0.8782479896118545;16.448891770800497;0.9430664064147024;0.9744904011170789;25.82840595469176;88.04554171499421;358.0;12;41;subida_e_descida
010_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH72_M06_S10;4;24;Teste;203;0.9229918291570985;23.194816262496996;0.9969717924393922;0.998760004675025;29.370466222871674;72.41651092044208;1799.0;82;117;subida_e_descida
010_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH72_M06_S10;4;30;Treino;58;0.3915457679090666;26.603977498578132;0.8172355996238657;0.9250029925224399;36.568948396474234;132.0355438242725;331.0;25;31;subida_e_descida
010_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH72_M06_S10;4;31;Teste;116;0.939333097873263;17.301244392804218;0.9939842399480016;0.9970004170683372;25.99143550596374;109.95494261575823;1041.0;24;91;subida_e_descida
010_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH72_M06_S10;4;34;Teste;77;0.7434169851978824;20.55288052927554;0.9467611936229694;0.9783310454019895;30.431804725343273;121.5844147961667;528.0;24;49;subida_e_descida
010_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH72_M06_S10;4;35;Teste;40;0.7988976145567164;80.63629306262193;0.911508290752415;0.9677181415634386;124.14570069654961;382.4743171940968;1665.0;18;21;subida_e_descida
010_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH72_M06_S10;4;37;Teste;67;0.896226702456008;31.816540822066294;0.9856823895530047;0.9950355520138126;41.163686954377425;102.17774040179984;1091.0;36;30;subida_e_descida
011_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH32_M00_S11;8;18;Validacao;64;0.6245044403495903;34.705255003698724;0.9184755128676062;0.9594945376569484;52.896117963579414;150.27391368487474;814.0;5;57;subida_e_descida
011_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH32_M00_S11;8;21;Validacao;68;0.9230061381494415;40.75205323992536;0.9652854461580072;0.9830594733479227;63.38452957166442;236.51758625820025;1090.0;14;51;subida_e_descida
011_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH32_M00_S11;8;23;Treino;58;0.7594141748315281;40.05921167058876;0.6919503365701136;0.8769176197563205;60.986295740346904;236.37677897133221;358.0;12;41;subida_e_descida
011_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH32_M00_S11;8;24;Treino;145;0.8967497151342118;42.82234309205087;0.9817701429897291;0.9914395293570412;61.829726996499105;285.8540704887846;1757.0;53;91;subida_e_descida
011_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH32_M00_S11;8;30;Treino;54;0.6327183075608613;37.70906142043563;0.71366252993435;0.8613592353417849;47.2689260978148;113.727898937406;331.0;21;31;subida_e_descida
011_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH32_M00_S11;8;31;Teste;116;0.9284493942269724;36.389636531342305;0.9742525177193041;0.9874796010161715;53.9668008638965;195.6700063387334;1041.0;24;91;subida_e_descida
011_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH32_M00_S11;8;34;Teste;77;0.721886072922147;42.80606789686718;0.8246952257650212;0.9090219374560574;57.03480146138026;187.35173516356144;528.0;24;49;subida_e_descida
011_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH32_M00_S11;8;35;Treino;36;0.9198244600392579;98.32043774756269;0.8202287932139148;0.9403863237015369;148.9077826257169;374.06343817612196;1665.0;17;18;subida_e_descida
011_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH32_M00_S11;8;37;Teste;63;0.777463650176512;86.19364522316837;0.8520741511342;0.9601139896713389;117.4911635393865;290.2032114987469;1091.0;36;26;subida_e_descida
012_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH48_M00_S12;8;18;Validacao;64;0.6780198495754926;32.3592347863151;0.9300943354573692;0.9663299920029482;48.981936057575005;140.55349366618884;814.0;5;57;subida_e_descida
012_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH48_M00_S12;8;21;Validacao;68;0.9113520360769279;42.19248838756767;0.960030911002184;0.9810919409663554;68.01263520203706;254.85857083243286;1090.0;14;51;subida_e_descida
012_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH48_M00_S12;8;23;Treino;58;0.8216538221737961;35.46607825271225;0.7716429053336913;0.8974512732746917;52.508442999540534;190.4500416096912;358.0;12;41;subida_e_descida
012_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH48_M00_S12;8;24;Treino;145;0.9075188635578901;40.28083218609971;0.9836715424497038;0.992112535168219;58.516491438448696;302.4934755864442;1757.0;53;91;subida_e_descida
012_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH48_M00_S12;8;30;Treino;54;0.6848242673338507;36.70814405113371;0.7542849976583915;0.8788867190196461;43.78773496182324;105.17872423785411;331.0;21;31;subida_e_descida
012_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH48_M00_S12;8;31;Teste;116;0.9266558976755438;35.840531958184584;0.9736071280656529;0.9871110095791255;54.63898401206301;194.48425367671075;1041.0;24;91;subida_e_descida
012_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH48_M00_S12;8;34;Teste;77;0.7605161998510779;39.3489377943156;0.849045123488946;0.9229564969760861;52.92570305522567;175.63964112705025;528.0;24;49;subida_e_descida
012_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH48_M00_S12;8;35;Treino;36;0.9286229339195522;91.85371524233952;0.8399569081491038;0.947060615298685;140.49982915864106;346.13678498051377;1665.0;17;18;subida_e_descida
012_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH48_M00_S12;8;37;Teste;63;0.7989576250829695;82.36089659976543;0.8663617697010539;0.9601559995122663;111.67308854585856;265.13809140159196;1091.0;36;26;subida_e_descida
013_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH56_M03_S13;8;18;Validacao;64;0.6839821914604284;32.01936231276363;0.9313888297643855;0.9669147927939998;48.52629969979536;140.00375476450472;814.0;5;57;subida_e_descida
013_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH56_M03_S13;8;21;Validacao;68;0.9098329869829319;42.809849381048096;0.959346010799821;0.9808020396466061;68.5928836722576;255.45835274174647;1090.0;14;51;subida_e_descida
013_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH56_M03_S13;8;23;Treino;58;0.8224377265401195;35.51477029403804;0.7726466281259132;0.8970903829008233;52.3929178774766;190.56575233554304;358.0;12;41;subida_e_descida
013_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH56_M03_S13;8;24;Treino;145;0.9066344861149609;40.59681223214533;0.9835153968821766;0.9920931526641;58.795616106164225;303.65889268631554;1757.0;53;91;subida_e_descida
013_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH56_M03_S13;8;30;Treino;54;0.688460177670817;36.367278094653166;0.7571195995149624;0.8790132689455107;43.53443165913178;103.99049706701356;331.0;21;31;subida_e_descida
013_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH56_M03_S13;8;31;Teste;116;0.9260235408238815;36.174991999649585;0.9733795744809228;0.9869156152429202;54.87402119039401;195.96804591484556;1041.0;24;91;subida_e_descida
013_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH56_M03_S13;8;34;Teste;77;0.7628011566536737;39.14882140785508;0.8504854103549236;0.9234328016333824;52.672611217419764;175.0991391775658;528.0;24;49;subida_e_descida
013_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH56_M03_S13;8;35;Treino;36;0.9277618186773997;92.41061664345543;0.8380260982494829;0.9463151938736762;141.34480521931582;349.0347080139468;1665.0;17;18;subida_e_descida
013_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH56_M03_S13;8;37;Teste;63;0.7994344854704946;82.05998566683854;0.8666787515229948;0.9601886947878615;111.54056900185388;264.5746639207023;1091.0;36;26;subida_e_descida
014_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH64_M06_S14;8;18;Validacao;64;0.6772386600971934;32.22242198835727;0.929924730065415;0.9660216616503264;49.04132014067146;144.6455148406069;814.0;5;57;subida_e_descida
014_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH64_M06_S14;8;21;Validacao;68;0.9109880658467283;42.39351862216143;0.959866806178118;0.9812366089934083;68.15211509606551;252.01872768699104;1090.0;14;51;subida_e_descida
014_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH64_M06_S14;8;23;Treino;58;0.8371576561155056;34.10016755443446;0.7914942445564908;0.9040047071307573;50.17425236143636;175.18774392546925;358.0;12;41;subida_e_descida
014_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH64_M06_S14;8;24;Treino;145;0.9089837419663341;39.88121489540167;0.9839301811930068;0.9921947529313486;58.05119814977637;306.2948906543652;1757.0;53;91;subida_e_descida
014_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH64_M06_S14;8;30;Treino;54;0.685496549573215;36.96163285188569;0.7548091174268212;0.8777625003933306;43.74100955091658;104.17401793188179;331.0;21;31;subida_e_descida
014_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH64_M06_S14;8;31;Teste;116;0.9289608116357547;35.496674498758914;0.974436551250934;0.987458011810965;53.77358757043944;199.400196930555;1041.0;24;91;subida_e_descida
014_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH64_M06_S14;8;34;Teste;77;0.7637155689422126;38.54371157218186;0.8510617958724858;0.9239087762788877;52.57098552851989;179.84686699997542;528.0;24;49;subida_e_descida
014_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH64_M06_S14;8;35;Treino;36;0.9362940196822043;87.34856830897262;0.8571571707926329;0.9517256411139716;132.73533536758515;329.7908477618794;1665.0;17;18;subida_e_descida
014_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH64_M06_S14;8;37;Teste;63;0.7997056320790282;81.62641535739837;0.8668589899077181;0.9601258202782214;111.46514707369244;266.047226029852;1091.0;36;26;subida_e_descida
015_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH72_M06_S15;8;18;Validacao;64;0.686156944184013;31.982852290643855;0.931860994070656;0.9673167661494074;48.35903872716124;141.54351607361968;814.0;5;57;subida_e_descida
015_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH72_M06_S15;8;21;Validacao;68;0.9069575513064587;42.954707723936096;0.9580495507416951;0.9804089256113383;69.67801750148182;258.4822972880788;1090.0;14;51;subida_e_descida
015_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH72_M06_S15;8;23;Treino;58;0.8418513457998604;33.804176667414794;0.7975041145332332;0.9050530761563987;49.44586601734455;168.77113874121687;358.0;12;41;subida_e_descida
015_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH72_M06_S15;8;24;Treino;145;0.90908676838041;39.813286211113876;0.9839483715234192;0.9921750814780586;58.01833314099225;309.3101627609958;1757.0;53;91;subida_e_descida
015_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH72_M06_S15;8;30;Treino;54;0.6890860523914002;36.963465426211556;0.7576075393926069;0.8794834046587274;43.490679951125394;102.79118037949456;331.0;21;31;subida_e_descida
015_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH72_M06_S15;8;31;Teste;116;0.9270974852814193;35.84619241365878;0.9737660333458362;0.9871292032408968;54.47425144179267;201.73531979736117;1041.0;24;91;subida_e_descida
015_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH72_M06_S15;8;34;Teste;77;0.7645990050678334;38.417379561585946;0.8516186560491056;0.9249253080257568;52.472615525753355;176.4714539894194;528.0;24;49;subida_e_descida
015_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH72_M06_S15;8;35;Treino;36;0.9339270936844153;88.77168012509819;0.8518500017582336;0.9503512667432756;135.1786656047371;337.45901655601233;1665.0;17;18;subida_e_descida
015_MUC_H08_V24_RAIN18_24_48_RISE_GATE_NH72_M06_S15;8;37;Teste;63;0.8037964855385754;80.90448212066713;0.8695782893438286;0.9598813286095488;110.32098119399421;260.10070985827406;1091.0;36;26;subida_e_descida
016_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH32_M00_S16;12;18;Validacao;66;0.8129834365286323;39.77141070138341;0.8899113266191205;0.9443629517960115;63.28730311325466;221.7363845681981;1107.0;9;56;subida_e_descida
016_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH32_M00_S16;12;21;Validacao;66;0.6940605505194761;106.60078842803007;0.7295651028676671;0.8736810446681507;173.53033268324816;522.0564488438538;1090.0;16;48;subida_e_descida
016_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH32_M00_S16;12;23;Treino;58;0.8857919880864839;35.979187371043814;0.8166205386148139;0.9141927046591312;47.912612665467265;141.37512786022512;358.0;12;41;subida_e_descida
016_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH32_M00_S16;12;24;Treino;143;0.9354817048954378;41.06989509728114;0.9776664704506616;0.988819402241453;67.30215783798221;329.1646635967827;1757.0;45;96;subida_e_descida
016_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH32_M00_S16;12;30;Treino;53;0.8239749233940552;33.98826421043579;0.798234349101595;0.9094048656079304;43.45320634910206;105.16439481772056;319.0;20;31;subida_e_descida
016_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH32_M00_S16;12;31;Teste;116;0.825873589821252;69.05469086643998;0.8804211224770332;0.9414179563358582;118.04846539365712;438.4981639393434;1041.0;24;91;subida_e_descida
016_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH32_M00_S16;12;34;Teste;77;0.8499632247308873;45.93013558586912;0.8330110033473923;0.9146698742482033;58.53250968255427;154.72748476828554;528.0;24;49;subida_e_descida
016_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH32_M00_S16;12;37;Teste;59;0.7333165865018425;147.24920964599525;0.4546703334449478;0.9243438135123854;189.38720489386026;347.18871746331433;1091.0;36;22;subida_e_descida
017_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH48_M00_S17;12;18;Validacao;66;0.801351055891227;44.06331644492186;0.883063840338423;0.9446448534049389;65.22584042381389;202.78028871450067;1107.0;9;56;subida_e_descida
017_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH48_M00_S17;12;21;Validacao;66;0.704715988040439;101.6879312542959;0.7389839671389287;0.8724734219554805;170.48164425869024;524.4539909123623;1090.0;16;48;subida_e_descida
017_MUC_H12_V24_RAIN18_24_48_RISE_GATE_NH48_M00_S17;12;23;Treino;58;0.8935291119319773;34.563550739292644;0.8290437441297778;0.9109054221280688;46.261211922750405;139.27553134991751;358.0;12;41;subida_e_descida
