time_local,observed_m3s,simulated_m3s
2024-06-22 18:00:00,1700.175,1869.6058817967776
2024-06-22 19:00:00,1693.15,1795.8699261889794
2024-06-22 20:00:00,1676.875,1723.6601337167551
2024-06-22 21:00:00,1643.35,1652.4209041836823
2024-06-22 22:00:00,1588.425,1581.5955547080919
2024-06-22 23:00:00,1515.125,1510.3895008776087
2024-06-23 00:00:00,1444.225,1442.1878403646497
2024-06-23 01:00:00,1400.625,1379.7176064348032
2024-06-23 02:00:00,1389.775,1321.0971733764775
2024-06-23 03:00:00,1396.25,1266.3471890493693
2024-06-23 04:00:00,1400.6,1216.102526283765
2024-06-23 05:00:00,1399.5,1168.407533924278
2024-06-23 06:00:00,1393.025,1122.296131486944
2024-06-23 07:00:00,1386.525,1077.9743983255032
2024-06-23 08:00:00,1378.9499999999998,1035.5471465572432
2024-06-23 09:00:00,1369.275,994.6203365135566
2024-06-23 10:00:00,1361.75,954.8421766375433
2024-06-23 11:00:00,1348.925,916.4199828927992
2024-06-23 12:00:00,1315.95,879.5004743433474
2024-06-23 13:00:00,1263.45,844.2344125632915
2024-06-23 14:00:00,1210.675,810.9337029543067
2024-06-23 15:00:00,1174.975,779.2327273871075
2024-06-23 16:00:00,1158.75,748.6549084196909
2024-06-23 17:00:00,1159.8,719.3043272321244
2024-06-23 18:00:00,1161.775,691.0992131869858
2024-06-23 19:00:00,1164.85,666.2544071486311
2024-06-23 20:00:00,1173.95,654.8484474575727
2024-06-23 21:00:00,1200.475,667.2640668789303
2024-06-23 22:00:00,1228.15,693.4011697127522
2024-06-23 23:00:00,1228.125,720.3830370813461
2024-06-24 00:00:00,1219.875,746.1883243085326
2024-06-24 01:00:00,1198.35,771.2228008916862
2024-06-24 02:00:00,1165.85,798.4974408842345
2024-06-24 03:00:00,1137.65,838.3505871370359
2024-06-24 04:00:00,1127.675,894.1333144051373
2024-06-24 05:00:00,1115.7,952.4576530373565
2024-06-24 06:00:00,1113.7,1006.2546468265067
2024-06-24 07:00:00,1116.7,1058.4522103609374
2024-06-24 08:00:00,1142.675,1109.3721849158394
2024-06-24 09:00:00,1195.35,1162.674957057993
2024-06-24 10:00:00,1249.9,1220.3382409397393
2024-06-24 11:00:00,1291.7,1277.918092345372
2024-06-24 12:00:00,1307.475,1332.695993347902
2024-06-24 13:00:00,1318.05,1385.7463599996042
2024-06-24 14:00:00,1321.225,1437.1073618784164
2024-06-24 15:00:00,1335.025,1486.5280503842741
2024-06-24 16:00:00,1336.125,1533.9714324341173
2024-06-24 17:00:00,1366.0749999999998,1579.5644382571243
2024-06-24 18:00:00,1402.8,1623.3677767443642
2024-06-24 19:00:00,1436.575,1665.4538957400146
2024-06-24 20:00:00,1464.025,1703.6362844650355
2024-06-24 21:00:00,1517.4,1727.8567171573188
2024-06-24 22:00:00,1620.475,1727.7531283476742
2024-06-24 23:00:00,1730.7,1713.4452915812824
2024-06-25 00:00:00,1798.1,1697.8288585308785
2024-06-25 01:00:00,1842.45,1682.9433605123754
2024-06-25 02:00:00,1912.825,1668.400502086137
