x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,atual_cm,delta_2h_cm,delta_4h_cm,target_2h_cm,target_4h_cm,split,event
140,-1,-3,-9,1,2,3,8,1,236,0,0,0,7,-1,140,4,14,144,154,1,9
141,1,0,-5,2,3,4,10,6,236,0,0,0,4,-1,141,9,17,150,158,1,9
144,3,4,1,2,4,6,10,12,237,1,1,1,3,2,144,10,16,154,160,1,9
150,6,9,9,3,5,8,12,17,237,0,1,1,1,1,150,8,12,158,162,1,9
154,4,10,14,-2,1,5,8,13,237,0,0,1,2,10,154,6,8,160,162,1,9
158,4,8,17,0,-2,3,7,13,237,0,0,1,0,17,158,4,5,162,163,1,9
160,2,6,16,-2,-2,-1,5,9,238,1,1,2,1,12,160,2,3,162,163,1,9
162,0,2,8,-2,-2,-4,1,4,237,0,-1,0,0,4,162,1,2,163,164,1,9
162,2,4,12,0,-2,-4,4,8,237,-1,0,0,-1,6,162,1,1,163,163,1,9
163,0,0,1,0,-1,-2,-6,2,237,0,0,-1,0,2,163,1,5,164,168,1,9
163,0,1,3,-1,0,-2,-3,3,237,0,0,0,0,1,163,1,2,164,165,1,9
163,1,1,5,1,-1,-3,0,4,237,0,0,0,0,2,163,0,1,163,164,1,9
164,0,1,1,-1,0,-1,-4,-1,246,6,9,9,6,6,164,4,24,168,188,1,9
164,1,1,2,1,1,1,-3,2,240,3,3,3,3,3,164,1,13,165,177,1,9
165,1,1,2,1,0,1,-1,-2,248,2,8,11,1,2,165,12,31,177,196,1,9
168,3,4,5,2,3,3,1,-3,249,1,3,12,1,1,168,20,39,188,207,1,9
177,9,12,13,6,8,8,9,5,271,22,23,34,22,22,177,19,107,196,284,1,9
188,11,20,24,2,8,11,10,7,297,26,48,57,26,26,188,19,273,207,461,1,9
196,8,19,31,-3,-1,7,8,6,483,186,212,237,185,186,196,88,326,284,522,1,9
207,-4,-13,-32,5,7,-1,3,-5,315,2,6,2,16,-20,207,5,13,212,220,1,15
207,11,19,39,3,0,8,11,9,578,95,281,330,96,95,207,254,337,461,544,1,9
208,1,-3,-23,5,10,9,4,0,316,1,3,13,11,-13,208,7,46,215,254,1,15
212,4,5,-8,3,8,15,3,7,343,27,28,39,30,22,212,8,91,220,303,1,15
215,3,7,4,-1,2,12,0,11,424,81,108,115,83,78,215,39,136,254,351,1,15
220,5,8,13,2,1,9,8,12,462,38,119,149,38,37,220,83,145,303,365,1,15
254,34,39,46,29,31,33,42,37,473,11,49,158,14,12,254,97,119,351,373,1,15
260,0,0,3,0,-2,0,-2,-6,347,0,0,2,-1,-13,260,1,2,261,262,1,3
261,0,0,1,0,-1,0,-1,-2,347,0,1,0,-1,-3,261,4,12,265,273,1,3
261,0,1,1,-1,0,-2,-2,-3,347,1,0,1,0,-12,261,1,7,262,268,1,3
261,1,1,3,1,1,0,-1,-2,346,-1,-1,0,-2,-28,261,0,4,261,265,1,3
262,1,1,2,1,1,1,1,-1,350,3,3,3,3,1,262,6,16,268,278,1,3
264,-2,-7,-20,3,6,-4,-4,-35,338,4,9,0,6,2,264,3,17,267,281,1,4
265,3,4,4,2,3,2,2,1,352,2,5,5,2,2,265,8,16,273,281,1,3
266,-5,-13,-16,3,0,-11,-5,-25,334,5,5,-19,5,1,266,0,6,266,272,1,4
266,2,0,-13,4,7,7,-5,-16,349,11,15,19,12,12,266,6,28,272,294,1,4
267,1,3,-4,-1,3,9,-7,-3,364,15,26,35,8,-7,267,14,39,281,306,1,4
268,3,6,7,0,2,3,1,1,352,0,2,6,-1,-1,268,10,25,278,293,1,3
270,1,2,4,0,0,-3,10,0,355,4,6,5,23,1,270,7,33,277,303,1,2
271,-8,-13,-5,-3,-10,-16,-12,-11,329,0,-1,-35,-7,-5,271,-7,-4,264,267,1,4
271,1,2,4,0,0,0,1,-2,362,7,11,12,20,5,271,14,65,285,336,1,2
272,5,6,6,4,3,10,-1,5,374,10,25,45,6,-43,272,22,48,294,320,1,4
279,-5,-3,11,-7,-11,-12,-23,-9,329,-1,-9,-33,-25,-3,279,-13,-13,266,266,1,4
281,9,14,17,4,8,11,7,7,381,7,17,47,2,-17,281,25,57,306,338,1,4
284,2,8,23,-4,-6,0,-31,-6,330,-8,-23,-27,-61,-7,284,-13,-20,271,264,1,4
284,77,88,107,66,69,68,76,77,604,26,121,355,26,26,284,238,260,522,544,1,9
285,8,14,16,2,7,7,0,16,433,33,71,84,23,33,285,51,102,336,387,1,2
294,13,22,28,4,8,11,18,6,394,13,20,56,11,6,294,26,63,320,357,1,4
303,49,83,91,15,44,45,60,48,477,4,15,161,20,8,303,62,81,365,384,1,15
305,12,24,32,0,9,7,12,12,432,58,71,80,58,58,305,36,93,341,398,1,3
306,12,25,39,-1,3,11,20,4,410,16,29,61,27,16,306,32,77,338,383,1,4
318,-1,-4,-15,2,4,4,-1,-10,423,9,18,16,9,-44,318,9,24,327,342,1,6
319,14,26,41,2,2,9,13,14,459,27,85,107,27,27,319,56,92,375,411,1,3
320,14,26,48,2,1,9,19,8,425,15,31,61,30,17,320,37,90,357,410,1,4
321,3,2,-6,4,6,9,4,-1,432,9,18,28,9,-23,321,14,25,335,346,1,6
327,6,9,5,3,7,11,7,5,438,6,15,34,6,-3,327,15,21,342,348,1,6
335,8,14,16,2,5,11,12,8,439,1,7,34,2,-7,335,11,14,346,349,1,6
342,7,15,24,-1,1,8,12,7,440,1,2,26,2,-10,342,6,8,348,350,1,6
345,-2,-6,-23,2,5,4,-3,-3,445,19,37,32,19,16,345,25,92,370,437,1,10
346,4,11,25,-3,-4,1,10,5,440,0,1,17,8,-4,346,3,5,349,351,1,6
347,-4,-11,-27,3,6,-2,-6,-5,426,18,17,3,19,10,347,2,68,349,415,1,10
348,2,6,21,-2,-5,-4,7,3,442,2,2,10,9,1,348,2,4,350,352,1,6
349,1,3,14,-1,-3,-7,4,5,442,0,2,4,9,0,349,2,5,351,354,1,6
349,4,2,-9,6,8,14,5,3,453,8,27,42,8,5,349,66,89,415,438,1,10
350,1,2,8,0,-1,-6,2,6,443,1,1,4,4,1,350,2,4,352,354,1,6
351,-7,-17,-25,3,-1,-4,-7,-9,408,-1,-3,-33,-1,-31,351,-6,19,345,370,1,10
351,1,2,5,0,0,-3,-2,7,444,1,2,4,1,1,351,3,3,354,354,1,6
351,48,97,136,-1,14,45,57,45,480,3,7,137,19,17,351,22,44,373,395,1,15
352,1,2,4,0,0,-1,-5,6,444,0,1,4,-1,1,352,2,3,354,355,1,6
354,0,0,3,0,-2,-1,-4,-3,445,0,1,2,-9,7,354,2,9,356,363,1,6
354,0,2,4,-2,-1,-1,-7,1,445,1,1,3,-8,9,354,1,3,355,357,1,6
354,2,3,5,1,1,1,-6,5,444,0,0,2,-9,1,354,0,2,354,356,1,6
355,1,1,3,1,1,0,-1,-5,445,0,0,1,-6,9,355,2,13,357,368,1,6
356,1,2,2,0,1,-1,0,-7,445,0,0,1,-1,3,356,7,19,363,375,1,6
357,-3,-8,-13,2,1,-3,-14,-1,496,3,3,-12,0,2,357,2,11,359,368,1,12
357,1,2,3,0,0,1,0,-6,443,-2,-2,-1,-3,-2,357,11,41,368,398,1,6
358,-10,-16,-21,-4,-8,-9,-11,-13,409,-2,-4,-35,-2,-51,358,-11,-9,347,349,1,10
360,-6,-24,-69,12,20,-2,-9,-50,626,95,127,111,82,150,360,87,147,447,507,1,21
360,-5,-9,-10,-1,-4,-6,-14,-4,493,0,-1,-16,2,1,360,-3,2,357,362,1,12
362,3,5,2,1,3,8,2,-6,517,9,18,24,5,9,362,13,40,375,402,1,12
363,6,7,9,5,5,6,5,2,448,5,3,3,5,4,363,12,63,375,426,1,6
365,-4,-5,-4,-3,-4,-7,-5,-5,493,-1,-7,-17,1,-1,365,-8,-6,357,359,1,12
365,14,62,145,-34,-35,9,18,17,494,14,17,70,24,24,365,19,35,384,400,1,15
368,-6,-8,-12,-4,-3,-7,-7,-12,411,-2,-12,-36,-3,-37,368,-17,-23,351,345,1,10
368,5,11,13,-1,4,4,4,3,459,11,16,14,9,2,368,30,74,398,442,1,6
368,6,9,11,3,4,9,6,-5,525,8,17,32,7,10,368,16,42,384,410,1,12
369,-1,-1,3,-1,-2,-8,0,-3,494,-6,-14,-16,-4,-7,369,-9,-12,360,357,1,12
370,21,25,19,17,23,28,24,21,456,3,11,47,4,0,370,67,95,437,465,1,10
373,8,22,119,-6,-40,-26,7,16,505,11,25,43,10,14,373,22,29,395,402,1,15
375,7,12,19,2,1,6,5,6,478,19,30,33,19,10,375,51,83,426,458,1,6
375,7,13,18,1,4,7,8,0,550,25,33,54,25,27,375,27,35,402,410,1,12
375,34,56,82,12,20,22,31,34,475,6,16,114,5,7,375,36,42,411,417,1,3
380,20,14,-30,26,38,39,20,-16,669,43,138,176,36,66,380,119,125,499,505,1,21
384,9,16,25,2,3,7,13,6,554,4,29,55,5,6,384,26,25,410,409,1,12
384,11,19,81,3,-3,-38,7,22,508,3,14,35,-2,5,384,16,21,400,405,1,15
387,20,51,102,-11,-13,12,19,12,475,14,23,75,13,33,387,39,78,426,465,1,2
392,-1,-3,-3,1,-1,-1,-2,1,480,3,5,1,3,5,392,5,16,397,408,1,7
393,-2,-2,-2,-2,-2,-2,-1,1,477,2,2,-3,3,4,393,1,8,394,401,1,7
395,0,0,4,0,-2,-1,2,2,477,-2,-3,-2,2,8,395,0,-3,395,392,1,7
395,0,2,5,-2,-2,1,3,2,479,-1,-1,1,2,8,395,0,-2,395,393,1,7
395,11,22,44,0,3,-37,8,20,508,0,3,31,-4,0,395,7,14,402,409,1,15
396,-10,-26,-12,6,-14,-15,-13,-14,544,35,62,28,33,34,396,37,134,433,530,1,14
398,23,30,41,16,18,22,23,22,495,17,36,50,16,8,398,44,81,442,479,1,6
400,-4,-16,-43,8,11,2,-2,-3,501,10,18,-8,12,13,400,10,52,410,452,1,7
400,5,16,35,-6,-6,-9,0,9,509,1,1,29,-1,4,400,5,18,405,418,1,15
400,13,33,97,-7,-18,-5,12,9,493,18,32,60,18,31,400,46.6,83,446.6,483,1,2
401,-4,-8,-12,0,-1,-2,-5,-6,502,8,9,2,4,12,401,9,16,410,417,1,7
401,4,7,8,1,2,6,4,5,489,6,8,14,5,10,401,18,51,419,452,1,7
402,1,-3,-10,5,5,2,2,-2,504,2,10,6,-1,5,402,13,16,415,418,1,7
402,2,7,29,-3,-9,-6,-32,1,512,3,4,18,2,19,402,7,34,409,436,1,15
402,18,27,40,9,11,15,23,17,551,-3,1,43,-2,-6,402,8,15,410,417,1,12
403,-2,-4,-8,0,0,0,0,1,489,-2,-4,-11,1,2,403,-3,61,400,464,1,20
403,0,-2,-3,2,2,-10,-70,5,587,23,52,45,10,47,403,46,70,449,473,1,20
403,3,-1,-28,7,15,15,6,5,528,27,37,38,28,29,403,24,71,427,474,1,7
404,-12,-27,-45,3,0,-10,-10,-10,491,8,10,-38,11,12,404,-1,23,403,427,1,7
405,-2,-5,-12,1,2,0,0,-1,492,0,0,-8,0,1,405,2,7,407,412,1,7
405,-1,-3,-6,1,0,1,1,2,492,0,-2,-6,1,2,405,0,1,405,406,1,3
405,0,-1,-4,1,2,2,2,2,491,-1,-1,-7,2,2,405,0,7,405,412,1,3
405,0,0,-3,0,1,1,2,3,491,0,-1,-4,3,3,405,1,12,406,417,1,3
405,3,5,21,1,-2,-8,-46,-1,519,7,10,14,-20,23,405,13,51,418,456,1,15
406,-2,-3,-7,-1,0,0,0,0,492,-2,-3,-9,2,2,406,-1,-1,405,405,1,3
406,1,-1,-8,3,4,4,3,1,496,4,4,0,5,6,406,3,10,409,416,1,7
406,1,1,1,1,1,2,3,3,493,1,2,1,2,5,406,11,30,417,436,1,3
407,-3,-7,-12,1,0,0,-2,-3,492,0,-1,-13,-1,2,407,-1,2,406,409,1,7
407,-2,-4,-8,0,0,0,0,1,493,-3,-4,-11,0,0,407,-4,-7,403,400,1,2
407,1,2,-3,0,3,5,3,1,501,5,9,8,8,5,407,5,11,412,418,1,7
407,11,1,-11,21,27,1,8,4,577,33,68,50,30,31,407,64,157,471,564,1,14
408,-1,-3,-7,1,1,1,2,2,494,-1,-4,-9,0,2,408,-3,-3,405,405,1,3
408,7,11,16,3,4,8,7,6,501,12,18,24,11,14,408,28,55,436,463,1,7
409,-2,-4,-8,0,0,1,0,1,496,-1,-4,-9,2,3,409,-4,-7,405,402,1,2
409,-1,-1,25,-1,-9,-10,-3,3,610,59,63,60,60,55,409,49,82,458,491,1,12
409,2,3,2,1,1,5,5,3,505,4,9,13,6,6,409,7,10,416,419,1,7
409,4,7,14,1,2,-7,-44,1,528,9,16,20,-72,19,409,27,79,436,488,1,15
410,-4,-7,-12,-1,-2,-2,-4,-3,492,-1,-4,-16,-2,0,410,-5,-3,405,407,1,7
410,0,8,35,-8,-18,-7,0,1,551,4,0,26,10,-7,410,7,81,417,491,1,12
410,7,10,-6,4,11,22,9,8,558,30,57,77,33,33,410,42,74,452,484,1,7
410,8,9,1,7,12,11,9,4,505,1,3,10,1,2,410,7,7,417,417,1,7
410,8,26,42,-10,-1,2,11,8,547,-4,-7,30,4,-20,410,-1,48,409,458,1,12
411,-2,-4,-9,0,0,0,1,1,497,-3,-5,-12,0,0,411,-4,-8,407,403,1,2
412,6,7,7,5,6,6,8,8,497,4,5,5,6,5,412,13,37,425,449,1,3
413,-2,-4,-9,0,1,2,0,1,500,-2,-4,-11,2,3,413,-4,-8,409,405,1,2
413,0,-2,-5,2,2,-1,-1,1,520,13,18,16,16,13,413,11,47,424,460,1,7
414,-3,-5,-10,-1,0,-1,-3,-1,493,-3,-7,-18,-3,0,414,-7,-8,407,406,1,7
415,-7,-28,-49,14,9,-10,4,-6,599,16,51,-10,37,33,415,32,32,447,447,1,12
415,-2,-5,-11,1,0,0,1,2,502,-2,-3,-12,0,2,415,-4,-8,411,407,1,2
415,-2,-4,-8,0,0,1,1,1,501,-2,-4,-10,1,2,415,-4,-7,411,408,1,3
415,-2,-3,-3,-1,-1,-4,-3,2,500,-2,-2,-8,-1,0,415,-3,-6,412,409,1,3
415,5,13,10,-3,4,9,7,3,506,1,2,13,2,1,415,3,0,418,415,1,7
415,45,66,68,24,41,49,47,43,462,6,9,54,12,5,415,23,92,438,507,1,10
416,-15,-27,-35,-3,-9,-13,-14,-12,483,2,-7,-57,2,4,416,-16,-6,400,410,1,7
416,-1,-1,-5,-1,0,4,-7,20,560,0,-1,-2,-35,-11,416,-1,-3,415,413,1,12
416,0,-1,-2,1,0,3,6,7,559,-1,-1,-2,-17,-18,416,-2,-8,414,408,1,12
416,3,3,-1,3,5,4,-5,6,542,22,35,40,24,23,416,25,66,441,482,1,7
417,-3,-5,-11,-1,1,-1,0,0,504,-1,-5,-13,3,3,417,-4,-8,413,409,1,2
417,-2,-5,-9,1,0,0,-1,-1,496,-4,-9,-17,-2,-3,417,-7,-12,410,405,1,7
417,-2,-4,-9,0,0,0,0,1,503,-2,-3,-11,0,2,417,-4,-8,413,409,1,3
417,-1,-4,-19,2,4,10,-12,4,561,0,0,-5,29,10,417,-1,-2,416,415,1,12
417,-1,-2,1,0,-2,-5,-2,2,502,0,-2,-6,3,3,417,-4,-8,413,409,1,7
417,0,-1,-9,1,3,10,-21,16,560,-1,-1,-3,6,2,417,-1,-3,416,414,1,12
417,1,6,42,-4,-12,-33,-11,-2,523,30,49,54,30,30,417,39,72,456,489,1,3
417,2,7,16,-3,-6,6,4,1,504,-2,-1,10,1,-2,417,0,-4,417,413,1,7
417,5,11,12,-1,4,5,6,7,503,6,10,12,8,10,417,19,47,436,464,1,3
417,8,7,15,9,8,-10,5,13,652,42,101,98,42,41,417,74,62,491,479,1,12
418,-3,-8,-29,2,7,3,4,-6,561,0,-1,-15,25,23,418,-1,-2,417,416,1,12
418,-1,0,6,-2,-3,-4,1,1,502,-2,-5,-3,2,-1,418,-3,-6,415,412,1,7
418,9,13,18,5,6,4,-5,4,542,14,23,34,-24,13,418,38,114,456,532,1,15
419,-3,-5,-9,-1,-1,-2,-3,-3,500,-5,-8,-15,-5,-4,419,-5,-12,414,407,1,7
419,-2,-4,-9,0,1,1,1,1,505,-1,-3,-10,3,3,419,-4,-8,415,411,1,3
420,-2,-6,-10,2,0,1,1,2,505,-4,-6,-15,0,2,420,-5,-9,415,411,1,2
420,-1,-1,-2,-1,-1,0,1,1,511,1,0,-3,3,3,420,4,13,424,433,1,4
421,-5,-15,-32,5,6,-11,16,-14,561,-1,-2,-33,3,20,421,-4,-5,417,416,1,12
421,-2,-5,-10,1,0,0,1,2,506,-2,-5,-13,1,2,421,-4,-8,417,413,1,3
421,-1,-2,-4,0,0,-1,1,1,511,-1,-3,-6,1,0,421,0,0,421,421,1,4
421,0,-1,-3,1,1,1,2,2,511,0,-1,-5,1,2,421,-1,3,420,424,1,4
421,0,0,-2,0,1,1,1,1,510,-1,-1,-5,1,1,421,0,8,421,429,1,4
421,1,0,0,2,1,2,1,3,511,0,1,-1,2,2,421,8,18,429,439,1,4
422,-21,-37,-39,-5,-16,-30,-4,-24,583,35,28,-30,44,53,422,4,31,426,453,1,12
422,-4,-6,-11,-2,-2,-2,-1,-1,509,-2,-5,-13,1,4,422,-5,-9,417,413,1,2
422,-2,-4,-7,0,0,-2,-1,0,505,-3,-6,-13,-1,-2,422,-5,-12,417,410,1,7
422,-1,-2,-3,0,0,1,1,0,512,-2,-3,-5,0,1,422,-1,-2,421,420,1,4
423,-3,-5,-10,-1,0,0,0,0,508,-3,-6,-12,2,0,423,-4,-8,419,415,1,3
423,-1,-2,-4,0,-1,0,0,1,514,-1,-2,-4,1,1,423,-2,-2,421,421,1,4
424,-2,-4,-5,0,-1,-2,0,-1,508,-3,-5,-11,-2,0,424,-5,-10,419,414,1,7
424,-1,-1,-4,-1,1,1,1,1,515,-1,-2,-4,1,2,424,-2,-3,422,421,1,4
424,3,4,3,2,4,3,4,5,514,3,3,3,4,5,424,9,19,433,443,1,4
424,8,11,9,5,8,10,3,12,564,22,44,62,21,25,424,36,80,460,504,1,7
425,-2,-3,-7,-1,0,0,-1,1,517,0,-1,-6,2,3,425,-1,-3,424,422,1,4
425,0,-2,-5,2,1,2,2,1,516,-1,-1,-5,1,1,425,-2,-4,423,421,1,4
425,8,13,20,3,2,8,10,10,513,10,16,22,13,11,425,24,59,449,484,1,3
426,-10,-21,-21,1,-4,-31,6,-18,562,-1,-4,-40,-1,8,426,-8,-9,418,417,1,12
426,-2,-4,-9,0,1,1,2,2,511,-3,-6,-14,1,4,426,-6,-11,420,415,1,2
426,-2,-3,-3,-1,-2,-1,-1,0,511,-2,-4,-8,0,0,426,-4,-9,422,417,1,7
426,11,4,-33,18,32,16,15,20,602,3,19,18,26,11,426,27,10,453,436,1,12
426,16,43,88,-11,-10,-2,7,18,497,-2,1,72,-6,-4,426,8,24,434,450,1,4
426,26,39,90,13,6,-7,25,25,511,18,36,66,19,3,426,39,65,465,491,1,2
426,28,51,63,5,21,22,28,27,511,16,33,68,15,10,426,32,82,458,508,1,6
427,-1,-3,-7,1,1,0,1,1,517,-1,-2,-8,1,2,427,-2,-4,425,423,1,4
427,17,24,23,10,14,29,19,19,578,20,50,95,22,22,427,47,62,474,489,1,7
428,-2,-5,-10,1,0,1,1,2,514,-3,-6,-14,0,6,428,-6,-11,422,417,1,2
428,-2,-4,-7,0,0,0,0,0,518,-1,-3,-8,0,2,428,-3,-4,425,424,1,4
428,-1,-1,-2,-1,-1,-1,-1,0,513,-2,-5,-5,-1,0,428,-4,-9,424,419,1,7
429,-1,-1,-4,-1,0,0,1,1,519,0,1,0,1,2,429,0,-3,429,426,1,7
429,0,-1,-2,1,0,2,1,2,518,-1,-1,1,0,1,429,-1,-5,428,424,1,7
429,0,0,-1,0,1,1,2,1,515,-3,-4,-2,0,0,429,-3,-7,426,422,1,7
429,5,8,8,2,4,5,6,6,517,3,6,6,4,5,429,10,18,439,447,1,4
429,12,13,31,11,7,-11,0,7,537,14,44,62,14,14,429,46,76,475,505,1,3
430,-3,-5,-11,-1,0,0,1,1,517,-3,-5,-14,2,8,430,-4,-10,426,420,1,2
430,-2,-4,-7,0,-1,0,-1,0,519,-2,-4,-9,1,1,430,-3,-5,427,425,1,4
430,-1,-3,-4,1,0,1,0,1,518,1,1,-3,4,4,430,-1,-1,429,429,1,7
430,0,-1,-4,1,2,0,1,2,519,1,2,0,2,4,430,-1,-2,429,428,1,7
431,-12,-18,-22,-6,-10,-9,-10,-10,481,-9,-28,-60,-6,-8,431,-27,-28,404,403,1,7
431,-2,-5,-10,1,0,1,2,1,515,-4,-5,-15,0,0,431,-5,-10,426,421,1,3
431,-2,-3,-5,-1,-2,-1,0,1,517,0,-2,-5,2,2,431,-1,-2,430,429,1,7
432,-2,-3,-7,-1,0,-1,1,1,521,-2,-4,-9,0,0,432,-4,-7,428,425,1,4
432,-1,-6,-26,4,7,20,3,4,591,5,14,13,9,6,432,10,17,442,449,1,21
432,6,22,75,-10,-21,-13,-7,4,507,10,8,43,-1,21,432,9,14,441,446,1,4
433,-5,-13,-46,3,7,21,-1,3,586,9,15,1,14,2,433,3,13,436,446,1,21
433,-4,-9,-21,1,2,2,1,-17,548,-4,-8,-23,9,-6,433,-8,-23,425,410,1,14
433,-3,-5,-11,-1,0,0,0,1,519,-1,-5,-14,3,3,433,-5,-10,428,423,1,3
433,-2,-5,-11,1,1,1,1,3,520,-2,-5,-15,2,10,433,-5,-11,428,422,1,2
433,-1,-1,-4,-1,1,1,1,1,517,-2,-2,-7,0,2,433,-3,-4,430,429,1,7
433,4,9,13,-1,1,5,5,6,519,2,5,9,2,4,433,10,16,443,449,1,4
433,26,37,11,15,36,22,25,18,655,78,111,163,71,78,433,97,146,530,579,1,14
434,-5,-16,-42,6,10,-2,-6,-4,531,8,16,-14,8,11,434,9,45,443,479,1,7
434,-2,-3,-6,-1,0,-1,0,1,519,-2,-3,-9,0,0,434,-1,-4,433,430,1,7
434,-1,-3,-6,1,1,1,1,2,523,-2,-3,-9,1,1,434,-4,-7,430,427,1,4
434,0,-2,-5,2,1,1,2,2,519,0,-2,-6,3,3,434,-3,-4,431,430,1,7
435,-3,-6,-12,0,0,1,1,3,522,-3,-6,-15,1,12,435,-5,-9,430,426,1,2
435,-3,-5,-8,-1,-2,0,0,2,523,-2,-5,-11,3,5,435,-4,-8,431,427,1,3
435,-2,-4,-7,0,-1,0,0,0,525,-1,-3,-9,1,2,435,-3,-7,432,428,1,4
436,-11,-17,10,-5,-17,-22,-6,-7,563,-3,-13,-36,-20,-2,436,-15,-19,421,417,1,12
436,-2,-5,-11,1,1,1,1,1,520,-4,-7,-15,0,2,436,-5,-10,431,426,1,3
436,-1,-3,-5,1,0,1,2,1,521,-1,-3,-8,1,4,436,-2,-5,434,431,1,7
436,2,-3,-29,7,13,13,0,2,555,24,32,30,24,30,436,22,54,458,490,1,7
436,4,3,-10,5,9,16,9,9,596,5,10,24,11,19,436,10,14,446,450,1,21
436,11,19,30,3,6,10,12,13,528,15,25,36,15,18,436,28,83,464,519,1,3
436,18,27,34,9,14,16,10,-16,568,26,40,59,15,21,436,52,128,488,564,1,15
437,-5,-11,-23,1,1,0,4,-38,552,-4,-8,-26,3,-7,437,-8,-15,429,422,1,14
437,-2,-3,-7,-1,0,-1,0,0,526,-2,-4,-10,1,1,437,-3,-7,434,430,1,4
437,22,67,92,-23,1,24,28,21,481,19,25,55,22,19,437,28,79,465,516,1,10
438,-8,-20,-67,4,13,5,-5,2,577,6,5,-19,13,5,438,-6,4,432,442,1,21
438,-3,-6,-13,0,0,0,1,4,525,-3,-6,-16,3,6,438,-5,-10,433,428,1,2
438,1,23,89,-21,-44,-3,11,2,493,12,31,48,15,12,438,69,89,507,527,1,10
439,-11,-26,-40,4,0,-11,-11,-8,523,8,9,-40,7,3,439,-3,19,436,458,1,7
439,-1,-3,-6,1,1,2,2,2,528,-2,-4,-10,1,-1,439,-4,-7,435,432,1,4
439,-1,-2,-6,0,1,1,1,3,524,-1,-4,-7,2,4,439,-3,-5,436,434,1,7
439,6,10,18,2,1,5,7,6,523,4,6,12,5,5,439,8,13,447,452,1,4
440,-6,-20,-39,8,9,-12,-28,-7,578,11,16,-17,14,-45,440,4,27,444,467,1,20
440,-2,-4,-8,0,-1,0,1,0,530,-2,-4,-10,1,2,440,-3,-6,437,434,1,4
440,-1,-3,-8,1,2,2,3,5,528,-2,-4,-10,4,5,440,-5,-9,435,431,1,3
441,-3,-6,-13,0,1,1,1,6,528,-3,-7,-17,3,-8,441,-6,-11,435,430,1,2
441,-3,-4,-3,-2,-3,3,4,6,623,57,61,57,65,62,441,44,57,485,498,1,14
441,-2,-5,-10,1,0,1,3,4,530,-2,-4,-12,4,2,441,-3,-8,438,433,1,3
441,7,9,31,5,1,-20,-7,2,509,2,2,13,-8,10,441,5,9,446,450,1,4
441,17,25,28,9,14,19,15,21,587,23,45,85,15,25,441,41,80,482,521,1,7
442,-5,-10,-24,0,2,1,-17,-9,577,-3,-6,-20,-4,3,442,-7,-18,435,424,1,21
442,-3,-5,-10,-1,-1,1,3,-5,519,-6,-9,-17,2,-14,442,-7,-30,435,412,1,7
442,-2,-3,-8,-1,1,0,0,1,532,-2,-4,-9,1,1,442,-3,-7,439,435,1,4
442,6,10,4,2,7,14,19,9,598,2,7,27,7,18,442,7,17,449,459,1,21
442,16,44,74,-12,-7,11,15,15,528,17,33,80,17,16,442,37,89,479,531,1,6
443,-16,-21,-9,-11,-19,-24,0,-19,548,-7,-36,-65,-6,5,443,-28,4,415,447,1,12
443,-7,-14,-26,0,0,-11,-4,-6,525,-5,-10,-34,-4,-6,443,-10,-21,433,422,1,4
443,-6,-8,-13,-4,-4,-4,-5,-3,490,-19,-39,-55,-17,-17,443,-27,-43,416,400,1,7
443,-2,-4,-9,0,0,0,2,1,529,-1,-2,-9,2,6,443,-3,-6,440,437,1,7
443,4,10,19,-2,0,1,4,5,526,3,7,15,4,5,443,6,11,449,454,1,4
443,7,9,-7,5,12,22,7,7,582,27,51,68,26,31,443,36,49,479,492,1,7
444,-6,-26,-80,14,27,1,3,1,568,2,5,-72,13,0,444,1,-3,445,441,1,14
444,-4,-15,-48,7,13,5,-2,8,613,17,28,-8,34,-4,444,17,15,461,459,1,12
444,-3,-7,-14,1,0,0,2,6,531,-4,-6,-17,3,-23,444,-6,-11,438,433,1,2
444,-1,-4,-8,2,1,1,1,2,534,-2,-4,-10,0,1,444,-4,-7,440,437,1,4
444,6,4,-16,8,12,21,-9,8,606,12,28,46,-17,-18,444,23,77,467,521,1,20
445,-3,-5,-9,-1,-1,0,0,0,536,-2,-4,-10,1,1,445,-3,-27,442,418,1,1
445,-2,-4,-9,0,1,0,2,-1,530,-1,-4,-11,1,3,445,-4,-6,441,439,1,7
445,0,1,-25,-1,6,33,7,10,562,-3,-6,1,6,3,445,-4,40,441,485,1,14
445,1,-5,-58,7,21,22,9,10,565,-3,-1,-15,7,3,445,-1,7,444,452,1,14
446,-12,-33,-72,9,14,-7,-7,-1,571,-1,-7,-67,5,4,446,-13,-10,433,436,1,21
446,4,10,13,-2,0,9,30,8,599,1,3,22,6,12,446,4,25,450,471,1,21
446.6,20.6,46.6,79.6,-5.4,7.6,-10.4,14.6,19.6,525,14,32,73,14,4,446.6,36.4,42.4,483,489,1,2
447,-6,0,32,-12,-27,1,-9,5,566,-10,-28,-17,-21,-14,447,-21,-29,426,418,1,12
447,-4,-7,-14,-1,0,0,2,6,535,-2,-6,-17,7,-11,447,-6,-12,441,435,1,2
447,-2,-5,-9,1,0,1,0,0,531,-3,-5,-12,2,1,447,-4,-7,443,440,1,7
447,4,8,18,0,-2,-1,4,5,530,4,7,16,5,6,447,5,10,452,457,1,4
