x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,atual_cm,delta_2h_cm,delta_4h_cm,target_2h_cm,target_4h_cm,split,event
1004,-15,-30,-47,0,-4,-13,4,-32,1151,-14,-28,-68,-13,-17,1004,-27.77383307,-41.8303109,976.2261669,962.1696891,2,13
1012,25,53,81,-3,3,27,31,16,1202,39,66,129,37,15,1012,52.79884774,84.37200911,1064.798848,1096.372009,2,13
1015,-20,-39,-79,-1,0,3,4,-1,1184,-25,-49,-112,0,-31,1015,-41.78722047,-88.78229145,973.2127795,926.2177085,2,13
1019,-15,-26,-34,-4,-9,-17,6,-44,1165,-14,-31,-56,-18,-10,1019,-29.25585093,-40.60447897,989.7441491,978.395521,2,13
1034,-11,-17,-17,-5,-9,-18,-3,-39,1179,-17,-31,-41,-67,-8,1034,-29.57289976,-43.63741477,1004.4271,990.3625852,2,13
1035,-19,-39,-82,1,1,3,6,-6,1209,-24,-43,-113,-2,-34,1035,-39.26547896,-82.56179599,995.734521,952.438204,2,13
1040,28,53,103,3,0,22,37,24,1252,50,89,176,52,-6,1040,66.66244011,109.138808,1106.66244,1149.138808,2,13
1041,-19,-40,-45,2,-11,-36,-47,-13,1212,20,9,-44,24,18,1041,-2.118047765,14.64899461,1038.881952,1055.648995,2,13
1044,3,-16,-45,22,24,0,-22,5,1220,8,28,-35,5,10,1044,4.921275865,19.43845764,1048.921276,1063.438458,2,13
1045,-6,-8,1,-4,-8,-9,-9,-31,1196,-14,-23,-16,-53,-1,1045,-22.57924585,-37.37735607,1022.420754,1007.622644,2,13
1051,-2,0,10,-4,-9,17,-19,-30,1210,-9,-11,18,-36,1,1051,-16.80499415,-24.61826334,1034.195006,1026.381737,2,13
1051,7,10,-30,4,26,15,-21,1,1221,1,9,-19,-28,5,1051,2.267618323,-9.471663167,1053.267618,1041.528337,2,13
1053,2,9,-7,-5,-1,23,-27,-20,1219,-2,-1,16,-33,6,1053,-7.243999716,-9.012756627,1045.756,1043.987243,2,13
1054,-20,-40,-85,0,3,2,5,-11,1233,-19,-42,-114,0,-34,1054,-38.44555659,-78.95879101,1015.554443,975.041209,2,13
1054,74,158,288,-10,13,-1,46,70,1323,38,119,376,24,38,1054,86.9161359,164.4352588,1140.916136,1218.435259,2,13
1060,-21,-29,-9,-13,-24,-50,-43,-12,1192,-11,-48,-60,-2,-19,1060,-28.70558749,-66.74861748,1031.294413,993.2513825,2,13
1069,29,57,110,1,4,7,38,29,1256,4,54,151,8,-81,1069,26.06650038,33.29930867,1095.0665,1102.299309,2,13
1074,-20,-43,-87,3,2,6,1,-12,1252,-23,-44,-119,-10,-46,1074,-40.27984444,-82.39977347,1033.720156,991.6002265,2,13
1076,47,75,124,19,19,34,-1,10,1290,39,79,165,-37,31,1076,56.72209058,137.564931,1132.722091,1213.564931,2,22
1081,-8,-5,41,-11,-25,-36,-14,1,1203,-37,-52,1,-24,-52,1081,-37.89679061,-98.65231936,1043.103209,982.3476806,2,13
1086,17,46,99,-12,-11,-11,23,19,1255,-1,3,119,7,-62,1086,4.438796397,-13.12503794,1090.438796,1072.874962,2,13
1089,3,20,77,-14,-26,-22,5,9,1240,-15,-16,77,-5,-39,1089,-11.86903482,-39.68729196,1077.130965,1049.312708,2,13
1094,-23,-45,-93,-1,-1,1,-4,-22,1275,-21,-47,-122,-11,-54,1094,-42.73948611,-87.38829693,1051.260514,1006.611703,2,13
1101,47,121,266,-27,-37,-22,4,36,1348,25,63,333,11,29,1101,57.52866869,127.2272208,1158.528669,1228.227221,2,13
1117,-22,-44,-94,0,4,3,-9,-24,1296,-26,-51,-130,-22,-69,1117,-46.11055838,-96.34622215,1070.889442,1020.653778,2,13
1134,33,80,238,-14,-41,-28,-29,18,1365,17,42,282,-1,25,1134,35.64554095,107.8820922,1169.645541,1241.882092,2,13
1139,-22,-48,-97,4,2,3,-13,-29,1322,-25,-49,-131,-25,-69,1139,-44.70351202,-90.78447479,1094.296488,1048.215525,2,13
1143,34,67,142,1,-13,6,25,-62,1374,52,84,182,-62,34,1143,73.67447104,157.3468807,1216.674471,1300.346881,2,22
1152,18,51,172,-15,-29,-66,-39,-1,1399,34,51,195,-1,42,1152,59.64103632,113.7938983,1211.641036,1265.793898,2,13
1161,-26,-50,-100,-2,-1,-5,-18,-35,1347,-24,-50,-133,-30,-58,1161,-48.70078282,-95.32909753,1112.299217,1065.670902,2,13
1176,24,42,122,6,-9,-50,-51,-4,1443,44,78,158,-17,47,1176,69.24354917,141.3440446,1245.243549,1317.344045,2,13
1187,-24,-49,-95,1,1,-5,-23,-41,1371,-26,-55,-134,-36,-43,1187,-51.52814737,-97.68191107,1135.471853,1089.318089,2,13
1208,13,32,99,-6,-20,-20,-8,-10,1432,11,36,142,2,-26,1208,20.38714013,75.39608077,1228.38714,1283.396081,2,22
1208,32,56,107,8,14,-15,-37,-11,1486,43,87,163,-6,37,1208,66.95018792,135.9442633,1274.950188,1343.944263,2,13
1211,-25,-50,-90,0,-4,-12,-27,-47,1397,-29,-56,-130,-44,-54,1211,-52.7411294,-102.3264894,1158.258871,1108.673511,2,13
1236,-25,-46,-78,-4,-6,-16,-32,-55,1426,-27,-54,-120,-50,-65,1236,-50.88449981,-101.9428409,1185.1155,1134.057159,2,13
1245,37,69,111,5,13,4,-24,-25,1519,33,76,171,-34,21,1245,50.60349232,106.6653003,1295.603492,1351.6653,2,13
1261,-21,-40,-62,-2,-8,-13,-30,-58,1453,-27,-52,-106,-60,-108,1261,-46.06028615,-96.95061317,1214.939714,1164.049387,2,13
1262,20,41,67,-1,7,1,-27,7,1527,35,70,131,12,-74,1262,43.86730357,107.9272449,1305.867304,1369.927245,2,22
1275,30,67,123,-7,-2,12,-54,-27,1542,23,56,177,-72,9,1275,41.64415848,68.80807137,1316.644158,1343.808071,2,13
1282,-19,-32,-49,-6,-10,-18,-36,-51,1480,-25,-47,-89,-68,-146,1282,-41.9153462,-97.56856251,1240.084654,1184.431437,2,13
1297,22,52,121,-8,-15,-2,-52,-53,1557,15,38,158,-53,1,1297,22.2512269,44.88606429,1319.251227,1341.886064,2,13
1301,-13,-22,-31,-4,-5,-15,-35,-37,1505,-22,-41,-68,-66,-90,1301,-36.41791226,-91.2311553,1264.582088,1209.768845,2,13
1314,-9,-17,-16,-1,-8,-16,-39,-27,1527,-19,-32,-46,-53,-87,1314,-27.89530629,-80.33245714,1286.104694,1233.667543,2,13
1314,17,39,106,-5,-13,-15,-30,-52,1567,10,25,124,-58,-8,1314,12.86969066,26.07595215,1326.869691,1340.075952,2,13
1323,-8,-9,0,-7,-10,-17,-45,-41,1546,-13,-23,-21,-30,-108,1323,-20.31819292,-68.63959706,1302.681807,1254.360403,2,13
1323,9,26,78,-8,-13,-28,-24,-52,1573,6,16,87,-115,-29,1323,5.877632216,4.038099172,1328.877632,1327.038099,2,13
1325,9,22,63,-4,-7,-11,-10,-38,1587,3,18,95,-36,-6,1325,3.915754784,24.57757686,1328.915755,1349.577577,2,22
1330,7,16,55,-2,-10,-23,-11,-77,1573,0,6,54,-81,-61,1330,-9.872913914,-15.61187615,1320.127086,1314.388124,2,13
1331,-1,1,17,-3,-8,-18,-33,-48,1559,-10,-14,2,-35,-77,1331,-16.08471046,-48.5025536,1314.91529,1282.497446,2,13
1332,2,9,35,-5,-7,-20,-22,-72,1569,-4,-4,27,-42,-53,1332,-12.99997492,-33.71390321,1319.000025,1298.286097,2,13
1336,0,-4,11,4,-6,-9,-20,-19,1585,-6,-9,1,-31,-50,1336,-10.31934797,-28.50103189,1325.680652,1307.498968,2,22
