dataset,label,horizon_h,protocol,lookback_h,fold_id,validation_event,test_event,train_event_count,train_rows,validation_rows,test_rows,train_end,test_start,seed,common_source_contract,model,backend,fit_seconds,n,mae_cm,rmse_cm,bias_cm,e95_cm,nse,r2,mape_pct,event_count,median_event_mae_cm,worst_event_mae_cm,median_peak_abs_error_cm,worst_peak_abs_error_cm,median_peak_lag_h,median_peak_lag_abs_h,worst_peak_lag_abs_h,warnings,n_train,epochs_run,best_epoch,best_validation_loss_scaled,n_validation,parameter_count,history_tail
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,9_to_10,9,10,8,1017,37,14,2024-01-18T19:00:00,2024-04-29T13:00:00,20260919,True,N-HiTS-lite experimental,pytorch-cpu,0.015028199995867908,14,27.900842037740624,35.46978917721587,-20.12596881083967,63.938643016742624,0.7588810190057316,0.7588810190057316,5.1350634732209635,1,27.900842037740624,27.900842037740624,67.4921108373943,67.4921108373943,0.0,0.0,0.0,,1017.0,18.0,18.0,0.736179530620575,37.0,3937.0,"[{'epoch': 14, 'train_loss': 0.13703154027462006, 'validation_loss': 0.928235650062561}, {'epoch': 15, 'train_loss': 0.11875468492507935, 'validation_loss': 0.8713633418083191}, {'epoch': 16, 'train_loss': 0.10148108005523682, 'validation_loss': 0.819951057434082}, {'epoch': 17, 'train_loss': 0.08705814182758331, 'validation_loss': 0.7747586369514465}, {'epoch': 18, 'train_loss': 0.07646027207374573, 'validation_loss': 0.736179530620575}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,9_to_10,9,10,8,1017,37,14,2024-01-18T19:00:00,2024-04-29T13:00:00,20260919,True,PatchTST experimental,pytorch-cpu,0.06417929998133332,14,19.98759538135244,25.14625929617262,5.033037875861562,41.96979207766895,0.8788116244085831,0.8788116244085831,3.6706467639285867,1,19.98759538135244,19.98759538135244,53.95812286286616,53.95812286286616,0.0,0.0,0.0,,1017.0,18.0,12.0,1.154650092124939,37.0,9441.0,"[{'epoch': 14, 'train_loss': 0.3965107202529907, 'validation_loss': 1.1707018613815308}, {'epoch': 15, 'train_loss': 0.38789233565330505, 'validation_loss': 1.185261845588684}, {'epoch': 16, 'train_loss': 0.3839893937110901, 'validation_loss': 1.1962478160858154}, {'epoch': 17, 'train_loss': 0.3807108998298645, 'validation_loss': 1.201279640197754}, {'epoch': 18, 'train_loss': 0.3752972185611725, 'validation_loss': 1.201256275177002}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,9_to_10,9,10,8,1017,37,14,2024-01-18T19:00:00,2024-04-29T13:00:00,20260919,True,TFT-lite experimental,pytorch-cpu,0.11258860002271831,14,39.44432978844726,47.20379088652697,-32.797597947408505,86.277308884965,0.5729606053520317,0.5729606053520317,7.313360423816481,1,39.44432978844726,39.44432978844726,109.56541143442257,109.56541143442257,0.0,0.0,0.0,,1017.0,18.0,18.0,1.2909353971481323,37.0,13759.0,"[{'epoch': 14, 'train_loss': 0.39392292499542236, 'validation_loss': 1.4651528596878052}, {'epoch': 15, 'train_loss': 0.35932931303977966, 'validation_loss': 1.403455138206482}, {'epoch': 16, 'train_loss': 0.33615607023239136, 'validation_loss': 1.362036943435669}, {'epoch': 17, 'train_loss': 0.3188076317310333, 'validation_loss': 1.3258517980575562}, {'epoch': 18, 'train_loss': 0.2990189790725708, 'validation_loss': 1.2909353971481323}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,Persistência,baseline,0.0,38,33.0,50.69412921475331,-5.473684210526316,144.99999999999997,0.8322862431782767,0.8322862431782767,7.393470963220169,1,33.0,33.0,0.0,0.0,4.0,4.0,4.0,,,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,Ridge,scikit-learn,0.0006831999635323882,38,21.936287999153137,24.654209034355514,16.468269919094286,40.98625297546386,0.9603324388258687,0.9603324388258687,5.753803413828079,1,21.936287999153137,21.936287999153137,15.582328796386719,15.582328796386719,1.0,1.0,1.0,[],1054.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,Elastic Net,scikit-learn,0.06702130008488894,38,18.198503447206395,21.801265623656914,10.892828530386874,39.60057425498961,0.9689817876340433,0.9689817876340433,4.657140018147195,1,18.198503447206395,18.198503447206395,10.860294342041016,10.860294342041016,1.0,1.0,1.0,"['Objective did not converge. You might want to increase the number of iterations, check the scale of the features or consider increasing regularisation. Duality gap: 1.686878e-01, tolerance: 1.054e-01']",1054.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,SVR,scikit-learn,0.04209430003538728,38,14.614030541883835,20.518143497511723,7.789298430139046,39.42540804452652,0.9725255202166341,0.9725255202166341,3.731495285693641,1,14.614030541883835,14.614030541883835,4.04646870057195,4.04646870057195,-7.0,7.0,7.0,[],1054.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,MLP,scikit-learn,0.3034514000173658,38,19.755077399705584,25.864302492963596,4.243276859584608,55.088579940795896,0.9563428989364128,0.9563428989364128,5.039152011150048,1,19.755077399705584,19.755077399705584,18.872417449951172,18.872417449951172,-1.0,1.0,1.0,[],1054.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,Random Forest,scikit-learn,3.4533949999604374,38,13.618455157901346,21.79406589163369,4.369539630799189,47.968115376020116,0.969002271393587,0.969002271393587,3.871621296733876,1,13.618455157901346,13.618455157901346,3.3204155167942417,3.3204155167942417,1.0,1.0,1.0,[],1054.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,Extra Trees,scikit-learn,1.29498829995282,38,13.583347962186949,20.088028355145056,3.3964561095824863,47.12506076843673,0.9736653241018641,0.9736653241018641,3.517885343489138,1,13.583347962186949,13.583347962186949,0.14733418276307475,0.14733418276307475,1.0,1.0,1.0,[],1054.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,HistGradientBoosting,scikit-learn,0.4600065000122413,38,21.414271612112504,30.226085776506352,8.742072743754893,68.66537270755825,0.9403765402174215,0.9403765402174215,5.319995906042951,1,21.414271612112504,21.414271612112504,2.3243429562076017,2.3243429562076017,0.0,0.0,0.0,[],1054.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,XGBoost,xgboost,0.549989499966614,38,17.059526123498614,22.99144000707512,6.737966619039836,48.83175201416014,0.9655026529054267,0.9655026529054267,4.525718651336337,1,17.059526123498614,17.059526123498614,4.478157043457031,4.478157043457031,0.0,0.0,0.0,[],1054.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,LightGBM,lightgbm,0.5099253000225872,38,19.571902627519744,30.367046848792974,6.5075096508318255,71.24557381555083,0.9398191286808227,0.9398191286808227,4.891451837078837,1,19.571902627519744,19.571902627519744,0.2929043917137051,0.2929043917137051,2.0,2.0,2.0,[],1054.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,CatBoost,catboost,5.9108117000432685,38,16.835716154710127,21.818584648913976,5.348951671997385,36.93175723206764,0.9689324860391901,0.9689324860391901,4.333230013643514,1,16.835716154710127,16.835716154710127,4.6222804394788,4.6222804394788,1.0,1.0,1.0,[],1054.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,CNN-1D temporal,pytorch-cpu,0.04289799998514354,38,17.387221237159828,21.07301650814155,0.005654258211270016,42.420070681097286,0.971019440406274,0.971019440406274,3.7542536715600434,1,17.387221237159828,17.387221237159828,17.88196964411088,17.88196964411088,1.0,1.0,1.0,,1054.0,18.0,15.0,0.09174191951751709,14.0,5665.0,"[{'epoch': 14, 'train_loss': 0.18491025269031525, 'validation_loss': 0.09238880127668381}, {'epoch': 15, 'train_loss': 0.20063506066799164, 'validation_loss': 0.09174191951751709}, {'epoch': 16, 'train_loss': 0.19539135694503784, 'validation_loss': 0.09352534264326096}, {'epoch': 17, 'train_loss': 0.17196863889694214, 'validation_loss': 0.09957952052354813}, {'epoch': 18, 'train_loss': 0.14202213287353516, 'validation_loss': 0.11096473038196564}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,LSTM,pytorch-cpu,0.042986700078472495,38,22.168778940088306,33.57916081958947,-5.781561146864861,85.72139834466853,0.9264143671468499,0.9264143671468499,4.560875440797926,1,22.168778940088306,22.168778940088306,21.606566427699022,21.606566427699022,4.0,4.0,4.0,,1054.0,18.0,18.0,0.3191935420036316,14.0,7713.0,"[{'epoch': 14, 'train_loss': 0.5785546898841858, 'validation_loss': 0.47252583503723145}, {'epoch': 15, 'train_loss': 0.5585987567901611, 'validation_loss': 0.4315440356731415}, {'epoch': 16, 'train_loss': 0.540586531162262, 'validation_loss': 0.39217501878738403}, {'epoch': 17, 'train_loss': 0.5244166254997253, 'validation_loss': 0.35464945435523987}, {'epoch': 18, 'train_loss': 0.5099554657936096, 'validation_loss': 0.3191935420036316}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,GRU,pytorch-cpu,0.04223999998066574,38,16.585403460502178,19.6385519705335,-0.969244078276142,34.49162061095182,0.9748306339421423,0.9748306339421423,3.669325539514662,1,16.585403460502178,16.585403460502178,15.520970121400751,15.520970121400751,-1.0,1.0,1.0,,1054.0,18.0,18.0,0.11036105453968048,14.0,5793.0,"[{'epoch': 14, 'train_loss': 0.375302255153656, 'validation_loss': 0.12857602536678314}, {'epoch': 15, 'train_loss': 0.3666935861110687, 'validation_loss': 0.11943364143371582}, {'epoch': 16, 'train_loss': 0.3599312901496887, 'validation_loss': 0.11431579291820526}, {'epoch': 17, 'train_loss': 0.3541170060634613, 'validation_loss': 0.11168408393859863}, {'epoch': 18, 'train_loss': 0.34854432940483093, 'validation_loss': 0.11036105453968048}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,TCN,pytorch-cpu,0.056356299901381135,38,17.85426738313406,21.857900922907174,-0.3470903221189266,47.21751477224026,0.9688204201630138,0.9688204201630138,3.8028048716627794,1,17.85426738313406,17.85426738313406,13.014741951833003,13.014741951833003,-1.0,1.0,1.0,,1054.0,18.0,12.0,0.10280901193618774,14.0,8769.0,"[{'epoch': 14, 'train_loss': 0.21067683398723602, 'validation_loss': 0.113451287150383}, {'epoch': 15, 'train_loss': 0.15993916988372803, 'validation_loss': 0.1332113891839981}, {'epoch': 16, 'train_loss': 0.12230313569307327, 'validation_loss': 0.1636306494474411}, {'epoch': 17, 'train_loss': 0.10796987265348434, 'validation_loss': 0.19765543937683105}, {'epoch': 18, 'train_loss': 0.11137870699167252, 'validation_loss': 0.22609703242778778}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,Seq2Seq · decoder 1 passo,pytorch-cpu,0.0568910000147298,38,22.89119007486209,34.84069214787036,-4.281586641033307,88.4033318149693,0.9207814478515196,0.9207814478515196,4.9017401861926775,1,22.89119007486209,22.89119007486209,10.007072386581285,10.007072386581285,4.0,4.0,4.0,,1054.0,18.0,18.0,0.40808552503585815,14.0,12193.0,"[{'epoch': 14, 'train_loss': 0.6887787580490112, 'validation_loss': 0.6249229311943054}, {'epoch': 15, 'train_loss': 0.6620585322380066, 'validation_loss': 0.569487988948822}, {'epoch': 16, 'train_loss': 0.6354921460151672, 'validation_loss': 0.5143977999687195}, {'epoch': 17, 'train_loss': 0.6092549562454224, 'validation_loss': 0.46033695340156555}, {'epoch': 18, 'train_loss': 0.5835810303688049, 'validation_loss': 0.40808552503585815}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,Transformer temporal,pytorch-cpu,0.08239800005685538,38,21.73469590191651,27.842111742085162,0.06130510267323524,55.102817707695195,0.9494108133968767,0.9494108133968767,4.663267213240839,1,21.73469590191651,21.73469590191651,23.41128523820612,23.41128523820612,4.0,4.0,4.0,,1054.0,18.0,13.0,0.1230236291885376,14.0,9569.0,"[{'epoch': 14, 'train_loss': 0.3794878125190735, 'validation_loss': 0.1260373294353485}, {'epoch': 15, 'train_loss': 0.36964526772499084, 'validation_loss': 0.14027240872383118}, {'epoch': 16, 'train_loss': 0.3632441759109497, 'validation_loss': 0.158018097281456}, {'epoch': 17, 'train_loss': 0.3573949933052063, 'validation_loss': 0.17291226983070374}, {'epoch': 18, 'train_loss': 0.3499716520309448, 'validation_loss': 0.18284668028354645}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,DLinear experimental,pytorch-cpu,0.008279100060462952,38,51.880452321259526,74.02311055686822,9.321041984886786,203.73660151601072,0.6424078190489962,0.6424078190489962,11.292695134849843,1,51.880452321259526,51.880452321259526,29.462891194016265,29.462891194016265,2.0,2.0,2.0,,1054.0,18.0,18.0,1.4758318662643433,14.0,54.0,"[{'epoch': 14, 'train_loss': 2.248088836669922, 'validation_loss': 1.6689947843551636}, {'epoch': 15, 'train_loss': 2.166883707046509, 'validation_loss': 1.6179689168930054}, {'epoch': 16, 'train_loss': 2.088111162185669, 'validation_loss': 1.5687901973724365}, {'epoch': 17, 'train_loss': 2.0117533206939697, 'validation_loss': 1.521422028541565}, {'epoch': 18, 'train_loss': 1.9377896785736084, 'validation_loss': 1.4758318662643433}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,NLinear experimental,pytorch-cpu,0.006213800050318241,38,36.615262539171994,54.526983659081495,-11.527502123139849,144.79620715947382,0.8059666864841657,0.8059666864841657,8.059458339067112,1,36.615262539171994,36.615262539171994,2.6695548905622672,2.6695548905622672,2.0,2.0,2.0,,1054.0,18.0,18.0,1.1879867315292358,14.0,105.0,"[{'epoch': 14, 'train_loss': 0.7610552310943604, 'validation_loss': 1.3249257802963257}, {'epoch': 15, 'train_loss': 0.7399682998657227, 'validation_loss': 1.2882297039031982}, {'epoch': 16, 'train_loss': 0.7197432518005371, 'validation_loss': 1.253232717514038}, {'epoch': 17, 'train_loss': 0.7003579139709473, 'validation_loss': 1.219845175743103}, {'epoch': 18, 'train_loss': 0.6817915439605713, 'validation_loss': 1.1879867315292358}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,TSMixer experimental,pytorch-cpu,0.047102599986828864,38,32.304187833515975,36.8263924183512,-3.209686474523717,63.867556004268415,0.9114942053647673,0.9114942053647673,8.119780247180723,1,32.304187833515975,32.304187833515975,11.389191161057852,11.389191161057852,-1.0,1.0,1.0,,1054.0,18.0,18.0,0.12739574909210205,14.0,2741.0,"[{'epoch': 14, 'train_loss': 0.6481455564498901, 'validation_loss': 0.13385909795761108}, {'epoch': 15, 'train_loss': 0.635267972946167, 'validation_loss': 0.13112099468708038}, {'epoch': 16, 'train_loss': 0.6225022077560425, 'validation_loss': 0.12919403612613678}, {'epoch': 17, 'train_loss': 0.6098864674568176, 'validation_loss': 0.12800128757953644}, {'epoch': 18, 'train_loss': 0.597503125667572, 'validation_loss': 0.12739574909210205}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,N-BEATS experimental,pytorch-cpu,0.03987259999848902,38,15.076828566145506,19.704173619845132,-3.1176365519984324,31.516898580288544,0.9746621475084802,0.9746621475084802,3.3577031938394244,1,15.076828566145506,15.076828566145506,12.666212505543172,12.666212505543172,4.0,4.0,4.0,,1054.0,14.0,7.0,0.18019890785217285,14.0,28650.0,"[{'epoch': 10, 'train_loss': 0.10758160054683685, 'validation_loss': 0.2322961390018463}, {'epoch': 11, 'train_loss': 0.11498527228832245, 'validation_loss': 0.25372588634490967}, {'epoch': 12, 'train_loss': 0.12815482914447784, 'validation_loss': 0.2561744749546051}, {'epoch': 13, 'train_loss': 0.12837554514408112, 'validation_loss': 0.24050764739513397}, {'epoch': 14, 'train_loss': 0.11393823474645615, 'validation_loss': 0.2152293473482132}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,N-HiTS-lite experimental,pytorch-cpu,0.023561200010590255,38,14.2862890341426,21.558763837822898,-2.0786646825732893,32.45235099876988,0.9696679989289572,0.9696679989289572,3.005622323533146,1,14.2862890341426,14.2862890341426,4.919198867593764,4.919198867593764,5.0,5.0,5.0,,1054.0,18.0,13.0,0.16423706710338593,14.0,3937.0,"[{'epoch': 14, 'train_loss': 0.15013116598129272, 'validation_loss': 0.16670970618724823}, {'epoch': 15, 'train_loss': 0.1316489428281784, 'validation_loss': 0.17155024409294128}, {'epoch': 16, 'train_loss': 0.11406966298818588, 'validation_loss': 0.17823295295238495}, {'epoch': 17, 'train_loss': 0.0992388054728508, 'validation_loss': 0.18612471222877502}, {'epoch': 18, 'train_loss': 0.08817118406295776, 'validation_loss': 0.19468948245048523}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,PatchTST experimental,pytorch-cpu,0.06626130000222474,38,22.234776608620248,29.022243792015157,2.179996527126267,57.578480515166355,0.9450313179524384,0.9450313179524384,4.700950526131615,1,22.234776608620248,22.234776608620248,7.366079731572881,7.366079731572881,5.0,5.0,5.0,,1054.0,18.0,13.0,0.08935032784938812,14.0,9441.0,"[{'epoch': 14, 'train_loss': 0.40375325083732605, 'validation_loss': 0.10353441536426544}, {'epoch': 15, 'train_loss': 0.39651939272880554, 'validation_loss': 0.12590402364730835}, {'epoch': 16, 'train_loss': 0.3933505415916443, 'validation_loss': 0.14744117856025696}, {'epoch': 17, 'train_loss': 0.39029431343078613, 'validation_loss': 0.16232982277870178}, {'epoch': 18, 'train_loss': 0.38455718755722046, 'validation_loss': 0.16894017159938812}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,10_to_11,10,11,9,1054,14,38,2024-04-15T04:00:00,2024-10-02T08:00:00,20260919,True,TFT-lite experimental,pytorch-cpu,0.11147659993730485,38,22.474475964248157,27.720031836504557,6.3926143607997945,48.16958726808977,0.949853479767128,0.949853479767128,5.053528954331055,1,22.474475964248157,22.474475964248157,2.8901110630375797,2.8901110630375797,3.0,3.0,3.0,,1054.0,18.0,17.0,0.33032360672950745,14.0,13759.0,"[{'epoch': 14, 'train_loss': 0.4177241027355194, 'validation_loss': 0.5624480843544006}, {'epoch': 15, 'train_loss': 0.38227739930152893, 'validation_loss': 0.42804625630378723}, {'epoch': 16, 'train_loss': 0.3572089374065399, 'validation_loss': 0.34869712591171265}, {'epoch': 17, 'train_loss': 0.3391593098640442, 'validation_loss': 0.33032360672950745}, {'epoch': 18, 'train_loss': 0.31826940178871155, 'validation_loss': 0.34452155232429504}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,11_to_12,11,12,10,1068,38,93,2024-04-30T02:00:00,2024-10-11T07:00:00,20260919,True,Persistência,baseline,0.0,93,33.924731182795696,43.366033980821975,-0.5913978494623656,81.39999999999999,0.8521717323568553,0.8521717323568553,6.133883551580011,1,33.924731182795696,33.924731182795696,0.0,0.0,4.0,4.0,4.0,,,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,11_to_12,11,12,10,1068,38,93,2024-04-30T02:00:00,2024-10-11T07:00:00,20260919,True,Ridge,scikit-learn,0.0006915000267326832,93,22.308638698311263,27.23469883246365,12.552342109782721,46.65584068298338,0.9416953449555254,0.9416953449555254,4.297202807064425,1,22.308638698311263,22.308638698311263,31.25279998779297,31.25279998779297,0.0,0.0,0.0,[],1068.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,11_to_12,11,12,10,1068,38,93,2024-04-30T02:00:00,2024-10-11T07:00:00,20260919,True,Elastic Net,scikit-learn,0.06242870003916323,93,20.28847090531421,25.337037112250368,7.947672024849923,48.334604644775375,0.9495373874429922,0.9495373874429922,3.8831676761039295,1,20.28847090531421,20.28847090531421,26.223854064941406,26.223854064941406,0.0,0.0,0.0,"['Objective did not converge. You might want to increase the number of iterations, check the scale of the features or consider increasing regularisation. Duality gap: 2.135124e-01, tolerance: 1.068e-01']",1068.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,11_to_12,11,12,10,1068,38,93,2024-04-30T02:00:00,2024-10-11T07:00:00,20260919,True,SVR,scikit-learn,0.04244039999321103,93,20.11333856513968,26.6927583166245,8.642778533210953,53.572957012259984,0.9439926551446497,0.9439926551446497,3.779561810427104,1,20.11333856513968,20.11333856513968,8.280558377030047,8.280558377030047,0.0,0.0,0.0,[],1068.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,11_to_12,11,12,10,1068,38,93,2024-04-30T02:00:00,2024-10-11T07:00:00,20260919,True,MLP,scikit-learn,0.2259561000391841,93,28.793794988304057,39.15026332121157,-6.832766914880404,71.28757476806636,0.8795165344739445,0.8795165344739445,5.232526850541346,1,28.793794988304057,28.793794988304057,55.40388488769531,55.40388488769531,-6.0,6.0,6.0,[],1068.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,11_to_12,11,12,10,1068,38,93,2024-04-30T02:00:00,2024-10-11T07:00:00,20260919,True,Random Forest,scikit-learn,3.4987262999638915,93,17.081684818802778,22.773785037662837,2.794660684694593,46.62562965846498,0.9592311454086587,0.9592311454086587,3.223066511433287,1,17.081684818802778,17.081684818802778,11.890956938575641,11.890956938575641,1.0,1.0,1.0,[],1068.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,11_to_12,11,12,10,1068,38,93,2024-04-30T02:00:00,2024-10-11T07:00:00,20260919,True,Extra Trees,scikit-learn,1.3435078000184149,93,16.11912055601752,21.270099750023867,3.464843398927712,39.299609703185155,0.9644371032217156,0.9644371032217156,3.0667297030078955,1,16.11912055601752,16.11912055601752,7.953845545111562,7.953845545111562,1.0,1.0,1.0,[],1068.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,11_to_12,11,12,10,1068,38,93,2024-04-30T02:00:00,2024-10-11T07:00:00,20260919,True,HistGradientBoosting,scikit-learn,0.5277685999171808,93,20.952091777805744,29.509191872433735,8.579477977169043,67.74363063725286,0.9315501172613216,0.9315501172613216,4.013377343912559,1,20.952091777805744,20.952091777805744,6.02068003106217,6.02068003106217,1.0,1.0,1.0,[],1068.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,11_to_12,11,12,10,1068,38,93,2024-04-30T02:00:00,2024-10-11T07:00:00,20260919,True,XGBoost,xgboost,0.5505202000495046,93,17.20745224209242,22.694123839692807,3.6600404670161586,39.45094833374022,0.959515860108337,0.959515860108337,3.2689954155496186,1,17.20745224209242,17.20745224209242,2.860297203063965,2.860297203063965,2.0,2.0,2.0,[],1068.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,11_to_12,11,12,10,1068,38,93,2024-04-30T02:00:00,2024-10-11T07:00:00,20260919,True,LightGBM,lightgbm,0.6287263999693096,93,16.70212151617587,23.316185291217636,5.594206668778578,50.99746564953692,0.9572660466178035,0.9572660466178035,3.214850946647058,1,16.70212151617587,16.70212151617587,12.509683388980648,12.509683388980648,1.0,1.0,1.0,[],1068.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,11_to_12,11,12,10,1068,38,93,2024-04-30T02:00:00,2024-10-11T07:00:00,20260919,True,CatBoost,catboost,6.430957000004128,93,17.291675309140746,22.176635286719105,3.87938677378724,39.71584639254668,0.9613411096182924,0.9613411096182924,3.297375815926233,1,17.291675309140746,17.291675309140746,1.3146874981250676,1.3146874981250676,-1.0,1.0,1.0,[],1068.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,11_to_12,11,12,10,1068,38,93,2024-04-30T02:00:00,2024-10-11T07:00:00,20260919,True,CNN-1D temporal,pytorch-cpu,0.055556199979037046,93,28.494451722784582,35.37634240705928,0.6017427172634899,67.15413778389512,0.901625183884645,0.901625183884645,5.327170089713119,1,28.494451722784582,28.494451722784582,3.54758530024651,3.54758530024651,0.0,0.0,0.0,,1068.0,18.0,16.0,0.07060378789901733,38.0,5665.0,"[{'epoch': 14, 'train_loss': 0.1858181208372116, 'validation_loss': 0.07480478286743164}, {'epoch': 15, 'train_loss': 0.20120640099048615, 'validation_loss': 0.07124624401330948}, {'epoch': 16, 'train_loss': 0.19583697617053986, 'validation_loss': 0.07060378789901733}, {'epoch': 17, 'train_loss': 0.17286239564418793, 'validation_loss': 0.07239970564842224}, {'epoch': 18, 'train_loss': 0.14276790618896484, 'validation_loss': 0.07645756751298904}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,11_to_12,11,12,10,1068,38,93,2024-04-30T02:00:00,2024-10-11T07:00:00,20260919,True,LSTM,pytorch-cpu,0.04310819995589554,93,26.87807081340707,32.37278546511874,-10.180461916029202,55.7939756180546,0.9176206777925868,0.9176206777925868,4.876599504206871,1,26.87807081340707,26.87807081340707,18.257786895641175,18.257786895641175,2.0,2.0,2.0,,1068.0,18.0,18.0,0.17745569348335266,38.0,7713.0,"[{'epoch': 14, 'train_loss': 0.5739688277244568, 'validation_loss': 0.2206840068101883}, {'epoch': 15, 'train_loss': 0.5537707209587097, 'validation_loss': 0.2090524286031723}, {'epoch': 16, 'train_loss': 0.5355506539344788, 'validation_loss': 0.19795498251914978}, {'epoch': 17, 'train_loss': 0.5192148685455322, 'validation_loss': 0.18742020428180695}, {'epoch': 18, 'train_loss': 0.5046298503875732, 'validation_loss': 0.17745569348335266}]"
