dataset,label,horizon_h,protocol,lookback_h,fold_id,validation_event,test_event,train_event_count,train_rows,validation_rows,test_rows,train_end,test_start,seed,common_source_contract,model,backend,fit_seconds,event,n,mae_cm,rmse_cm,bias_cm,e95_cm,nse,r2,mape_pct,observed_peak_cm,predicted_peak_cm,peak_magnitude_error_cm,peak_magnitude_abs_error_cm,predicted_at_observed_peak_cm,peak_signed_error_at_observed_time_cm,peak_abs_error_at_observed_time_cm,peak_lag_h,peak_lag_abs_h,warnings,n_train,epochs_run,best_epoch,best_validation_loss_scaled,n_validation,parameter_count,history_tail
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,Persistência,baseline,0.0,17,46,30.847826086956523,38.240372474081916,1.6304347826086956,79.0,0.05855732647345624,0.05855732647345624,6.179769325416561,574.0,574.0,0.0,0.0,492.0,-82.0,82.0,4.0,4.0,,,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,Ridge,scikit-learn,0.001423100009560585,17,46,14.896264501239942,20.27647029302089,5.345733341963395,43.58890962600708,0.7353119320779089,0.7353119320779089,3.034754334407591,574.0,590.413990020752,16.413990020751953,16.413990020751953,581.2041091918945,7.204109191894531,7.204109191894531,1.0,1.0,[],1294.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,Elastic Net,scikit-learn,0.15638040006160736,17,46,14.395227605881898,20.143390181781154,4.374458030514095,44.14864540100098,0.7387749729532562,0.7387749729532562,2.933176361269941,574.0,591.2627487182617,17.26274871826172,17.26274871826172,581.1789703369141,7.1789703369140625,7.1789703369140625,1.0,1.0,"['Objective did not converge. You might want to increase the number of iterations, check the scale of the features or consider increasing regularisation. Duality gap: 1.684837e-01, tolerance: 1.294e-01']",1294.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,SVR,scikit-learn,0.12627429992426187,17,46,11.337606037062242,17.119597122559025,-0.11793960147312656,39.99306580995258,0.8113152795450954,0.8113152795450954,2.288503689840126,574.0,584.1162144033399,10.116214403339882,10.116214403339882,566.0396729004269,-7.960327099573078,7.960327099573078,1.0,1.0,[],1294.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,MLP,scikit-learn,0.29221990006044507,17,46,12.932271109650964,17.85980277653257,1.805480897102667,41.61152744293213,0.794646093068245,0.794646093068245,2.6394504766771876,574.0,578.5825958251953,4.5825958251953125,4.5825958251953125,573.190299987793,-0.8097000122070312,0.8097000122070312,-1.0,1.0,[],1294.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,Random Forest,scikit-learn,4.185012200032361,17,46,12.848335383184372,19.50681384212222,0.6644885566340752,48.69330447733539,0.7550246813336956,0.7550246813336956,2.5871549391895954,574.0,585.987416194195,11.98741619419502,11.98741619419502,583.3223606326555,9.322360632655545,9.322360632655545,2.0,2.0,[],1294.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,Extra Trees,scikit-learn,1.7017033000010997,17,46,11.794756606445473,18.81369386600426,1.1852680204662263,45.8437104294879,0.7721244140674239,0.7721244140674239,2.3711978912537015,574.0,585.0214954556039,11.02149545560394,11.02149545560394,575.6001596240397,1.6001596240397475,1.6001596240397475,1.0,1.0,[],1294.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,HistGradientBoosting,scikit-learn,0.5406388000119478,17,46,13.591687118213613,21.128022312032485,-1.7897766984114,50.203986119569734,0.7126128496289359,0.7126128496289359,2.7049209651290056,574.0,581.6289434722238,7.628943472223796,7.628943472223796,562.0021676803724,-11.997832319627605,11.997832319627605,2.0,2.0,[],1294.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,XGBoost,xgboost,0.4917673000600189,17,46,12.272913582946943,19.84432614061919,1.4263865196186563,44.24414420127869,0.7464740816742234,0.7464740816742234,2.4706982350703828,574.0,585.0470199584961,11.047019958496094,11.047019958496094,580.0502471923828,6.0502471923828125,6.0502471923828125,1.0,1.0,[],1294.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,LightGBM,lightgbm,0.5998764999676496,17,46,12.698867935853702,19.289863119201446,-0.5436161440997802,45.3782301479761,0.7604435082924507,0.7604435082924507,2.540969784159136,574.0,584.6404042725428,10.64040427254281,10.64040427254281,562.8957991314701,-11.104200868529915,11.104200868529915,2.0,2.0,[],1294.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,CatBoost,catboost,6.435940099996515,17,46,13.311916043998629,20.0453825859064,0.8602774104669134,49.67256608325805,0.7413107679054807,0.7413107679054807,2.6924598207089594,574.0,583.601818298837,9.601818298836974,9.601818298836974,580.3066171213908,6.3066171213907865,6.3066171213907865,1.0,1.0,[],1294.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,CNN-1D temporal,pytorch-cpu,0.04857450001873076,17,46,18.305392179247498,24.799395497063514,2.3123036950371776,54.35334680037778,0.6040577544002221,0.6040577544002221,3.671980533249358,574.0,614.1485445771509,40.148544577150915,40.148544577150915,591.8744738526295,17.874473852629535,17.874473852629535,1.0,1.0,,1294.0,18.0,18.0,0.2382107377052307,44.0,5665.0,"[{'epoch': 14, 'train_loss': 0.19459597766399384, 'validation_loss': 0.29327449202537537}, {'epoch': 15, 'train_loss': 0.20849990844726562, 'validation_loss': 0.27885672450065613}, {'epoch': 16, 'train_loss': 0.20384112000465393, 'validation_loss': 0.26337406039237976}, {'epoch': 17, 'train_loss': 0.18252535164356232, 'validation_loss': 0.24930448830127716}, {'epoch': 18, 'train_loss': 0.15475983917713165, 'validation_loss': 0.2382107377052307}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,LSTM,pytorch-cpu,0.048034299979917705,17,46,19.922155762334604,27.230021140393585,-2.414683796472589,58.438471638170284,0.5226404565720517,0.5226404565720517,4.0114279056993665,574.0,580.6360761888598,6.636076188859761,6.636076188859761,536.233491891204,-37.76650810879596,37.76650810879596,3.0,3.0,,1294.0,18.0,18.0,0.3730863332748413,44.0,7713.0,"[{'epoch': 14, 'train_loss': 0.5765945315361023, 'validation_loss': 0.42492055892944336}, {'epoch': 15, 'train_loss': 0.5564118027687073, 'validation_loss': 0.4110453426837921}, {'epoch': 16, 'train_loss': 0.5381819605827332, 'validation_loss': 0.39779236912727356}, {'epoch': 17, 'train_loss': 0.5218355655670166, 'validation_loss': 0.38514840602874756}, {'epoch': 18, 'train_loss': 0.5072275996208191, 'validation_loss': 0.3730863332748413}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,GRU,pytorch-cpu,0.054680499946698546,17,46,21.23896870643901,27.191029227152644,1.9661585157891688,53.42048484773355,0.5240065837070307,0.5240065837070307,4.2718471492573356,574.0,623.1216976354939,49.12169763549389,49.12169763549389,574.5489754529742,0.5489754529742186,0.5489754529742186,1.0,1.0,,1294.0,18.0,18.0,0.3581646680831909,44.0,5793.0,"[{'epoch': 14, 'train_loss': 0.3835921585559845, 'validation_loss': 0.3857417106628418}, {'epoch': 15, 'train_loss': 0.3753040134906769, 'validation_loss': 0.37921568751335144}, {'epoch': 16, 'train_loss': 0.36883968114852905, 'validation_loss': 0.3727945387363434}, {'epoch': 17, 'train_loss': 0.36320993304252625, 'validation_loss': 0.36591199040412903}, {'epoch': 18, 'train_loss': 0.3576338589191437, 'validation_loss': 0.3581646680831909}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,TCN,pytorch-cpu,0.05982890003360808,17,46,16.590159393610822,23.85202782480475,1.7399253147273355,55.30511410482522,0.6337309120276352,0.6337309120276352,3.33793541487313,574.0,588.5035269330469,14.503526933046942,14.503526933046942,570.1406066182263,-3.859393381773657,3.859393381773657,1.0,1.0,,1294.0,18.0,18.0,0.23366285860538483,44.0,8769.0,"[{'epoch': 14, 'train_loss': 0.22703653573989868, 'validation_loss': 0.2751498520374298}, {'epoch': 15, 'train_loss': 0.17706502974033356, 'validation_loss': 0.258778840303421}, {'epoch': 16, 'train_loss': 0.1392647624015808, 'validation_loss': 0.24726368486881256}, {'epoch': 17, 'train_loss': 0.12274022400379181, 'validation_loss': 0.23980474472045898}, {'epoch': 18, 'train_loss': 0.12271364778280258, 'validation_loss': 0.23366285860538483}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,Seq2Seq · decoder 1 passo,pytorch-cpu,0.07723819999955595,17,46,24.286746046354555,30.930328571499658,2.527105629306465,62.929471949584354,0.38408792369210154,0.38408792369210154,4.887445858767632,574.0,596.711738077678,22.71173807767798,22.71173807767798,535.4770632736407,-38.52293672635926,38.52293672635926,3.0,3.0,,1294.0,18.0,18.0,0.427825927734375,44.0,12193.0,"[{'epoch': 14, 'train_loss': 0.6894213557243347, 'validation_loss': 0.48232248425483704}, {'epoch': 15, 'train_loss': 0.6624079942703247, 'validation_loss': 0.46759188175201416}, {'epoch': 16, 'train_loss': 0.6355478763580322, 'validation_loss': 0.4534449875354767}, {'epoch': 17, 'train_loss': 0.6090510487556458, 'validation_loss': 0.44011038541793823}, {'epoch': 18, 'train_loss': 0.5831917524337769, 'validation_loss': 0.427825927734375}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,Transformer temporal,pytorch-cpu,0.09743080008774996,17,46,14.285747018323502,18.997173586193817,0.7268979468763435,40.92925538515141,0.7676580475143092,0.7676580475143092,2.934940398597162,574.0,573.2819570414393,-0.7180429585606589,0.7180429585606589,570.6882127213537,-3.3117872786463067,3.3117872786463067,2.0,2.0,,1294.0,18.0,18.0,0.18657679855823517,44.0,9569.0,"[{'epoch': 14, 'train_loss': 0.39546072483062744, 'validation_loss': 0.19127310812473297}, {'epoch': 15, 'train_loss': 0.3867800831794739, 'validation_loss': 0.19126586616039276}, {'epoch': 16, 'train_loss': 0.38156914710998535, 'validation_loss': 0.19168072938919067}, {'epoch': 17, 'train_loss': 0.37672027945518494, 'validation_loss': 0.1904749870300293}, {'epoch': 18, 'train_loss': 0.36996862292289734, 'validation_loss': 0.18657679855823517}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,DLinear experimental,pytorch-cpu,0.008823300013318658,17,46,36.715237621379295,45.5694178931419,11.812560441472087,96.49949208172251,-0.3368928920574914,-0.3368928920574914,7.503015272101445,574.0,583.3992105675328,9.399210567532805,9.399210567532805,515.7502761109783,-58.24972388902165,58.24972388902165,7.0,7.0,,1294.0,18.0,18.0,0.7519482970237732,44.0,54.0,"[{'epoch': 14, 'train_loss': 2.203416585922241, 'validation_loss': 0.7872617244720459}, {'epoch': 15, 'train_loss': 2.126452922821045, 'validation_loss': 0.7781636714935303}, {'epoch': 16, 'train_loss': 2.0517454147338867, 'validation_loss': 0.769257128238678}, {'epoch': 17, 'train_loss': 1.979270100593567, 'validation_loss': 0.7605235576629639}, {'epoch': 18, 'train_loss': 1.9090023040771484, 'validation_loss': 0.7519482970237732}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,NLinear experimental,pytorch-cpu,0.006307999952696264,17,46,22.884302126069052,29.172543191194105,-2.7611917341646093,55.14382592526066,0.4521038667349452,0.4521038667349452,4.590292056907925,574.0,590.581238412771,16.581238412770972,16.581238412770972,543.6127098074626,-30.38729019253742,30.38729019253742,1.0,1.0,,1294.0,18.0,18.0,0.4307211935520172,44.0,105.0,"[{'epoch': 14, 'train_loss': 0.7894909381866455, 'validation_loss': 0.47685301303863525}, {'epoch': 15, 'train_loss': 0.7690131664276123, 'validation_loss': 0.46235162019729614}, {'epoch': 16, 'train_loss': 0.7494683265686035, 'validation_loss': 0.44996678829193115}, {'epoch': 17, 'train_loss': 0.7308101654052734, 'validation_loss': 0.4394945800304413}, {'epoch': 18, 'train_loss': 0.7129969596862793, 'validation_loss': 0.4307211935520172}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,TSMixer experimental,pytorch-cpu,0.0509777000406757,17,46,29.016070785469477,35.707815499360926,13.287185912208972,64.56984213619569,0.1791265359344204,0.1791265359344204,5.889803653899453,574.0,616.5129716578078,42.51297165780784,42.51297165780784,571.0830751583769,-2.9169248416230857,2.9169248416230857,3.0,3.0,,1294.0,18.0,18.0,0.37160012125968933,44.0,2741.0,"[{'epoch': 14, 'train_loss': 0.64933842420578, 'validation_loss': 0.46153175830841064}, {'epoch': 15, 'train_loss': 0.6369965672492981, 'validation_loss': 0.4356319308280945}, {'epoch': 16, 'train_loss': 0.6245330572128296, 'validation_loss': 0.41192635893821716}, {'epoch': 17, 'train_loss': 0.6120232939720154, 'validation_loss': 0.39058342576026917}, {'epoch': 18, 'train_loss': 0.5996404886245728, 'validation_loss': 0.37160012125968933}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,N-BEATS experimental,pytorch-cpu,0.03157580003608018,17,46,16.327478720857005,24.18673737448571,4.9938324863740196,54.45410711091492,0.6233792617425205,0.6233792617425205,3.2759573240301645,574.0,626.4222360753414,52.4222360753414,52.4222360753414,603.5091243959735,29.50912439597346,29.50912439597346,1.0,1.0,,1294.0,18.0,18.0,0.17522691190242767,44.0,28650.0,"[{'epoch': 14, 'train_loss': 0.12550130486488342, 'validation_loss': 0.2005004733800888}, {'epoch': 15, 'train_loss': 0.10508517920970917, 'validation_loss': 0.18893423676490784}, {'epoch': 16, 'train_loss': 0.0885794535279274, 'validation_loss': 0.1822507232427597}, {'epoch': 17, 'train_loss': 0.08225678652524948, 'validation_loss': 0.17879261076450348}, {'epoch': 18, 'train_loss': 0.08486632257699966, 'validation_loss': 0.17522691190242767}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,N-HiTS-lite experimental,pytorch-cpu,0.01567389990668744,17,46,15.542498705521579,20.140123101884566,4.385762348903995,42.50682580078741,0.7388597028637816,0.7388597028637816,3.124333858950074,574.0,603.28148110634,29.28148110634004,29.28148110634004,596.5514963716798,22.551496371679832,22.551496371679832,1.0,1.0,,1294.0,18.0,18.0,0.15067386627197266,44.0,3937.0,"[{'epoch': 14, 'train_loss': 0.16195006668567657, 'validation_loss': 0.19237595796585083}, {'epoch': 15, 'train_loss': 0.14396269619464874, 'validation_loss': 0.1795205920934677}, {'epoch': 16, 'train_loss': 0.12673026323318481, 'validation_loss': 0.16816139221191406}, {'epoch': 17, 'train_loss': 0.11200571060180664, 'validation_loss': 0.15851885080337524}, {'epoch': 18, 'train_loss': 0.10071181505918503, 'validation_loss': 0.15067386627197266}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,PatchTST experimental,pytorch-cpu,0.07579249993432313,17,46,19.439359840903276,23.639903122141057,3.2570858853215525,42.16542400894326,0.6402166698284053,0.6402166698284053,3.9592999312170094,574.0,597.8210159736996,23.82101597369956,23.82101597369956,565.6067991969915,-8.39320080300854,8.39320080300854,2.0,2.0,,1294.0,18.0,18.0,0.22525431215763092,44.0,9441.0,"[{'epoch': 14, 'train_loss': 0.4179648458957672, 'validation_loss': 0.25090786814689636}, {'epoch': 15, 'train_loss': 0.41211503744125366, 'validation_loss': 0.2418372631072998}, {'epoch': 16, 'train_loss': 0.4108322560787201, 'validation_loss': 0.2358180433511734}, {'epoch': 17, 'train_loss': 0.40954574942588806, 'validation_loss': 0.23065099120140076}, {'epoch': 18, 'train_loss': 0.40521112084388733, 'validation_loss': 0.22525431215763092}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,TFT-lite experimental,pytorch-cpu,0.12307800003327429,17,46,24.45889957501038,30.514089541931597,2.8407500727335027,61.834420381199635,0.4005534223760868,0.4005534223760868,4.935094272044093,574.0,580.1819781174881,6.181978117488143,6.181978117488143,532.5482822838002,-41.45171771619982,41.45171771619982,3.0,3.0,,1294.0,18.0,18.0,0.42141255736351013,44.0,13759.0,"[{'epoch': 14, 'train_loss': 0.43923789262771606, 'validation_loss': 0.5121954083442688}, {'epoch': 15, 'train_loss': 0.40154364705085754, 'validation_loss': 0.4858863651752472}, {'epoch': 16, 'train_loss': 0.3723340630531311, 'validation_loss': 0.4683648943901062}, {'epoch': 17, 'train_loss': 0.3521772027015686, 'validation_loss': 0.44609034061431885}, {'epoch': 18, 'train_loss': 0.32975420355796814, 'validation_loss': 0.42141255736351013}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,Persistência,baseline,0.0,18,87,56.87356321839081,83.52547962823343,-10.482758620689655,204.3,0.65311803988426,0.65311803988426,10.107279993226882,851.0,851.0,0.0,0.0,808.0,-43.0,43.0,4.0,4.0,,,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,Ridge,scikit-learn,0.0008323000511154532,18,87,22.21997343945777,32.303875834351146,2.9683037749652206,71.04466094970704,0.9481136617063022,0.9481136617063022,3.884526153423212,851.0,874.129638671875,23.129638671875,23.129638671875,838.0081024169922,-12.991897583007812,12.991897583007812,-12.0,12.0,[],1338.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,Elastic Net,scikit-learn,0.0804647000040859,18,87,21.535640008148107,31.93092920113561,1.2406929155875897,72.44285583496094,0.9493047963591419,0.9493047963591419,3.774787323404658,851.0,868.1358032226562,17.13580322265625,17.13580322265625,841.0527725219727,-9.947227478027344,9.947227478027344,-12.0,12.0,"['Objective did not converge. You might want to increase the number of iterations, check the scale of the features or consider increasing regularisation. Duality gap: 2.194061e-01, tolerance: 1.338e-01']",1338.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,SVR,scikit-learn,0.07795629999600351,18,87,26.866259663271858,40.33200040830345,-0.015254638442110493,86.67716248829768,0.919119601181417,0.919119601181417,4.589262360646316,851.0,866.8163972563717,15.816397256371715,15.816397256371715,844.1836074198163,-6.816392580183674,6.816392580183674,3.0,3.0,[],1338.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,MLP,scikit-learn,0.22718180005904287,18,87,26.638479906080782,37.419237394038376,5.229553504065535,75.93289337158205,0.9303800634930925,0.9303800634930925,4.5897107545494515,851.0,889.9218597412109,38.92185974121094,38.92185974121094,836.9973907470703,-14.002609252929688,14.002609252929688,-12.0,12.0,[],1338.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,Random Forest,scikit-learn,4.614355499972589,18,87,23.237113083938173,35.15102782874452,-0.534127684566843,80.1216034184384,0.9385644408681036,0.9385644408681036,4.045360955832733,851.0,870.0398607321345,19.039860732134457,19.039860732134457,855.9985369294077,4.998536929407692,4.998536929407692,-12.0,12.0,[],1338.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,Extra Trees,scikit-learn,1.6403818000108004,18,87,22.153109473848343,33.37531153921023,0.5604888496783579,72.185816280703,0.9446147124523231,0.9446147124523231,3.8978880473748916,851.0,863.0695638038866,12.069563803886581,12.069563803886581,854.798118992583,3.7981189925829995,3.7981189925829995,-12.0,12.0,[],1338.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,HistGradientBoosting,scikit-learn,0.5194495000177994,18,87,24.644268488185027,39.28201536153647,8.398844485341636,97.09409320019608,0.9232759922499083,0.9232759922499083,4.393587364921124,851.0,921.7284875709734,70.72848757097336,70.72848757097336,852.2318141214552,1.2318141214551588,1.2318141214551588,-13.0,13.0,[],1338.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,XGBoost,xgboost,0.6384430999169126,18,87,20.05670699991029,29.588420846522595,2.541236366348705,66.25787086486817,0.9564701337598418,0.9564701337598418,3.588712910575229,851.0,867.6965484619141,16.696548461914062,16.696548461914062,846.530200958252,-4.469799041748047,4.469799041748047,-12.0,12.0,[],1338.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,LightGBM,lightgbm,0.7857027999125421,18,87,23.56291854763326,35.610839779112425,1.7137815270338441,92.2808055125383,0.9369466465746443,0.9369466465746443,4.229684634886708,851.0,874.457837871063,23.45783787106302,23.45783787106302,854.8537299254929,3.853729925492871,3.853729925492871,-12.0,12.0,[],1338.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,CatBoost,catboost,7.1014877000125125,18,87,22.021650463717233,33.67919074102966,-1.0449479895063216,77.75068739723635,0.9436015649490791,0.9436015649490791,3.886568175659607,851.0,867.2812779055038,16.28127790550377,16.28127790550377,867.2812779055038,16.28127790550377,16.28127790550377,0.0,0.0,[],1338.0,,,,,,
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,CNN-1D temporal,pytorch-cpu,0.051231799996457994,18,87,32.76186248427885,48.332778786109415,0.5217094063937197,117.0668792295087,0.8838478407795882,0.8838478407795882,5.830493391782829,851.0,888.4786325941076,37.47863259410758,37.47863259410758,856.3921915288909,5.392191528890862,5.392191528890862,-11.0,11.0,,1338.0,18.0,18.0,0.10842932015657425,46.0,5665.0,"[{'epoch': 14, 'train_loss': 0.20076189935207367, 'validation_loss': 0.12540890276432037}, {'epoch': 15, 'train_loss': 0.21394003927707672, 'validation_loss': 0.12292592227458954}, {'epoch': 16, 'train_loss': 0.2088199108839035, 'validation_loss': 0.11861059069633484}, {'epoch': 17, 'train_loss': 0.18723192811012268, 'validation_loss': 0.11352849751710892}, {'epoch': 18, 'train_loss': 0.15940111875534058, 'validation_loss': 0.10842932015657425}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,LSTM,pytorch-cpu,0.052455299999564886,18,87,35.69423074606247,58.464073862063024,-18.81174755179783,146.14112947191154,0.8300497111895264,0.8300497111895264,6.355918526860954,851.0,839.9353263228222,-11.06467367717778,11.06467367717778,828.0864713229619,-22.91352867703813,22.91352867703813,1.0,1.0,,1338.0,18.0,18.0,0.13136133551597595,46.0,7713.0,"[{'epoch': 14, 'train_loss': 0.5786747932434082, 'validation_loss': 0.14660139381885529}, {'epoch': 15, 'train_loss': 0.55854332447052, 'validation_loss': 0.14171992242336273}, {'epoch': 16, 'train_loss': 0.5403333306312561, 'validation_loss': 0.13757094740867615}, {'epoch': 17, 'train_loss': 0.5239782929420471, 'validation_loss': 0.13413429260253906}, {'epoch': 18, 'train_loss': 0.50934898853302, 'validation_loss': 0.13136133551597595}]"
stz_4h,Santa Tereza · 4 h,4,strict_common_cohort_causal,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,GRU,pytorch-cpu,0.07500880002044141,18,87,34.66258441845364,50.498769802512015,-11.443281397560192,118.51441045333566,0.8732040578323073,0.8732040578323073,6.10682340434677,851.0,867.7164637690435,16.716463769043457,16.716463769043457,830.7906875584816,-20.209312441518364,20.209312441518364,-11.0,11.0,,1338.0,18.0,14.0,0.13012312352657318,46.0,5793.0,"[{'epoch': 14, 'train_loss': 0.38940560817718506, 'validation_loss': 0.13012312352657318}, {'epoch': 15, 'train_loss': 0.38079333305358887, 'validation_loss': 0.1304563581943512}, {'epoch': 16, 'train_loss': 0.37397390604019165, 'validation_loss': 0.13087201118469238}, {'epoch': 17, 'train_loss': 0.36797305941581726, 'validation_loss': 0.13098488748073578}, {'epoch': 18, 'train_loss': 0.36202219128608704, 'validation_loss': 0.13049879670143127}]"
