protocol,dataset,label,horizon_h,lookback_h,fold_id,validation_event,test_event,train_event_count,train_rows,validation_rows,test_rows,train_end,test_start,seed,common_source_contract,model,backend,fit_seconds,status,error,warnings,n_train,epochs_run,best_epoch,best_validation_loss_scaled,n_validation,parameter_count,history_tail
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,PatchTST experimental,pytorch-cpu,0.07579249993432313,completed,,,1294.0,18.0,18.0,0.22525431215763092,44.0,9441.0,"[{'epoch': 14, 'train_loss': 0.4179648458957672, 'validation_loss': 0.25090786814689636}, {'epoch': 15, 'train_loss': 0.41211503744125366, 'validation_loss': 0.2418372631072998}, {'epoch': 16, 'train_loss': 0.4108322560787201, 'validation_loss': 0.2358180433511734}, {'epoch': 17, 'train_loss': 0.40954574942588806, 'validation_loss': 0.23065099120140076}, {'epoch': 18, 'train_loss': 0.40521112084388733, 'validation_loss': 0.22525431215763092}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,16_to_17,16,17,14,1294,44,46,2025-09-24T13:00:00,2025-10-07T04:00:00,20260919,True,TFT-lite experimental,pytorch-cpu,0.12307800003327429,completed,,,1294.0,18.0,18.0,0.42141255736351013,44.0,13759.0,"[{'epoch': 14, 'train_loss': 0.43923789262771606, 'validation_loss': 0.5121954083442688}, {'epoch': 15, 'train_loss': 0.40154364705085754, 'validation_loss': 0.4858863651752472}, {'epoch': 16, 'train_loss': 0.3723340630531311, 'validation_loss': 0.4683648943901062}, {'epoch': 17, 'train_loss': 0.3521772027015686, 'validation_loss': 0.44609034061431885}, {'epoch': 18, 'train_loss': 0.32975420355796814, 'validation_loss': 0.42141255736351013}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,Persistência,baseline,0.0,completed,,,,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,Ridge,scikit-learn,0.0008323000511154532,completed,,[],1338.0,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,Elastic Net,scikit-learn,0.0804647000040859,completed,,"['Objective did not converge. You might want to increase the number of iterations, check the scale of the features or consider increasing regularisation. Duality gap: 2.194061e-01, tolerance: 1.338e-01']",1338.0,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,SVR,scikit-learn,0.07795629999600351,completed,,[],1338.0,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,MLP,scikit-learn,0.22718180005904287,completed,,[],1338.0,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,Random Forest,scikit-learn,4.614355499972589,completed,,[],1338.0,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,Extra Trees,scikit-learn,1.6403818000108004,completed,,[],1338.0,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,HistGradientBoosting,scikit-learn,0.5194495000177994,completed,,[],1338.0,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,XGBoost,xgboost,0.6384430999169126,completed,,[],1338.0,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,LightGBM,lightgbm,0.7857027999125421,completed,,[],1338.0,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,CatBoost,catboost,7.1014877000125125,completed,,[],1338.0,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,CNN-1D temporal,pytorch-cpu,0.051231799996457994,completed,,,1338.0,18.0,18.0,0.10842932015657425,46.0,5665.0,"[{'epoch': 14, 'train_loss': 0.20076189935207367, 'validation_loss': 0.12540890276432037}, {'epoch': 15, 'train_loss': 0.21394003927707672, 'validation_loss': 0.12292592227458954}, {'epoch': 16, 'train_loss': 0.2088199108839035, 'validation_loss': 0.11861059069633484}, {'epoch': 17, 'train_loss': 0.18723192811012268, 'validation_loss': 0.11352849751710892}, {'epoch': 18, 'train_loss': 0.15940111875534058, 'validation_loss': 0.10842932015657425}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,LSTM,pytorch-cpu,0.052455299999564886,completed,,,1338.0,18.0,18.0,0.13136133551597595,46.0,7713.0,"[{'epoch': 14, 'train_loss': 0.5786747932434082, 'validation_loss': 0.14660139381885529}, {'epoch': 15, 'train_loss': 0.55854332447052, 'validation_loss': 0.14171992242336273}, {'epoch': 16, 'train_loss': 0.5403333306312561, 'validation_loss': 0.13757094740867615}, {'epoch': 17, 'train_loss': 0.5239782929420471, 'validation_loss': 0.13413429260253906}, {'epoch': 18, 'train_loss': 0.50934898853302, 'validation_loss': 0.13136133551597595}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,GRU,pytorch-cpu,0.07500880002044141,completed,,,1338.0,18.0,14.0,0.13012312352657318,46.0,5793.0,"[{'epoch': 14, 'train_loss': 0.38940560817718506, 'validation_loss': 0.13012312352657318}, {'epoch': 15, 'train_loss': 0.38079333305358887, 'validation_loss': 0.1304563581943512}, {'epoch': 16, 'train_loss': 0.37397390604019165, 'validation_loss': 0.13087201118469238}, {'epoch': 17, 'train_loss': 0.36797305941581726, 'validation_loss': 0.13098488748073578}, {'epoch': 18, 'train_loss': 0.36202219128608704, 'validation_loss': 0.13049879670143127}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,TCN,pytorch-cpu,0.08512520010117441,completed,,,1338.0,18.0,18.0,0.09911998361349106,46.0,8769.0,"[{'epoch': 14, 'train_loss': 0.23169031739234924, 'validation_loss': 0.11358263343572617}, {'epoch': 15, 'train_loss': 0.18204282224178314, 'validation_loss': 0.10804939270019531}, {'epoch': 16, 'train_loss': 0.14434374868869781, 'validation_loss': 0.10410777479410172}, {'epoch': 17, 'train_loss': 0.12763212621212006, 'validation_loss': 0.10126128047704697}, {'epoch': 18, 'train_loss': 0.12729166448116302, 'validation_loss': 0.09911998361349106}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,Seq2Seq · decoder 1 passo,pytorch-cpu,0.06986940000206232,completed,,,1338.0,18.0,18.0,0.17056013643741608,46.0,12193.0,"[{'epoch': 14, 'train_loss': 0.691592812538147, 'validation_loss': 0.1888028383255005}, {'epoch': 15, 'train_loss': 0.6647500395774841, 'validation_loss': 0.18334653973579407}, {'epoch': 16, 'train_loss': 0.6380873918533325, 'validation_loss': 0.1783665120601654}, {'epoch': 17, 'train_loss': 0.6118167638778687, 'validation_loss': 0.17404012382030487}, {'epoch': 18, 'train_loss': 0.5862115025520325, 'validation_loss': 0.17056013643741608}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,Transformer temporal,pytorch-cpu,0.10775460000149906,completed,,,1338.0,18.0,18.0,0.06841744482517242,46.0,9569.0,"[{'epoch': 14, 'train_loss': 0.39915555715560913, 'validation_loss': 0.08893651515245438}, {'epoch': 15, 'train_loss': 0.39115452766418457, 'validation_loss': 0.0820067822933197}, {'epoch': 16, 'train_loss': 0.38601014018058777, 'validation_loss': 0.07660697400569916}, {'epoch': 17, 'train_loss': 0.38065361976623535, 'validation_loss': 0.07217757403850555}, {'epoch': 18, 'train_loss': 0.37311065196990967, 'validation_loss': 0.06841744482517242}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,DLinear experimental,pytorch-cpu,0.016369699966162443,completed,,,1338.0,18.0,18.0,0.3663492202758789,46.0,54.0,"[{'epoch': 14, 'train_loss': 2.192852258682251, 'validation_loss': 0.38952770829200745}, {'epoch': 15, 'train_loss': 2.116684913635254, 'validation_loss': 0.3835859000682831}, {'epoch': 16, 'train_loss': 2.0427298545837402, 'validation_loss': 0.3777486979961395}, {'epoch': 17, 'train_loss': 1.9709668159484863, 'validation_loss': 0.37200674414634705}, {'epoch': 18, 'train_loss': 1.9013726711273193, 'validation_loss': 0.3663492202758789}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,NLinear experimental,pytorch-cpu,0.010978000005707145,completed,,,1338.0,18.0,18.0,0.14546480774879456,46.0,105.0,"[{'epoch': 14, 'train_loss': 0.7885401844978333, 'validation_loss': 0.16781415045261383}, {'epoch': 15, 'train_loss': 0.7681127786636353, 'validation_loss': 0.16096076369285583}, {'epoch': 16, 'train_loss': 0.7486872673034668, 'validation_loss': 0.1550087034702301}, {'epoch': 17, 'train_loss': 0.7302078008651733, 'validation_loss': 0.14987289905548096}, {'epoch': 18, 'train_loss': 0.712621808052063, 'validation_loss': 0.14546480774879456}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,TSMixer experimental,pytorch-cpu,0.0528112999163568,completed,,,1338.0,18.0,18.0,0.22031481564044952,46.0,2741.0,"[{'epoch': 14, 'train_loss': 0.6478229761123657, 'validation_loss': 0.26984724402427673}, {'epoch': 15, 'train_loss': 0.6357875466346741, 'validation_loss': 0.25791803002357483}, {'epoch': 16, 'train_loss': 0.6237000226974487, 'validation_loss': 0.2453172355890274}, {'epoch': 17, 'train_loss': 0.6115596294403076, 'validation_loss': 0.23260711133480072}, {'epoch': 18, 'train_loss': 0.5995053648948669, 'validation_loss': 0.22031481564044952}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,N-BEATS experimental,pytorch-cpu,0.031856800080277026,completed,,,1338.0,18.0,15.0,0.09795206785202026,46.0,28650.0,"[{'epoch': 14, 'train_loss': 0.12596268951892853, 'validation_loss': 0.09879179298877716}, {'epoch': 15, 'train_loss': 0.10547655075788498, 'validation_loss': 0.09795206785202026}, {'epoch': 16, 'train_loss': 0.09028113633394241, 'validation_loss': 0.09937509149312973}, {'epoch': 17, 'train_loss': 0.085643470287323, 'validation_loss': 0.1016639918088913}, {'epoch': 18, 'train_loss': 0.08879667520523071, 'validation_loss': 0.10283830016851425}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,N-HiTS-lite experimental,pytorch-cpu,0.015503300004638731,completed,,,1338.0,18.0,18.0,0.07094605267047882,46.0,3937.0,"[{'epoch': 14, 'train_loss': 0.16452543437480927, 'validation_loss': 0.08911497890949249}, {'epoch': 15, 'train_loss': 0.14656805992126465, 'validation_loss': 0.08408686518669128}, {'epoch': 16, 'train_loss': 0.12934109568595886, 'validation_loss': 0.07923062145709991}, {'epoch': 17, 'train_loss': 0.11462116986513138, 'validation_loss': 0.0747905820608139}, {'epoch': 18, 'train_loss': 0.10334187000989914, 'validation_loss': 0.07094605267047882}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,PatchTST experimental,pytorch-cpu,0.07714239996857941,completed,,,1338.0,18.0,18.0,0.10751280933618546,46.0,9441.0,"[{'epoch': 14, 'train_loss': 0.422110915184021, 'validation_loss': 0.13076990842819214}, {'epoch': 15, 'train_loss': 0.41742363572120667, 'validation_loss': 0.12159373611211777}, {'epoch': 16, 'train_loss': 0.41671282052993774, 'validation_loss': 0.11523490399122238}, {'epoch': 17, 'train_loss': 0.4153292775154114, 'validation_loss': 0.11063914000988007}, {'epoch': 18, 'train_loss': 0.410398006439209, 'validation_loss': 0.10751280933618546}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,17_to_18,17,18,15,1338,46,87,2025-10-03T09:00:00,2025-11-07T16:00:00,20260919,True,TFT-lite experimental,pytorch-cpu,0.1334459000499919,completed,,,1338.0,18.0,18.0,0.1664762943983078,46.0,13759.0,"[{'epoch': 14, 'train_loss': 0.4485591650009155, 'validation_loss': 0.19909526407718658}, {'epoch': 15, 'train_loss': 0.4110528826713562, 'validation_loss': 0.19534173607826233}, {'epoch': 16, 'train_loss': 0.38179582357406616, 'validation_loss': 0.1956842690706253}, {'epoch': 17, 'train_loss': 0.3613984286785126, 'validation_loss': 0.18398888409137726}, {'epoch': 18, 'train_loss': 0.3387099504470825, 'validation_loss': 0.1664762943983078}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,Persistência,baseline,0.0,completed,,,,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,Ridge,scikit-learn,0.0008555999957025051,completed,,[],1384.0,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,Elastic Net,scikit-learn,0.071806599968113,completed,,"['Objective did not converge. You might want to increase the number of iterations, check the scale of the features or consider increasing regularisation. Duality gap: 2.149811e-01, tolerance: 1.384e-01']",1384.0,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,SVR,scikit-learn,0.11327049997635186,completed,,[],1384.0,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,MLP,scikit-learn,0.2667824000818655,completed,,[],1384.0,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,Random Forest,scikit-learn,4.632727599935606,completed,,[],1384.0,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,Extra Trees,scikit-learn,1.880011499975808,completed,,[],1384.0,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,HistGradientBoosting,scikit-learn,0.5266984000336379,completed,,[],1384.0,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,XGBoost,xgboost,0.5978095999453217,completed,,[],1384.0,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,LightGBM,lightgbm,0.6975473000202328,completed,,[],1384.0,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,CatBoost,catboost,7.324430600041524,completed,,[],1384.0,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,CNN-1D temporal,pytorch-cpu,0.06686709995847195,completed,,,1384.0,18.0,18.0,0.4253925085067749,87.0,5665.0,"[{'epoch': 14, 'train_loss': 0.2028365433216095, 'validation_loss': 0.6875437498092651}, {'epoch': 15, 'train_loss': 0.21633709967136383, 'validation_loss': 0.6491829752922058}, {'epoch': 16, 'train_loss': 0.21153439581394196, 'validation_loss': 0.5804334282875061}, {'epoch': 17, 'train_loss': 0.19009220600128174, 'validation_loss': 0.4998897314071655}, {'epoch': 18, 'train_loss': 0.1620817631483078, 'validation_loss': 0.4253925085067749}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,LSTM,pytorch-cpu,0.06387170008383691,completed,,,1384.0,18.0,18.0,0.6323810815811157,87.0,7713.0,"[{'epoch': 14, 'train_loss': 0.5822542309761047, 'validation_loss': 0.7335619330406189}, {'epoch': 15, 'train_loss': 0.5621947646141052, 'validation_loss': 0.7057955265045166}, {'epoch': 16, 'train_loss': 0.5440254211425781, 'validation_loss': 0.6797711849212646}, {'epoch': 17, 'train_loss': 0.527681827545166, 'validation_loss': 0.6553629040718079}, {'epoch': 18, 'train_loss': 0.5130441784858704, 'validation_loss': 0.6323810815811157}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,GRU,pytorch-cpu,0.07579619996249676,completed,,,1384.0,18.0,18.0,0.4310492277145386,87.0,5793.0,"[{'epoch': 14, 'train_loss': 0.3929862380027771, 'validation_loss': 0.46899405121803284}, {'epoch': 15, 'train_loss': 0.38426530361175537, 'validation_loss': 0.4565841555595398}, {'epoch': 16, 'train_loss': 0.37734636664390564, 'validation_loss': 0.4468716084957123}, {'epoch': 17, 'train_loss': 0.3712599575519562, 'validation_loss': 0.4386860728263855}, {'epoch': 18, 'train_loss': 0.36523711681365967, 'validation_loss': 0.4310492277145386}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,TCN,pytorch-cpu,0.08715219993609935,completed,,,1384.0,18.0,18.0,0.40973198413848877,87.0,8769.0,"[{'epoch': 14, 'train_loss': 0.23347818851470947, 'validation_loss': 0.6456222534179688}, {'epoch': 15, 'train_loss': 0.18347695469856262, 'validation_loss': 0.5522942543029785}, {'epoch': 16, 'train_loss': 0.14594398438930511, 'validation_loss': 0.48392626643180847}, {'epoch': 17, 'train_loss': 0.12969650328159332, 'validation_loss': 0.4388691186904907}, {'epoch': 18, 'train_loss': 0.1298896223306656, 'validation_loss': 0.40973198413848877}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,Seq2Seq · decoder 1 passo,pytorch-cpu,0.08747580007184297,completed,,,1384.0,18.0,18.0,0.7252858281135559,87.0,12193.0,"[{'epoch': 14, 'train_loss': 0.6941225528717041, 'validation_loss': 0.8783965706825256}, {'epoch': 15, 'train_loss': 0.667482316493988, 'validation_loss': 0.8391253352165222}, {'epoch': 16, 'train_loss': 0.6410309076309204, 'validation_loss': 0.80028235912323}, {'epoch': 17, 'train_loss': 0.6149803400039673, 'validation_loss': 0.7622137069702148}, {'epoch': 18, 'train_loss': 0.5896021723747253, 'validation_loss': 0.7252858281135559}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,Transformer temporal,pytorch-cpu,0.12854279996827245,completed,,,1384.0,18.0,14.0,0.37433141469955444,87.0,9569.0,"[{'epoch': 14, 'train_loss': 0.4025326669216156, 'validation_loss': 0.37433141469955444}, {'epoch': 15, 'train_loss': 0.3945428133010864, 'validation_loss': 0.3775697946548462}, {'epoch': 16, 'train_loss': 0.38907116651535034, 'validation_loss': 0.381168007850647}, {'epoch': 17, 'train_loss': 0.38317909836769104, 'validation_loss': 0.38241612911224365}, {'epoch': 18, 'train_loss': 0.3750661015510559, 'validation_loss': 0.3802100419998169}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,DLinear experimental,pytorch-cpu,0.01632860000245273,completed,,,1384.0,18.0,18.0,2.616468906402588,87.0,54.0,"[{'epoch': 14, 'train_loss': 2.1907622814178467, 'validation_loss': 2.9286296367645264}, {'epoch': 15, 'train_loss': 2.1148061752319336, 'validation_loss': 2.847097873687744}, {'epoch': 16, 'train_loss': 2.0410492420196533, 'validation_loss': 2.7679357528686523}, {'epoch': 17, 'train_loss': 1.9694727659225464, 'validation_loss': 2.691080093383789}, {'epoch': 18, 'train_loss': 1.9000544548034668, 'validation_loss': 2.616468906402588}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,NLinear experimental,pytorch-cpu,0.011422800016589463,completed,,,1384.0,18.0,18.0,1.0057669878005981,87.0,105.0,"[{'epoch': 14, 'train_loss': 0.7882756590843201, 'validation_loss': 1.1145366430282593}, {'epoch': 15, 'train_loss': 0.7678042054176331, 'validation_loss': 1.0832196474075317}, {'epoch': 16, 'train_loss': 0.7483522891998291, 'validation_loss': 1.0547658205032349}, {'epoch': 17, 'train_loss': 0.729864776134491, 'validation_loss': 1.029004454612732}, {'epoch': 18, 'train_loss': 0.712287962436676, 'validation_loss': 1.0057669878005981}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,TSMixer experimental,pytorch-cpu,0.07606140000279993,completed,,,1384.0,18.0,18.0,0.6776643991470337,87.0,2741.0,"[{'epoch': 14, 'train_loss': 0.6486151814460754, 'validation_loss': 0.7359918355941772}, {'epoch': 15, 'train_loss': 0.636954665184021, 'validation_loss': 0.7194040417671204}, {'epoch': 16, 'train_loss': 0.6252576112747192, 'validation_loss': 0.7044572234153748}, {'epoch': 17, 'train_loss': 0.6134885549545288, 'validation_loss': 0.690639853477478}, {'epoch': 18, 'train_loss': 0.6017862558364868, 'validation_loss': 0.6776643991470337}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,N-BEATS experimental,pytorch-cpu,0.04001360002439469,completed,,,1384.0,18.0,18.0,0.32734552025794983,87.0,28650.0,"[{'epoch': 14, 'train_loss': 0.1279003620147705, 'validation_loss': 0.357132226228714}, {'epoch': 15, 'train_loss': 0.10731144994497299, 'validation_loss': 0.3422122299671173}, {'epoch': 16, 'train_loss': 0.09241826832294464, 'validation_loss': 0.3359900712966919}, {'epoch': 17, 'train_loss': 0.08849284797906876, 'validation_loss': 0.3332172632217407}, {'epoch': 18, 'train_loss': 0.09214862436056137, 'validation_loss': 0.32734552025794983}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,N-HiTS-lite experimental,pytorch-cpu,0.01634650002233684,completed,,,1384.0,18.0,18.0,0.38048580288887024,87.0,3937.0,"[{'epoch': 14, 'train_loss': 0.16622795164585114, 'validation_loss': 0.5438558459281921}, {'epoch': 15, 'train_loss': 0.14824417233467102, 'validation_loss': 0.49527981877326965}, {'epoch': 16, 'train_loss': 0.13103999197483063, 'validation_loss': 0.450969398021698}, {'epoch': 17, 'train_loss': 0.11633221060037613, 'validation_loss': 0.41252654790878296}, {'epoch': 18, 'train_loss': 0.10505427420139313, 'validation_loss': 0.38048580288887024}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,PatchTST experimental,pytorch-cpu,0.07761919999029487,completed,,,1384.0,18.0,13.0,0.38790223002433777,87.0,9441.0,"[{'epoch': 14, 'train_loss': 0.4264756441116333, 'validation_loss': 0.39280930161476135}, {'epoch': 15, 'train_loss': 0.42203521728515625, 'validation_loss': 0.4025040864944458}, {'epoch': 16, 'train_loss': 0.4212658405303955, 'validation_loss': 0.41220271587371826}, {'epoch': 17, 'train_loss': 0.4195649325847626, 'validation_loss': 0.4184526801109314}, {'epoch': 18, 'train_loss': 0.41422104835510254, 'validation_loss': 0.42015504837036133}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,18_to_19,18,19,16,1384,87,20,2025-10-09T01:00:00,2025-12-30T21:00:00,20260919,True,TFT-lite experimental,pytorch-cpu,0.1340652999933809,completed,,,1384.0,18.0,18.0,0.5479334592819214,87.0,13759.0,"[{'epoch': 14, 'train_loss': 0.45444706082344055, 'validation_loss': 0.689691960811615}, {'epoch': 15, 'train_loss': 0.417119562625885, 'validation_loss': 0.6514148116111755}, {'epoch': 16, 'train_loss': 0.3876611888408661, 'validation_loss': 0.6208498477935791}, {'epoch': 17, 'train_loss': 0.36724671721458435, 'validation_loss': 0.5847179889678955}, {'epoch': 18, 'train_loss': 0.3446759581565857, 'validation_loss': 0.5479334592819214}]"
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,21_to_22,21,22,19,1494,54,12,2026-06-27T22:00:00,2026-07-22T22:00:00,20260919,True,Persistência,baseline,0.0,completed,,,,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,21_to_22,21,22,19,1494,54,12,2026-06-27T22:00:00,2026-07-22T22:00:00,20260919,True,Ridge,scikit-learn,0.0015094999689608812,completed,,[],1494.0,,,,,,
strict_common_cohort_causal,stz_4h,Santa Tereza · 4 h,4,4,21_to_22,21,22,19,1494,54,12,2026-06-27T22:00:00,2026-07-22T22:00:00,20260919,True,Elastic Net,scikit-learn,0.17551049997564405,completed,,"['Objective did not converge. You might want to increase the number of iterations, check the scale of the features or consider increasing regularisation. Duality gap: 3.219757e-01, tolerance: 1.494e-01']",1494.0,,,,,,
