timestamp,sim_q_at_stz_m3s,obs_nivel_stz_cm
2024-06-18 16:00:00,3799.1369,1007.0
2024-06-18 17:00:00,3764.1392,1001.25
2024-06-18 18:00:00,3730.4198,994.0
2024-06-18 19:00:00,3697.6154,987.5
2024-06-18 20:00:00,3665.6112,983.25
2024-06-18 21:00:00,3634.0758,977.5
2024-06-18 22:00:00,3602.2945,974.75
2024-06-18 23:00:00,3570.7589,971.0
2024-06-19 00:00:00,3541.3696,967.0
2024-06-19 01:00:00,3512.7200,962.25
2024-06-19 02:00:00,3483.6736,959.5
2024-06-19 03:00:00,3452.0079,957.75
2024-06-19 04:00:00,3414.7189,954.25
2024-06-19 05:00:00,3372.6487,951.25
2024-06-19 06:00:00,3328.2329,946.75
2024-06-19 07:00:00,3284.3026,944.25
2024-06-19 08:00:00,3242.7911,941.75
2024-06-19 09:00:00,3206.0431,938.0
2024-06-19 10:00:00,3171.4988,933.5
2024-06-19 11:00:00,3138.1304,926.25
2024-06-19 12:00:00,3105.6350,918.25
2024-06-19 13:00:00,3074.1050,910.25
2024-06-19 14:00:00,3044.7272,902.5
2024-06-19 15:00:00,3020.7044,894.5
2024-06-19 16:00:00,2999.6612,889.0
2024-06-19 17:00:00,2978.9750,883.75
2024-06-19 18:00:00,2957.9486,879.25
2024-06-19 19:00:00,2937.0935,875.5
2024-06-19 20:00:00,2917.0894,874.5
2024-06-19 21:00:00,2899.4341,871.75
2024-06-19 22:00:00,2884.7302,861.25
2024-06-19 23:00:00,2870.5372,850.75
2024-06-20 00:00:00,2853.9145,844.0
2024-06-20 01:00:00,2832.8885,841.25
2024-06-20 02:00:00,2808.9901,838.0
2024-06-20 03:00:00,2783.4096,834.5
2024-06-20 04:00:00,2760.0202,829.25
2024-06-20 05:00:00,2745.0368,824.5
2024-06-20 06:00:00,2738.1213,819.25
2024-06-20 07:00:00,2737.1799,813.25
2024-06-20 08:00:00,2737.4540,807.75
2024-06-20 09:00:00,2736.4499,802.25
2024-06-20 10:00:00,2731.6627,798.25
2024-06-20 11:00:00,2725.5965,797.0
2024-06-20 12:00:00,2719.2497,795.75
2024-06-20 13:00:00,2712.9035,782.75
2024-06-20 14:00:00,2706.3275,744.0
2024-06-20 15:00:00,2697.7914,714.5
2024-06-20 16:00:00,2683.5643,734.75
2024-06-20 17:00:00,2666.1128,763.0
2024-06-20 18:00:00,2647.8102,774.25
2024-06-20 19:00:00,2629.4495,770.0
2024-06-20 20:00:00,2611.2739,762.5
2024-06-20 21:00:00,2592.9313,758.75
2024-06-20 22:00:00,2573.0034,759.0
2024-06-20 23:00:00,2550.8751,758.25
2024-06-21 00:00:00,2528.2230,756.25
2024-06-21 01:00:00,2505.7430,758.25
2024-06-21 02:00:00,2483.6605,761.5
2024-06-21 03:00:00,2462.2739,761.75
2024-06-21 04:00:00,2442.6523,759.5
2024-06-21 05:00:00,2425.0221,753.25
2024-06-21 06:00:00,2409.2087,747.25
2024-06-21 07:00:00,2394.8648,744.75
2024-06-21 08:00:00,2383.3473,744.0
2024-06-21 09:00:00,2375.9075,744.75
2024-06-21 10:00:00,2370.4855,745.5
2024-06-21 11:00:00,2367.5368,747.25
2024-06-21 12:00:00,2365.5499,746.25
2024-06-21 13:00:00,2364.0921,740.25
2024-06-21 14:00:00,2363.4045,736.25
2024-06-21 15:00:00,2364.2250,735.0
2024-06-21 16:00:00,2365.3723,735.25
2024-06-21 17:00:00,2366.5740,742.25
2024-06-21 18:00:00,2367.7678,751.5
2024-06-21 19:00:00,2368.9395,753.0
2024-06-21 20:00:00,2370.0865,743.25
2024-06-21 21:00:00,2371.2086,733.5
2024-06-21 22:00:00,2372.3060,725.25
2024-06-21 23:00:00,2373.3793,721.5
2024-06-22 00:00:00,2374.4290,717.5
2024-06-22 01:00:00,2375.4556,714.5
2024-06-22 02:00:00,2376.4597,707.75
2024-06-22 03:00:00,2377.4417,699.5
2024-06-22 04:00:00,2378.1643,692.75
2024-06-22 05:00:00,2376.7528,689.0
2024-06-22 06:00:00,2369.0465,686.75
2024-06-22 07:00:00,2350.3893,683.5
2024-06-22 08:00:00,2322.2114,676.75
2024-06-22 09:00:00,2286.0010,666.0
2024-06-22 10:00:00,2244.8115,656.0
2024-06-22 11:00:00,2202.1077,650.25
2024-06-22 12:00:00,2157.8312,647.75
2024-06-22 13:00:00,2113.5884,647.25
2024-06-22 14:00:00,2069.8213,648.75
2024-06-22 15:00:00,2026.2750,649.75
2024-06-22 16:00:00,1982.1920,648.75
2024-06-22 17:00:00,1938.7328,647.0
2024-06-22 18:00:00,1896.1490,643.75
2024-06-22 19:00:00,1854.4826,634.0
2024-06-22 20:00:00,1813.7277,616.25
2024-06-22 21:00:00,1773.8674,599.75
2024-06-22 22:00:00,1734.8830,580.75
2024-06-22 23:00:00,1696.7553,579.75
2024-06-23 00:00:00,1659.4655,585.75
2024-06-23 01:00:00,1622.9952,588.75
2024-06-23 02:00:00,1587.3264,589.0
2024-06-23 03:00:00,1552.4415,588.0
2024-06-23 04:00:00,1518.3233,587.0
2024-06-23 05:00:00,1484.9549,585.5
2024-06-23 06:00:00,1452.3199,584.25
2024-06-23 07:00:00,1420.4021,582.75
2024-06-23 08:00:00,1389.1857,581.0
2024-06-23 09:00:00,1358.6554,575.75
2024-06-23 10:00:00,1328.7961,561.5
2024-06-23 11:00:00,1299.5929,543.75
2024-06-23 12:00:00,1271.0316,532.5
2024-06-23 13:00:00,1243.0980,529.75
2024-06-23 14:00:00,1215.7783,532.75
2024-06-23 15:00:00,1189.0590,534.5
2024-06-23 16:00:00,1162.9269,534.75
2024-06-23 17:00:00,1137.3691,537.75
2024-06-23 18:00:00,1112.3730,542.5
2024-06-23 19:00:00,1088.3854,544.25
2024-06-23 20:00:00,1068.1310,545.25
2024-06-23 21:00:00,1053.9764,548.5
2024-06-23 22:00:00,1050.4498,539.25
2024-06-23 23:00:00,1051.6607,533.25
2024-06-24 00:00:00,1055.0435,528.25
2024-06-24 01:00:00,1061.5032,523.5
2024-06-24 02:00:00,1069.0559,520.75
2024-06-24 03:00:00,1078.8783,519.5
2024-06-24 04:00:00,1092.1135,518.25
2024-06-24 05:00:00,1107.3249,520.75
2024-06-24 06:00:00,1124.7448,538.0
2024-06-24 07:00:00,1146.3058,558.0
2024-06-24 08:00:00,1173.5077,569.5
2024-06-24 09:00:00,1207.5948,573.5
2024-06-24 10:00:00,1247.3327,574.0
2024-06-24 11:00:00,1290.8413,574.5
2024-06-24 12:00:00,1335.8120,575.5
2024-06-24 13:00:00,1381.6579,576.0
2024-06-24 14:00:00,1427.5450,576.25
2024-06-24 15:00:00,1472.8097,578.5
2024-06-24 16:00:00,1517.3337,584.5
2024-06-24 17:00:00,1561.1290,592.0
2024-06-24 18:00:00,1604.0637,599.25
2024-06-24 19:00:00,1646.0884,617.5
2024-06-24 20:00:00,1686.7404,651.25
2024-06-24 21:00:00,1723.2960,673.75
2024-06-24 22:00:00,1753.3942,680.25
2024-06-24 23:00:00,1772.5143,686.75
2024-06-25 00:00:00,1786.5543,710.75
2024-06-25 01:00:00,1798.0872,742.5
2024-06-25 02:00:00,1806.2154,765.0
