timestamp,obs_m3s,sim_m3s,obs_antas_m3s,sim_antas_m3s,in_core_window
2023-07-12 19:00:00,1516.25,2360.5228,1404.8999999999999,2751.9879,1
2023-07-12 20:00:00,1901.0,2715.9780,1788.225,3083.5348,1
2023-07-12 21:00:00,2317.925,3103.0961,2451.725,3402.0739,1
2023-07-12 22:00:00,2753.875,3496.4754,3271.125,3708.1153,1
2023-07-12 23:00:00,3267.675,3881.3332,3722.85,3980.1697,1
2023-07-13 00:00:00,3864.1,4247.2534,4029.025,4220.6164,1
2023-07-13 01:00:00,4414.875,4583.2833,4284.025,4451.6280,1
2023-07-13 02:00:00,4850.375,4887.9623,4532.9,4654.2115,1
2023-07-13 03:00:00,5161.25,5165.9034,4750.225,4813.2588,1
2023-07-13 04:00:00,5416.575,5413.4048,4904.5,4929.9536,1
2023-07-13 05:00:00,5616.55,5621.0429,4993.3,5001.2468,1
2023-07-13 06:00:00,5799.325,5785.2527,5029.275,5035.1988,1
2023-07-13 07:00:00,5905.675,5901.4968,5024.575000000001,5041.6470,1
2023-07-13 08:00:00,5980.9,5969.5931,5005.775,5040.5096,1
2023-07-13 09:00:00,6000.525,5998.8304,4976.1,4978.1819,1
2023-07-13 10:00:00,5994.5,5996.0320,4937.125,4918.2921,1
2023-07-13 11:00:00,5970.375,5960.1541,4885.9,4842.9518,1
2023-07-13 12:00:00,5934.225,5900.1376,4811.65,4695.7245,1
2023-07-13 13:00:00,5874.125,5814.8722,4731.875,4511.8752,1
2023-07-13 14:00:00,5806.8,5688.3025,4649.4,4335.2293,1
2023-07-13 15:00:00,5717.35,5527.9150,4534.3,4165.5044,1
2023-07-13 16:00:00,5612.075,5353.4685,4402.45,4002.4293,1
2023-07-13 17:00:00,5488.325,5175.6905,4245.65,3845.7433,1
2023-07-13 18:00:00,5353.775,4999.0388,4085.2,3695.1961,1
2023-07-13 19:00:00,5207.225,4826.2619,3935.675,3550.5469,1
2023-07-13 20:00:00,5059.1,4658.4211,3777.05,3411.5647,1
2023-07-13 21:00:00,4891.1,4496.0794,3644.45,3278.0274,1
2023-07-13 22:00:00,4731.85,4339.3737,3546.4750000000004,3149.7214,1
2023-07-13 23:00:00,4578.45,4188.2888,3484.95,3026.4419,1
2023-07-14 00:00:00,4418.325,4042.7067,3414.425,2907.9918,1
2023-07-14 01:00:00,4299.425,3902.4709,3298.975,2794.1818,1
2023-07-14 02:00:00,4178.825,3767.4038,3169.15,2684.8301,1
2023-07-14 03:00:00,4052.675,3637.3005,3025.85,2579.7619,1
2023-07-14 04:00:00,3919.8,3512.0002,2914.3250000000003,2478.8094,1
2023-07-14 05:00:00,3792.25,3391.3234,2757.075,2381.8113,1
2023-07-14 06:00:00,3659.525,3275.0950,2599.2,2288.6125,1
2023-07-14 07:00:00,3524.4,3163.1418,2510.825,2199.0643,1
2023-07-14 08:00:00,3373.275,3055.2816,2452.275,2113.0235,1
2023-07-14 09:00:00,3251.575,2951.3815,2292.275,2030.3528,1
2023-07-14 10:00:00,3133.775,2851.2913,2228.65,1950.9199,1
2023-07-14 11:00:00,3017.3,2754.8592,2212.575,1874.5981,1
2023-07-14 12:00:00,2920.3,2661.9533,2193.125,1801.2654,1
2023-07-14 13:00:00,2831.5,2572.4398,2280.6000000000004,1730.8047,1
2023-07-14 14:00:00,2770.7,2486.1898,2266.75,1663.1034,1
2023-07-14 15:00:00,2747.025,2403.0794,2174.975,1598.0535,1
2023-07-14 16:00:00,2744.65,2322.9897,2076.825,1535.5510,1
2023-07-14 17:00:00,2710.425,2245.8061,1912.975,1475.4960,1
2023-07-14 18:00:00,2655.2,2171.4186,1759.15,1417.7928,1
2023-07-14 19:00:00,2565.6,2099.7213,1658.575,1362.3491,1
2023-07-14 20:00:00,2454.0,2030.6125,1601.35,1309.0764,1
2023-07-14 21:00:00,2333.85,1963.9944,1595.275,1257.8896,1
2023-07-14 22:00:00,2221.1,1899.7730,1594.3,1208.7071,1
2023-07-14 23:00:00,2142.9,1837.8579,1556.1,1161.4502,1
2023-07-15 00:00:00,2085.0499999999997,1778.1621,1488.55,1116.0436,1
2023-07-15 01:00:00,2048.275,1720.6022,1416.375,1072.4146,1
2023-07-15 02:00:00,2004.15,1665.0976,1463.025,1030.4938,1
2023-07-15 03:00:00,1952.875,1611.5713,1476.725,990.2141,1
2023-07-15 04:00:00,1907.275,1559.9489,1447.4,951.5113,1
2023-07-15 05:00:00,1895.65,1510.1589,1421.175,914.3235,1
2023-07-15 06:00:00,1874.65,1462.1328,1394.2,878.5915,1
2023-07-15 07:00:00,1855.75,1415.8044,1365.475,844.2582,1
2023-07-15 08:00:00,1834.825,1371.1103,1341.725,811.2687,1
2023-07-15 09:00:00,1803.625,1327.9894,1313.5,779.5705,1
2023-07-15 10:00:00,1776.675,1286.3831,1291.0,749.1130,1
2023-07-15 11:00:00,1746.8249999999998,1246.2347,1268.7,719.8475,1
2023-07-15 12:00:00,1715.0500000000002,1207.4901,1243.8000000000002,691.7274,1
2023-07-15 13:00:00,1690.6,1170.0970,1201.825,664.7078,1
2023-07-15 14:00:00,1659.125,1134.0053,1163.0,638.7456,1
2023-07-15 15:00:00,1630.9,1099.1665,1146.025,613.7993,1
2023-07-15 16:00:00,1594.8,1065.5344,1149.6,589.8292,1
2023-07-15 17:00:00,1560.0,1033.0641,1147.825,566.7970,1
2023-07-15 18:00:00,1530.325,1001.7128,1141.6,544.6661,1
2023-07-15 19:00:00,1507.7,971.4391,1128.25,523.4010,1
2023-07-15 20:00:00,1498.1999999999998,942.2033,1113.25,502.9679,1
2023-07-15 21:00:00,1487.85,913.9671,1090.45,483.3343,1
2023-07-15 22:00:00,1469.85,886.6939,1073.875,464.4687,1
2023-07-15 23:00:00,1455.225,860.3482,1054.775,446.3411,1
2023-07-16 00:00:00,1432.825,834.8960,1037.575,428.9226,1
2023-07-16 01:00:00,1405.05,810.3046,1019.625,412.1854,1
2023-07-16 02:00:00,1387.35,786.5425,1004.325,396.1029,1
2023-07-16 03:00:00,1358.75,763.5795,987.45,380.6494,1
2023-07-16 04:00:00,1329.225,741.3863,973.175,365.8003,1
2023-07-16 05:00:00,1309.675,719.9351,959.85,351.5319,1
2023-07-16 06:00:00,1289.15,699.1987,944.875,337.8215,1
2023-07-16 07:00:00,1267.65,679.1513,933.325,324.6472,1
2023-07-16 08:00:00,1248.4,659.7679,920.15,311.9881,1
2023-07-16 09:00:00,1230.325,641.0245,895.75,299.8239,1
2023-07-16 10:00:00,1210.2,622.8981,809.225,288.1353,1
2023-07-16 11:00:00,1187.0,605.3662,685.875,276.9036,1
2023-07-16 12:00:00,1158.8500000000001,588.4077,633.775,266.1111,1
2023-07-16 13:00:00,1106.15,572.0018,606.3,255.7404,1
2023-07-16 14:00:00,1024.15,556.1288,593.075,245.7750,1
2023-07-16 15:00:00,940.225,540.7696,597.925,236.1992,1
2023-07-16 16:00:00,863.45,525.9059,728.975,226.9976,1
2023-07-16 17:00:00,814.675,511.5200,859.525,218.1557,1
2023-07-16 18:00:00,787.825,497.5948,894.125,209.6592,1
2023-07-16 19:00:00,810.05,484.1142,930.025,201.4948,1
2023-07-16 20:00:00,902.625,471.0622,939.925,193.6493,1
2023-07-16 21:00:00,1000.25,458.4238,932.5,186.1104,1
2023-07-16 22:00:00,1075.5,446.1843,914.45,178.8660,1
