timestamp,obs_m3s,sim_m3s,obs_antas_m3s,sim_antas_m3s,in_core_window
2025-07-01 04:00:00,2711.425,2557.9587,1878.075,1797.4272,1
2025-07-01 05:00:00,2646.225,2469.2670,1822.475,1727.8902,1
2025-07-01 06:00:00,2585.05,2383.4822,1746.05,1660.6090,1
2025-07-01 07:00:00,2525.6,2300.5490,1596.175,1595.9660,1
2025-07-01 08:00:00,2466.75,2220.4052,1541.275,1533.8578,1
2025-07-01 09:00:00,2378.175,2142.9792,1514.775,1473.7140,1
2025-07-01 10:00:00,2296.175,2068.2475,1453.325,1415.9286,1
2025-07-01 11:00:00,2231.775,1996.0924,1416.525,1360.4090,1
2025-07-01 12:00:00,2178.1499999999996,1926.4244,1395.875,1307.0663,1
2025-07-01 13:00:00,2120.3,1859.2133,1337.675,1255.8154,1
2025-07-01 14:00:00,2079.775,1794.4045,1277.575,1206.5740,1
2025-07-01 15:00:00,2045.5,1731.9406,1270.975,1159.2634,1
2025-07-01 16:00:00,1990.275,1671.7532,1275.675,1113.8079,1
2025-07-01 17:00:00,1933.575,1613.7708,1231.85,1070.1348,1
2025-07-01 18:00:00,1901.775,1557.9185,1174.85,1028.1741,1
2025-07-01 19:00:00,1875.05,1504.1217,1165.75,987.8588,1
2025-07-01 20:00:00,1830.4,1452.3059,1171.2,949.1242,1
2025-07-01 21:00:00,1785.025,1402.3985,1148.625,911.9085,1
2025-07-01 22:00:00,1751.8249999999998,1354.3282,1123.55,876.1520,1
2025-07-01 23:00:00,1728.3,1308.0263,1099.675,841.7975,1
2025-07-02 00:00:00,1707.175,1263.4260,1050.75,808.7902,1
2025-07-02 01:00:00,1681.5500000000002,1220.4631,1022.4,777.0770,1
2025-07-02 02:00:00,1646.825,1179.0754,1013.85,746.6074,1
2025-07-02 03:00:00,1610.05,1139.2033,1010.45,717.3325,1
2025-07-02 04:00:00,1566.825,1100.7892,1002.8,689.2054,1
2025-07-02 05:00:00,1544.225,1063.7778,992.7,662.1813,1
2025-07-02 06:00:00,1527.425,1028.1159,980.95,636.2168,1
2025-07-02 07:00:00,1517.325,993.7522,969.25,611.2703,1
2025-07-02 08:00:00,1503.9250000000002,960.6376,954.25,587.3021,1
2025-07-02 09:00:00,1489.475,928.7246,938.6,564.2736,1
2025-07-02 10:00:00,1471.775,897.9679,923.85,542.1481,1
2025-07-02 11:00:00,1451.9,868.3236,910.025,520.8902,1
2025-07-02 12:00:00,1431.075,839.7497,895.5,500.4658,1
2025-07-02 13:00:00,1415.825,812.2057,880.3,480.8423,1
2025-07-02 14:00:00,1396.2749999999999,785.6528,867.525,461.9882,1
2025-07-02 15:00:00,1377.875,760.0535,858.8,443.8733,1
2025-07-02 16:00:00,1360.675,735.3719,846.225,426.4688,1
2025-07-02 17:00:00,1341.45,711.5734,831.375,409.7467,1
2025-07-02 18:00:00,1323.35,688.6249,819.75,393.6803,1
2025-07-02 19:00:00,1310.675,666.4943,808.125,378.2439,1
2025-07-02 20:00:00,1293.8,645.1510,798.175,363.4127,1
2025-07-02 21:00:00,1278.05,624.5653,787.5,349.1631,1
2025-07-02 22:00:00,1261.325,604.7090,778.425,335.4722,1
2025-07-02 23:00:00,1245.725,585.5547,766.3499999999999,322.3182,1
2025-07-03 00:00:00,1228.15,567.0761,757.375,309.6799,1
2025-07-03 01:00:00,1210.65,549.2480,750.65,297.5372,1
2025-07-03 02:00:00,1203.475,532.0461,741.0,285.8706,1
2025-07-03 03:00:00,1185.125,515.4471,732.1500000000001,274.6614,1
2025-07-03 04:00:00,1173.95,499.4285,724.075,263.8918,1
2025-07-03 05:00:00,1160.8,483.9686,714.575,253.5445,1
2025-07-03 06:00:00,1146.7,469.0468,705.8499999999999,243.6028,1
2025-07-03 07:00:00,1133.65,454.6431,699.375,234.0510,1
2025-07-03 08:00:00,1121.7,440.7383,690.025,224.8738,1
2025-07-03 09:00:00,1113.7,427.3138,681.475,216.0563,1
2025-07-03 10:00:00,1100.8,414.3520,674.375,207.5846,1
2025-07-03 11:00:00,1090.95,401.8357,666.55,199.4451,1
2025-07-03 12:00:00,1077.175,389.7485,649.1,191.6248,1
2025-07-03 13:00:00,1065.4250000000002,378.0746,541.45,184.1111,1
2025-07-03 14:00:00,1052.725,366.7988,479.15,176.8920,1
2025-07-03 15:00:00,1034.375,355.9065,493.475,169.9559,1
2025-07-03 16:00:00,983.675,345.3836,577.05,163.2919,1
2025-07-03 17:00:00,913.6,335.2166,604.375,156.8891,1
2025-07-03 18:00:00,858.0,325.3924,622.775,150.7374,1
2025-07-03 19:00:00,857.1,315.8986,643.45,144.8269,1
2025-07-03 20:00:00,892.425,306.7231,648.3,139.1482,1
2025-07-03 21:00:00,931.125,297.8542,642.075,133.6921,1
2025-07-03 22:00:00,966.625,289.2810,635.15,128.4499,1
2025-07-03 23:00:00,987.4,280.9925,629.6,123.4133,1
2025-07-04 00:00:00,999.75,272.9786,622.775,118.5742,1
2025-07-04 01:00:00,999.75,265.2292,617.3,113.9249,1
2025-07-04 02:00:00,992.1500000000001,257.7349,609.8,109.4578,1
