timestamp,obs_m3s,sim_m3s,obs_antas_m3s,sim_antas_m3s,in_core_window
2023-09-05 18:00:00,,10551.8508,6648.2474999999995,6878.2199,1
2023-09-05 19:00:00,,10049.6806,6229.5,6435.1055,1
2023-09-05 20:00:00,,9548.0342,5977.9,6020.5591,1
2023-09-05 21:00:00,,9052.6864,5687.73,5632.7387,1
2023-09-05 22:00:00,,8568.4774,5165.6675000000005,5269.9207,1
2023-09-05 23:00:00,,8098.8455,4794.89,4930.4928,1
2023-09-06 00:00:00,,7646.2247,4606.825,4612.9468,1
2023-09-06 01:00:00,,7212.1888,4475.6849999999995,4315.8715,1
2023-09-06 02:00:00,,6797.6747,4374.22,4037.9470,1
2023-09-06 03:00:00,,6403.1201,4176.8925,3777.9382,1
2023-09-06 04:00:00,,6028.5901,3908.7675,3534.6900,1
2023-09-06 05:00:00,,5673.8692,3596.2525,3307.1216,1
2023-09-06 06:00:00,,5338.5366,3400.915,3094.2219,1
2023-09-06 07:00:00,,5022.0242,3292.2075,2895.0449,1
2023-09-06 08:00:00,,4723.6615,3231.07,2708.7059,1
2023-09-06 09:00:00,,4442.7106,3205.975,2534.3771,1
2023-09-06 10:00:00,,4178.3931,3079.0024999999996,2371.2840,1
2023-09-06 11:00:00,,3929.9109,2941.19,2218.7021,1
2023-09-06 12:00:00,,3696.4616,2752.0875,2075.9537,1
2023-09-06 13:00:00,,3477.2499,2607.7075,1942.4047,1
2023-09-06 14:00:00,,3271.4966,2531.2825000000003,1817.4620,1
2023-09-06 15:00:00,,3078.4448,2335.74,1700.5706,1
2023-09-06 16:00:00,,2897.3637,2095.905,1591.2115,1
2023-09-06 17:00:00,,2727.5522,2014.5,1488.8989,1
2023-09-06 18:00:00,,2568.3397,1981.43,1393.1786,1
2023-09-06 19:00:00,,2419.0882,1981.4250000000002,1303.6256,1
2023-09-06 20:00:00,,2279.1912,1974.8425,1219.8421,1
2023-09-06 21:00:00,,2148.0747,1954.045,1141.4563,1
2023-09-06 22:00:00,,2025.1957,1917.04,1068.1200,1
2023-09-06 23:00:00,,1910.0417,1884.605,999.5079,1
2023-09-07 00:00:00,,1802.1298,1841.705,935.3153,1
2023-09-07 01:00:00,,1701.0053,1781.23,875.2573,1
2023-09-07 02:00:00,,1606.2404,1741.3225,819.0673,1
2023-09-07 03:00:00,,1517.4333,1703.835,766.4961,1
2023-09-07 04:00:00,,1434.2064,1654.335,717.3102,1
2023-09-07 05:00:00,,1356.2054,1614.5475000000001,671.2916,1
2023-09-07 06:00:00,,1283.0980,1567.0925,628.2360,1
2023-09-07 07:00:00,,1214.5726,1500.3825,587.9524,1
2023-09-07 08:00:00,,1150.3369,1449.3375,550.2621,1
2023-09-07 09:00:00,,1090.1171,1420.1950000000002,514.9981,1
2023-09-07 10:00:00,,1033.6568,1403.79,482.0038,1
2023-09-07 11:00:00,,980.7157,1375.02,451.1331,1
2023-09-07 12:00:00,,931.0688,1357.87,422.2490,1
2023-09-07 13:00:00,,884.5184,1328.5275,394.5022,1
2023-09-07 14:00:00,,840.8697,1306.905,368.7091,1
2023-09-07 15:00:00,,799.8343,1277.0625,345.1284,1
2023-09-07 16:00:00,,761.1946,1257.6174999999998,323.0645,1
2023-09-07 17:00:00,,724.9187,1230.03,302.4197,1
2023-09-07 18:00:00,,690.9096,1212.685,283.1025,1
2023-09-07 19:00:00,,659.0137,1189.1,265.0274,1
2023-09-07 20:00:00,,629.0947,1168.385,248.1143,1
2023-09-07 21:00:00,,601.0239,1146.9175,232.0240,1
2023-09-07 22:00:00,,574.7902,1130.0275000000001,211.0058,1
2023-09-07 23:00:00,,550.0555,1111.4725,204.3137,1
2023-09-08 00:00:00,,525.2756,1095.665,227.5556,1
2023-09-08 01:00:00,,500.3907,1081.6825000000001,301.4482,1
2023-09-08 02:00:00,,478.6415,1072.115,459.4943,1
2023-09-08 03:00:00,,466.0898,1060.8425,712.1734,1
2023-09-08 04:00:00,,474.5004,1050.48,1020.2278,1
2023-09-08 05:00:00,,519.8048,1056.5325,1333.5028,1
2023-09-08 06:00:00,,611.7690,1081.6925,1647.7809,1
2023-09-08 07:00:00,,748.0405,1113.2425,1948.6913,1
2023-09-08 08:00:00,,921.2856,1150.495,2229.6068,1
2023-09-08 09:00:00,,1123.4605,1210.005,2494.9027,1
2023-09-08 10:00:00,,1345.3169,1278.955,2738.4222,1
2023-09-08 11:00:00,,1579.3601,1353.2,2970.6090,1
2023-09-08 12:00:00,,1819.1225,1430.9025,3188.2515,1
2023-09-08 13:00:00,,2060.0622,1500.4075,3388.0085,1
2023-09-08 14:00:00,1900.3,2299.3153,1545.0575,3580.3132,1
2023-09-08 15:00:00,1999.925,2533.6058,1581.1625,3760.1650,1
2023-09-08 16:00:00,2100.2999999999997,2761.4424,1619.635,3926.2997,1
2023-09-08 17:00:00,2157.125,2982.4037,1664.6125,4063.5987,1
2023-09-08 18:00:00,2229.925,3195.3984,1709.0175,4173.0886,1
2023-09-08 19:00:00,2294.525,3398.5073,1741.295,4221.7752,1
2023-09-08 20:00:00,2360.85,3589.3748,1754.905,4174.8874,1
2023-09-08 21:00:00,2419.775,3762.8768,1769.605,4029.4858,1
2023-09-08 22:00:00,2465.375,3906.3580,1764.35,3821.7369,1
2023-09-08 23:00:00,2502.05,4004.5996,1760.15,3599.6008,1
2023-09-09 00:00:00,2518.15,4048.6741,1735.035,3371.8527,1
2023-09-09 01:00:00,2520.45,4040.6532,1715.245,3155.7814,1
2023-09-09 02:00:00,2506.65,3988.0714,1683.135,2952.3533,1
2023-09-09 03:00:00,2494.025,3899.9389,1656.3925,2762.0431,1
2023-09-09 04:00:00,2458.5249999999996,3785.9256,1627.77,2584.0045,1
2023-09-09 05:00:00,2423.175,3653.7506,1603.3875,2417.4464,1
2023-09-09 06:00:00,2387.975,3509.7900,1573.0974999999999,2261.6282,1
2023-09-09 07:00:00,2351.8,3357.7512,1549.04,2175.6160,1
2023-09-09 08:00:00,2306.825,3200.4595,1522.1325,2121.3741,1
2023-09-09 09:00:00,2269.975,3048.5417,1504.3,2074.4979,1
2023-09-09 10:00:00,2237.725,2912.5974,1483.5875,2030.6433,1
2023-09-09 11:00:00,2196.725,2793.1730,1478.6725000000001,1989.6153,1
2023-09-09 12:00:00,2162.6,2688.5876,1474.7475,1951.2317,1
2023-09-09 13:00:00,2140.65,2596.5240,1466.9033333333334,1915.3220,1
2023-09-09 14:00:00,2116.625,2515.0792,1460.0575,1881.7266,1
2023-09-09 15:00:00,2101.375,2442.6128,1454.1950000000002,1850.2964,1
2023-09-09 16:00:00,2091.575,2377.8005,1450.295,1820.8916,1
2023-09-09 17:00:00,2078.525,2319.5441,1442.5075,1793.3818,1
2023-09-09 18:00:00,2063.375,2266.9434,1438.6175,1767.6448,1
2023-09-09 19:00:00,2046.0749999999998,2219.2518,1429.88,1743.5662,1
2023-09-09 20:00:00,2029.925,2175.8492,1418.2575000000002,1721.0391,1
2023-09-09 21:00:00,2015.95,2136.2174,1408.6075,1699.9635,1
2023-09-09 22:00:00,2000.9,2099.9715,1399.94,1680.2458,1
2023-09-09 23:00:00,1981.65,2066.7310,1395.135,1661.7984,1
2023-09-10 00:00:00,1968.85,2035.7684,1379.795,1644.5395,1
2023-09-10 01:00:00,1952.8500000000001,2007.8871,1373.1100000000001,1568.6339,1
2023-09-10 02:00:00,1939.0500000000002,1983.8524,1362.6225,1471.3975,1
2023-09-10 03:00:00,1925.2250000000001,1956.1345,1353.1225,1376.5617,1
2023-09-10 04:00:00,1907.25,1916.1399,1336.0725,1287.8409,1
2023-09-10 05:00:00,1893.55,1864.6983,1321.9275,1204.8409,1
2023-09-10 06:00:00,1879.9,1804.4348,1305.03,1127.1926,1
2023-09-10 07:00:00,1863.1,1738.2865,1207.865,1054.5510,1
2023-09-10 08:00:00,1845.275,1668.5302,1062.62,986.5932,1
2023-09-10 09:00:00,1819.2,1596.9922,1015.395,923.0172,1
2023-09-10 10:00:00,1768.45,1525.0405,983.245,863.5402,1
2023-09-10 11:00:00,1689.625,1453.7107,972.33,807.8982,1
2023-09-10 12:00:00,1597.85,1383.7620,981.56,755.8436,1
2023-09-10 13:00:00,1528.375,1315.7438,1006.905,707.1452,1
2023-09-10 14:00:00,1548.05,1250.0389,1050.51,661.5866,1
2023-09-10 15:00:00,1538.2,1186.9025,1103.585,618.9652,1
2023-09-10 16:00:00,1510.625,1126.4908,1188.7575,579.0917,1
2023-09-10 17:00:00,1511.6,1068.8845,1352.2175,541.7888,1
2023-09-10 18:00:00,1525.35,1014.1069,1375.0175,506.8908,1
2023-09-10 19:00:00,1568.95,962.1383,1374.065,474.2426,1
2023-09-10 20:00:00,1642.025,912.9270,1329.5125,443.6992,1
2023-09-10 21:00:00,1732.45,866.3987,1253.9924999999998,415.1247,1
2023-09-10 22:00:00,1763.25,822.4627,1177.4225000000001,388.3923,1
2023-09-10 23:00:00,1751.95,781.0175,1123.85,363.3831,1
2023-09-11 00:00:00,1713.025,741.9550,1087.805,339.9861,1
2023-09-11 01:00:00,1662.2,705.1634,1058.2575,318.0972,1
2023-09-11 02:00:00,1612.825,670.5297,1037.5975,297.6193,1
2023-09-11 03:00:00,1568.925,637.9416,1018.78,278.4613,1
2023-09-11 04:00:00,1529.3,607.2887,1002.6424999999999,260.5381,1
2023-09-11 05:00:00,1496.925,578.4633,989.9725,243.7701,1
2023-09-11 06:00:00,1467.6,551.3615,974.8475,228.0829,1
2023-09-11 07:00:00,1436.2,525.8832,963.15,213.4066,1
2023-09-11 08:00:00,1407.275,501.9329,950.675,199.6763,1
2023-09-11 09:00:00,1375.2,479.4193,937.4300000000001,186.8308,1
2023-09-11 10:00:00,1351.075,458.2556,924.2625,174.8130,1
2023-09-11 11:00:00,1327.075,438.3598,914.4350000000001,163.5697,1
2023-09-11 12:00:00,1309.6999999999998,419.6540,903.8375,153.0510,1
2023-09-11 13:00:00,1291.3,402.0649,891.655,143.2099,1
2023-09-11 14:00:00,1276.25,385.5232,881.9625,134.0030,1
2023-09-11 15:00:00,1255.875,369.9637,869.9,125.3893,1
2023-09-11 16:00:00,1237.75,355.3251,860.2975,117.3305,1
2023-09-11 17:00:00,1220.775,341.5496,849.145,109.7909,1
2023-09-11 18:00:00,1207.05,328.5832,838.8375,102.7370,1
2023-09-11 19:00:00,1191.2,316.3750,828.5825,96.1375,1
2023-09-11 20:00:00,1175.525,304.8771,819.935,89.9631,1
2023-09-11 21:00:00,1161.95,294.0450,808.2099999999999,84.1864,1
2023-09-11 22:00:00,1146.325,283.8365,801.2,78.7817,1
2023-09-11 23:00:00,1131.825,274.2286,791.895,72.8356,1
2023-09-12 00:00:00,1116.35,265.1999,781.8625,66.7917,1
2023-09-12 01:00:00,1103.025,256.6352,774.1775,59.5024,1
2023-09-12 02:00:00,1088.675,248.4157,764.2325,50.5190,1
2023-09-12 03:00:00,1077.5,240.3404,755.8525,41.6337,1
2023-09-12 04:00:00,1064.325,231.9843,748.2625,35.1481,1
2023-09-12 05:00:00,1055.2,223.1652,741.4625000000001,31.1959,1
2023-09-12 06:00:00,1047.1,214.2355,732.4325,28.0271,1
2023-09-12 07:00:00,1049.1,205.7472,723.44,26.0719,1
