timestamp,obs_m3s,sim_m3s,obs_antas_m3s,sim_antas_m3s,in_core_window
2024-06-24 02:00:00,1165.85,588.1059,,367.9560,1
2024-06-24 03:00:00,1137.65,619.7977,,388.1277,1
2024-06-24 04:00:00,1127.675,654.5165,,409.2716,1
2024-06-24 05:00:00,1115.7,692.5652,,443.1995,1
2024-06-24 06:00:00,1113.7,733.5473,,486.2429,1
2024-06-24 07:00:00,1116.7,777.2771,,548.1844,1
2024-06-24 08:00:00,1142.675,824.6505,,620.7459,1
2024-06-24 09:00:00,1195.35,877.1092,,697.6921,1
2024-06-24 10:00:00,1249.9,936.9235,,772.3784,1
2024-06-24 11:00:00,1291.7,1005.1734,,851.7034,1
2024-06-24 12:00:00,1307.475,1082.1204,,931.0034,1
2024-06-24 13:00:00,1318.05,1166.1273,,1007.7057,1
2024-06-24 14:00:00,1321.225,1255.6754,,1081.4004,1
2024-06-24 15:00:00,1335.025,1349.0909,,1154.7642,1
2024-06-24 16:00:00,1336.125,1443.6559,,1226.1725,1
2024-06-24 17:00:00,1366.0749999999998,1534.7793,,1294.7808,1
2024-06-24 18:00:00,1402.8,1622.7217,,1351.5894,1
2024-06-24 19:00:00,1436.575,1701.9551,,1396.5470,1
2024-06-24 20:00:00,1464.025,1771.7795,,1439.9941,1
2024-06-24 21:00:00,1517.4,1833.1047,,1481.5992,1
2024-06-24 22:00:00,1620.475,1884.6266,,1521.3204,1
2024-06-24 23:00:00,1730.7,1927.8818,,1560.0340,1
2024-06-25 00:00:00,1798.1,1964.7161,,1597.1272,1
2024-06-25 01:00:00,1842.45,1996.7081,,1615.4680,1
2024-06-25 02:00:00,1912.825,2025.1163,,1632.9364,1
