event_id,time_value,observed_m3s,simulated_m3s
28,65466000,2555.75,3289.5300421240845
28,65466060,2548.14990234375,3257.996562765443
28,65466120,2536.324951171875,3224.5831773241866
28,65466180,2496.64990234375,3188.201615306796
28,65466240,2393.925048828125,3150.521150503599
28,65466300,2291.02490234375,3112.7971509681056
28,65466360,2268.425048828125,3073.9994441593217
28,65466420,2318.875,3033.780724750243
28,65466480,2377.074951171875,2991.637131251968
28,65466540,2393.85009765625,2946.9826102344705
28,65466600,2379.14990234375,2900.8059403687043
28,65466660,2365.60009765625,2854.2659214841706
28,65466720,2348.89990234375,2807.2482875278956
28,65466780,2335.39990234375,2759.600822572476
28,65466840,2324.0,2711.104470732377
28,65466900,2319.85009765625,2663.3972612516377
28,65466960,2323.97509765625,2619.868412561883
28,65467020,2331.25,2582.1935963343653
28,65467080,2325.02490234375,2554.339652128287
28,65467140,2322.949951171875,2538.727676206823
28,65467200,2319.85009765625,2532.514777856775
28,65467260,2308.47509765625,2534.1470424407453
28,65467320,2313.64990234375,2542.903933423854
28,65467380,2308.5,2557.805089887846
28,65467440,2300.27490234375,2578.0809034996146
28,65467500,2302.324951171875,2603.179494144574
28,65467560,2300.27490234375,2632.656176904602
28,65467620,2282.75,2666.031632275156
28,65467680,2263.324951171875,2702.102652300646
28,65467740,2240.875,2738.789559851469
28,65467800,2227.675048828125,2774.0583481614617
28,65467860,2231.72509765625,2805.951553968363
28,65467920,2251.074951171875,2833.1724518270203
28,65467980,2258.199951171875,2855.3985975667088
28,65468040,2238.85009765625,2872.2815376306817
28,65468100,2199.324951171875,2883.4172078409492
28,65468160,2161.125,2888.458604954163
28,65468220,2133.175048828125,2886.942684678823
28,65468280,2112.324951171875,2878.1495957513193
28,65468340,2089.60009765625,2860.6494109283644
28,65468400,2066.02490234375,2832.107027093276
28,65468460,2034.75,2792.0898885865163
28,65468520,2001.0250244140625,2743.177266416077
28,65468580,1967.9749755859375,2688.143500285321
28,65468640,1944.5999755859375,2630.997751210879
28,65468700,1923.7750244140625,2574.4997081199544
28,65468760,1889.6500244140625,2518.4304808284005
28,65468820,1852.0999755859375,2463.148668945103
28,65468880,1802.9000244140625,2409.0812097726625
28,65468940,1763.625,2356.201420090926
28,65469000,1736.5250244140625,2304.4832030699977
28,65469060,1718.9000244140625,2253.9010353830354
28,65469120,1708.324951171875,2204.429954602295
28,65469180,1702.4749755859375,2156.045546872162
28,65469240,1700.175048828125,2108.7239348531116
28,65469300,1693.1500244140625,2062.4417659306278
28,65469360,1676.875,2017.176200683264
28,65469420,1643.3499755859375,1972.9049016041492
28,65469480,1588.425048828125,1929.6060220703675
28,65469540,1515.125,1887.2581955547641
28,65469600,1444.2249755859375,1845.8405250748535
28,65469660,1400.625,1805.3325728736088
28,65469720,1389.7750244140625,1765.714350327051
28,65469780,1396.25,1726.9663080736393
28,65469840,1400.5999755859375,1689.0693263605942
28,65469900,1399.5,1652.00470560239
28,65469960,1393.0250244140625,1615.7541571467423
28,65470020,1386.5250244140625,1580.299794243543
28,65470080,1378.949951171875,1545.6241232122688
28,65470140,1369.2750244140625,1511.710034803519
28,65470200,1361.75,1478.540795750394
28,65470260,1348.925048828125,1446.100040505565
28,65470320,1315.949951171875,1414.3717631599318
28,65470380,1263.449951171875,1383.340309538899
28,65470440,1210.675048828125,1352.99036947235
28,65470500,1174.9749755859375,1323.306969234509
28,65470560,1158.75,1294.2754641499591
28,65470620,1159.800048828125,1265.881531362158
28,65470680,1161.7750244140625,1238.1111627608861
28,65470740,1164.8499755859375,1212.7276069878872
28,65470800,1173.949951171875,1192.9274326134387
28,65470860,1200.4749755859375,1179.2413613753674
28,65470920,1228.1500244140625,1170.0192723979237
28,65470980,1228.125,1164.176657070322
28,65471040,1219.875,1161.172495256605
28,65471100,1198.3499755859375,1160.642977028785
28,65471160,1165.8499755859375,1165.4262510286221
28,65471220,1137.6500244140625,1177.8151509326378
28,65471280,1127.675048828125,1196.076732423985
28,65471340,1115.699951171875,1218.7522694737565
28,65471400,1113.699951171875,1245.1459971914253
28,65471460,1116.699951171875,1274.6920509755414
28,65471520,1142.675048828125,1306.8357475396992
28,65471580,1195.3499755859375,1340.4316537547995
28,65471640,1249.9000244140625,1374.2398706987542
28,65471700,1291.699951171875,1407.7596624342436
28,65471760,1307.4749755859375,1440.7270791818503
28,65471820,1318.050048828125,1472.9146311033787
28,65471880,1321.2249755859375,1503.9381935786432
28,65471940,1335.0250244140625,1532.4155238621506
28,65472000,1336.125,1556.950340192846
28,65472060,1366.074951171875,1577.0798224973555
28,65472120,1402.800048828125,1592.3439830488228
28,65472180,1436.574951171875,1601.7626575293386
28,65472240,1464.0250244140625,1603.8029954199046
28,65472300,1517.4000244140625,1598.9357091557852
28,65472360,1620.4749755859375,1590.1821645804623
28,65472420,1730.699951171875,1579.1468076856934
28,65472480,1798.0999755859375,1565.555954195303
28,65472540,1842.449951171875,1548.943894223157
28,65472600,1912.824951171875,1528.1384141307049
