station_code,measurement_datetime,measurement_date,consistency_level,stage_cm,discharge_m3s,wetted_area_m2,width_m,mean_depth_m,mean_velocity_ms,source,source_route,downloaded_at,processed_at
86510000,1982-10-08 07:00:00,1982-10-08,2,230.0,309.0,441.0,166.0,2.66,0.701,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:16.133760929,2026-06-14 10:36:12.061599016
86510000,1983-04-20 07:00:00,1983-04-20,2,222.0,306.0,437.0,166.0,2.63,0.7,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:17.610975027,2026-06-14 10:36:12.061599016
86510000,1983-08-10 07:00:00,1983-08-10,2,298.0,522.0,545.0,169.0,3.22,0.958,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:17.610975027,2026-06-14 10:36:12.061599016
86510000,1983-12-16 07:00:00,1983-12-16,2,154.0,142.0,317.0,164.0,1.93,0.448,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:17.610975027,2026-06-14 10:36:12.061599016
86510000,1984-04-15 07:00:00,1984-04-15,2,81.0,42.8,195.0,161.0,1.21,0.219,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:19.568356037,2026-06-14 10:36:12.061599016
86510000,1984-07-26 07:00:00,1984-07-26,2,304.0,593.0,567.0,169.0,3.35,1.05,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:19.568356037,2026-06-14 10:36:12.061599016
86510000,1984-10-27 07:00:00,1984-10-27,2,156.0,125.0,336.0,165.0,2.04,0.372,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:19.568356037,2026-06-14 10:36:12.061599016
86510000,1985-04-30 07:00:00,1985-04-30,2,184.0,204.0,348.0,166.0,2.1,0.586,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:20.736701965,2026-06-14 10:36:12.061599016
86510000,1985-07-25 07:00:00,1985-07-25,2,147.0,128.0,293.0,163.0,1.8,0.437,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:20.736701965,2026-06-14 10:36:12.061599016
86510000,1985-10-14 07:00:00,1985-10-14,2,114.0,123.0,277.0,156.0,1.78,0.444,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:20.736701965,2026-06-14 10:36:12.061599016
86510000,1986-01-14 07:00:00,1986-01-14,2,50.0,19.8,31.6,53.0,0.6,0.627,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:20.736701965,2026-06-14 10:36:12.061599016
86510000,1986-04-13 07:00:00,1986-04-13,2,225.0,323.0,410.0,166.0,2.47,0.788,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:22.537653923,2026-06-14 10:36:12.061599016
86510000,1986-07-24 07:00:00,1986-07-24,2,266.0,456.0,564.0,147.0,3.84,0.809,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:22.537653923,2026-06-14 10:36:12.061599016
86510000,1986-10-23 07:00:00,1986-10-23,2,197.0,248.0,619.0,170.0,3.64,0.401,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:22.537653923,2026-06-14 10:36:12.061599016
86510000,1987-04-25 07:00:00,1987-04-25,2,195.0,280.0,571.2,144.0,3.97,0.49,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:23.668395042,2026-06-14 10:36:12.061599016
86510000,1987-07-23 07:00:00,1987-07-23,2,269.0,556.0,710.8,157.0,4.53,0.782,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:23.668395042,2026-06-14 10:36:12.061599016
86510000,1987-11-23 07:00:00,1987-11-23,2,158.0,175.0,540.6,156.0,3.47,0.324,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:23.668395042,2026-06-14 10:36:12.061599016
86510000,1988-03-17 07:00:00,1988-03-17,2,81.0,48.9,416.9,142.0,2.94,0.117,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:24.799510002,2026-06-14 10:36:12.061599016
86510000,1988-06-16 07:00:00,1988-06-16,2,297.0,577.0,556.0,168.0,3.31,1.038,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:24.799510002,2026-06-14 10:36:12.061599016
86510000,1988-08-10 07:00:00,1988-08-10,2,111.0,89.9,457.0,147.5,3.1,0.197,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:24.799510002,2026-06-14 10:36:12.061599016
86510000,1989-03-21 07:00:00,1989-03-21,2,526.0,1655.0,1082.0,160.0,6.76,1.53,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:25.812410116,2026-06-14 10:36:12.061599016
86510000,1989-06-20 07:00:00,1989-06-20,2,104.0,71.0,89.8,78.5,1.14,0.791,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:25.812410116,2026-06-14 10:36:12.061599016
86510000,1989-09-21 07:00:00,1989-09-21,2,283.0,497.0,509.0,167.0,3.05,0.976,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:25.812410116,2026-06-14 10:36:12.061599016
86510000,1992-12-01 07:00:00,1992-12-01,2,129.0,88.5,244.0,166.0,1.47,0.363,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:28.791738033,2026-06-14 10:36:12.061599016
86510000,1993-06-15 07:00:00,1993-06-15,2,192.0,220.0,494.0,166.0,2.98,0.445,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:29.537830114,2026-06-14 10:36:12.061599016
86510000,1994-03-27 07:00:00,1994-03-27,2,168.0,167.0,484.0,165.0,2.93,0.345,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:30.537127018,2026-06-14 10:36:12.061599016
86510000,1995-06-14 07:00:00,1995-06-14,2,195.0,229.0,514.0,166.5,3.09,0.446,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:31.427242994,2026-06-14 10:36:12.061599016
86510000,1995-09-05 07:00:00,1995-09-05,2,147.0,119.0,441.0,165.0,2.67,0.27,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:31.427242994,2026-06-14 10:36:12.061599016
86510000,1995-12-06 07:00:00,1995-12-06,2,84.0,32.9,338.0,160.0,2.11,0.097,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:31.427242994,2026-06-14 10:36:12.061599016
86510000,1996-04-26 07:00:00,1996-04-26,2,131.0,73.1,412.0,163.0,2.53,0.177,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:32.338418007,2026-06-14 10:36:12.061599016
86510000,1996-11-08 07:00:00,1996-11-08,2,302.0,460.0,687.0,170.0,4.04,0.67,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:32.338418007,2026-06-14 10:36:12.061599016
86510000,1997-05-28 07:00:00,1997-05-28,2,90.0,43.5,68.2,65.5,1.04,0.638,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:33.373028040,2026-06-14 10:36:12.061599016
86510000,1997-08-28 07:00:00,1997-08-28,2,284.0,521.0,888.0,164.0,5.41,0.587,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:33.373028040,2026-06-14 10:36:12.061599016
86510000,1997-12-04 07:00:00,1997-12-04,2,236.0,386.0,810.0,164.1,4.94,0.477,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:33.373028040,2026-06-14 10:36:12.061599016
86510000,1998-03-05 07:00:00,1998-03-05,2,280.0,534.0,867.0,166.7,5.2,0.616,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:34.350769043,2026-06-14 10:36:12.061599016
86510000,1998-05-27 07:00:00,1998-05-27,2,278.0,544.0,896.0,165.2,5.42,0.607,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:34.350769043,2026-06-14 10:36:12.061599016
86510000,1998-09-02 07:00:00,1998-09-02,2,231.0,422.0,821.0,164.7,4.98,0.514,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:34.350769043,2026-06-14 10:36:12.061599016
86510000,1998-11-28 07:00:00,1998-11-28,2,108.0,61.7,81.3,83.7,0.97,0.759,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:34.350769043,2026-06-14 10:36:12.061599016
86510000,1999-02-24 07:00:00,1999-02-24,2,102.0,55.4,78.2,82.8,0.94,0.708,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:35.609530926,2026-06-14 10:36:12.061599016
86510000,1999-05-26 07:00:00,1999-05-26,2,109.0,66.0,86.1,85.1,1.01,0.767,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:35.609530926,2026-06-14 10:36:12.061599016
86510000,1999-08-31 07:00:00,1999-08-31,2,201.0,248.0,180.0,116.8,1.54,1.378,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:35.609530926,2026-06-14 10:36:12.061599016
86510000,1999-11-19 07:00:00,1999-11-19,2,139.0,105.0,113.0,100.2,1.13,0.929,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:35.609530926,2026-06-14 10:36:12.061599016
86510000,2000-02-24 07:00:00,2000-02-24,2,132.0,104.0,110.0,100.2,1.1,0.945,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:36.543971062,2026-06-14 10:36:12.061599016
86510000,2000-05-29 07:00:00,2000-05-29,2,153.0,139.0,127.0,101.2,1.25,1.094,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:36.543971062,2026-06-14 10:36:12.061599016
86510000,2000-08-30 07:00:00,2000-08-30,2,304.0,595.41,910.91,166.5,5.47,0.65,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:36.543971062,2026-06-14 10:36:12.061599016
86510000,2000-11-27 07:00:00,2000-11-27,2,177.0,187.0,160.33,116.8,1.373,1.167,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:36.543971062,2026-06-14 10:36:12.061599016
86510000,2001-05-21 07:00:00,2001-05-21,2,226.0,384.77,791.72,163.7,4.84,0.486,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:37.442832947,2026-06-14 10:36:12.061599016
86510000,2001-08-22 10:30:00,2001-08-22,2,163.0,133.0,163.0,100.0,1.63,0.817,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:37.442832947,2026-06-14 10:36:12.061599016
86510000,2001-11-19 10:00:00,2001-11-19,2,172.0,155.0,720.0,164.0,4.39,0.215,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:37.442832947,2026-06-14 10:36:12.061599016
86510000,2002-02-06 09:00:00,2002-02-06,2,158.0,109.0,225.0,120.0,1.88,0.484,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:37.442832947,2026-06-14 10:36:12.061599016
86510000,2002-05-27 12:40:00,2002-05-27,2,260.0,393.0,865.0,167.0,5.19,0.454,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:38.541821957,2026-06-14 10:36:12.061599016
86510000,2002-08-27 12:00:00,2002-08-27,2,398.0,919.0,1075.0,167.5,6.42,0.855,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:38.541821957,2026-06-14 10:36:12.061599016
86510000,2002-11-21 09:00:00,2002-11-21,2,345.0,606.0,997.0,168.0,5.93,0.608,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:38.541821957,2026-06-14 10:36:12.061599016
86510000,2003-03-07 10:00:00,2003-03-07,2,260.0,326.0,327.0,155.2,2.1,0.998,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:39.569881916,2026-06-14 10:36:12.061599016
86510000,2003-07-14 12:00:00,2003-07-14,2,273.0,416.7,864.9,116.5,5.2,0.482,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:39.569881916,2026-06-14 10:36:12.061599016
86510000,2003-11-03 09:00:00,2003-11-03,2,331.0,643.0,958.0,167.0,5.74,0.671,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:39.569881916,2026-06-14 10:36:12.061599016
86510000,2004-08-17 08:00:00,2004-08-17,2,142.0,95.301,290.98,134.9,2.16,0.328,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:40.659317017,2026-06-14 10:36:12.061599016
86510000,2004-11-18 10:00:00,2004-11-18,2,259.0,378.72,403.14,162.7,2.48,0.939,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:40.659317017,2026-06-14 10:36:12.061599016
86510000,2005-06-20 11:00:00,2005-06-20,2,456.5,1007.0,670.0,171.0,3.92,1.5,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:41.479830980,2026-06-14 10:36:12.061599016
86510000,2005-09-20 10:40:00,2005-09-20,2,557.0,1569.0,802.0,158.0,5.08,1.96,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:41.479830980,2026-06-14 10:36:12.061599016
86510000,2006-08-01 09:30:00,2006-08-01,2,346.0,637.0,499.0,152.0,3.28,1.28,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:42.486834049,2026-06-14 10:36:12.061599016
86510000,2006-12-01 09:00:00,2006-12-01,2,282.0,474.0,425.0,161.0,2.64,1.11,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:42.486834049,2026-06-14 10:36:12.061599016
86510000,2007-06-13 10:30:00,2007-06-13,2,172.0,170.0,307.0,144.0,2.13,0.553,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:43.500401020,2026-06-14 10:36:12.061599016
86510000,2007-09-20 09:00:00,2007-09-20,2,268.0,391.0,409.0,147.0,2.78,0.955,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:43.500401020,2026-06-14 10:36:12.061599016
86510000,2008-03-26 11:00:00,2008-03-26,2,147.0,104.0,305.0,135.0,2.26,0.341,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:44.603321075,2026-06-14 10:36:12.061599016
86510000,2008-08-05 10:30:00,2008-08-05,2,245.0,305.0,373.0,145.0,2.57,0.817,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:44.603321075,2026-06-14 10:36:12.061599016
86510000,2008-10-30 07:00:00,2008-10-30,2,597.0,1549.0,863.0,160.0,5.39,1.66,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:44.603321075,2026-06-14 10:36:12.061599016
86510000,2008-11-06 10:50:00,2008-11-06,2,365.0,548.0,489.0,150.0,3.26,1.12,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:44.603321075,2026-06-14 10:36:12.061599016
86510000,2009-06-29 10:00:00,2009-06-29,2,197.0,171.0,324.0,144.0,2.25,0.526,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:45.661640882,2026-06-14 10:36:12.061599016
86510000,2009-10-01 10:00:00,2009-10-01,2,527.0,1432.0,1106.0,164.0,6.74,1.29,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:45.661640882,2026-06-14 10:36:12.061599016
86510000,2009-12-11 09:05:00,2009-12-11,2,256.0,315.0,393.0,148.0,2.66,0.802,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:45.661640882,2026-06-14 10:36:12.061599016
86510000,2010-05-11 10:25:00,2010-05-11,2,259.0,337.0,404.0,148.0,2.73,0.835,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:46.774265051,2026-06-14 10:36:12.061599016
86510000,2010-08-17 09:50:00,2010-08-17,2,218.5,221.0,358.0,145.0,2.47,0.619,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:46.774265051,2026-06-14 10:36:12.061599016
86510000,2010-11-26 09:27:00,2010-11-26,2,354.0,659.877,509.1,143.07,3.5584,1.296,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:46.774265051,2026-06-14 10:36:12.061599016
86510000,2011-03-03 14:40:00,2011-03-03,2,259.5,355.0,401.0,148.0,2.71,0.885,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:47.823035955,2026-06-14 10:36:12.061599016
86510000,2011-06-09 11:40:00,2011-06-09,2,443.5,1027.0,1197.0,170.9,7.0,0.858,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:47.823035955,2026-06-14 10:36:12.061599016
86510000,2011-09-06 10:10:00,2011-09-06,2,404.5,782.0,549.0,153.0,3.59,1.42,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:47.823035955,2026-06-14 10:36:12.061599016
86510000,2011-11-16 10:05:00,2011-11-16,2,89.0,38.0,215.0,115.0,1.87,0.177,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:47.823035955,2026-06-14 10:36:12.061599016
86510000,2012-03-02 09:10:00,2012-03-02,2,384.0,799.0,1051.0,170.0,6.18,0.76,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:48.637228012,2026-06-14 10:36:12.061599016
86510000,2012-05-31 10:05:00,2012-05-31,2,64.5,19.5,177.0,93.0,1.9,0.11,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:48.637228012,2026-06-14 10:36:12.061599016
86510000,2012-08-22 10:04:00,2012-08-22,2,137.0,88.037,240.8,124.94,1.9273,0.366,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:48.637228012,2026-06-14 10:36:12.061599016
86510000,2012-11-08 09:06:00,2012-11-08,2,157.0,123.681,264.6,129.34,2.0458,0.4674,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:48.637228012,2026-06-14 10:36:12.061599016
86510000,2013-04-04 10:44:00,2013-04-04,2,152.0,102.87,621.4,164.87,3.77,0.166,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:49.773655891,2026-06-14 10:36:12.061599016
86510000,2013-11-05 10:55:00,2013-11-05,2,183.0,152.328,268.0,134.86,1.98,0.568,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:49.773655891,2026-06-14 10:36:12.061599016
86510000,2014-02-25 10:15:00,2014-02-25,2,275.0,388.372,841.5,164.64,5.11,0.462,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:50.710542917,2026-06-14 10:36:12.061599016
86510000,2014-07-10 10:08:00,2014-07-10,2,298.0,455.963,393.65,146.914,2.68,1.158,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:50.710542917,2026-06-14 10:36:12.061599016
86510000,2014-11-07 09:21:00,2014-11-07,2,269.0,343.207,361.792,148.126,2.44,0.949,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:50.710542917,2026-06-14 10:36:12.061599016
86510000,2015-03-09 10:32:00,2015-03-09,2,169.0,143.0,649.0,166.0,3.91,0.22,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:51.642196894,2026-06-14 10:36:12.061599016
86510000,2015-07-21 11:52:00,2015-07-21,2,964.0,2710.0,1690.0,177.0,9.52,1.61,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:51.642196894,2026-06-14 10:36:12.061599016
86510000,2015-09-22 18:04:00,2015-09-22,2,668.0,1680.0,1210.0,161.0,7.51,1.39,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:51.642196894,2026-06-14 10:36:12.061599016
86510000,2015-11-05 10:15:00,2015-11-05,2,258.0,340.0,492.0,147.0,3.35,0.691,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:51.642196894,2026-06-14 10:36:12.061599016
86510000,2016-04-07 12:21:00,2016-04-07,2,184.0,173.0,307.0,149.0,2.06,0.565,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:52.903517962,2026-06-14 10:36:12.061599016
86510000,2016-06-29 11:43:00,2016-06-29,2,148.0,88.9,280.0,141.0,1.99,0.318,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:52.903517962,2026-06-14 10:36:12.061599016
86510000,2016-10-19 16:14:00,2016-10-19,2,1261.0,5000.0,1920.0,185.0,10.4,2.61,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:52.903517962,2026-06-14 10:36:12.061599016
86510000,2016-10-20 09:30:00,2016-10-20,2,1830.0,8380.0,2690.0,177.0,15.2,3.12,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:52.903517962,2026-06-14 10:36:12.061599016
86510000,2016-10-24 12:14:00,2016-10-24,2,375.0,706.0,1020.0,169.0,6.02,0.695,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,/EstacoesTelemetricas/HidroSerieResumoDescarga/v1,2026-06-04 21:15:52.903517962,2026-06-14 10:36:12.061599016
